"","DATE","DLY_FLTS","MVTS_NORM_ROLLAVG"
"899",2021-06-17,3776,3516.28571428571
"900",2021-06-18,4060,3501.85714285714
"901",2021-06-19,2888,3476.28571428571
"902",2021-06-20,2703,3497.14285714286
"903",2021-06-21,3785,3506.14285714286
"904",2021-06-22,3525,3514.57142857143
"905",2021-06-23,3743,3514.28571428571
"906",2021-06-24,3839,3497.71428571429
"907",2021-06-25,4119,3495.71428571429
"908",2021-06-26,2886,3472
"909",2021-06-27,2587,3463
"910",2021-06-28,3771,3514.85714285714
"911",2021-06-29,3359,3545
"912",2021-06-30,3680,3610.28571428571
"913",2021-07-01,4202,3671.71428571429
"914",2021-07-02,4330,3706.85714285714
"915",2021-07-03,3343,3800.28571428571
"916",2021-07-04,3017,3893.57142857143
"917",2021-07-05,4017,3891.71428571429
"918",2021-07-06,4013,3887.42857142857
"919",2021-07-07,4333,3880.14285714286
"920",2021-07-08,4189,3912.14285714286
"921",2021-07-09,4300,3940.85714285714
"922",2021-07-10,3292,3935.14285714286
"923",2021-07-11,3241,3908.14285714286
"924",2021-07-12,4218,3903
"925",2021-07-13,3973,3896.42857142857
"926",2021-07-14,4144,3896.85714285714
"927",2021-07-15,4153,3872.42857142857
"928",2021-07-16,4254,3888.28571428571
"929",2021-07-17,3295,3938.85714285714
"930",2021-07-18,3070,3995.71428571429
"931",2021-07-19,4329,4050.14285714286
"932",2021-07-20,4327,4095.57142857143
"933",2021-07-21,4542,4139.14285714286
"934",2021-07-22,4534,4166.42857142857
"935",2021-07-23,4572,4152.42857142857
"936",2021-07-24,3600,4122.85714285714
"937",2021-07-25,3261,4050.57142857143
"938",2021-07-26,4231,4033.42857142857
"939",2021-07-27,4120,4023
"940",2021-07-28,4036,4008.71428571429
"941",2021-07-29,4414,3993.42857142857
"942",2021-07-30,4499,4002
"943",2021-07-31,3500,4009
"944",2021-08-01,3154,4036.42857142857
"945",2021-08-02,4291,4040.42857142857
"946",2021-08-03,4169,4046.42857142857
"947",2021-08-04,4228,4022
"948",2021-08-05,4442,4005.14285714286
"949",2021-08-06,4541,3976.57142857143
"950",2021-08-07,3329,3998.71428571429
"951",2021-08-08,3036,4021.57142857143
"952",2021-08-09,4091,4018.85714285714
"953",2021-08-10,4324,4000
"954",2021-08-11,4388,4015.71428571429
"955",2021-08-12,4423,4027.42857142857
"956",2021-08-13,4409,4043.42857142857
"957",2021-08-14,3439,4040.28571428571
"958",2021-08-15,3118,4057.71428571429
"959",2021-08-16,4203,4083.57142857143
"960",2021-08-17,4302,4101.57142857143
"961",2021-08-18,4510,4093.85714285714
"962",2021-08-19,4604,4068
"963",2021-08-20,4535,4057.85714285714
"964",2021-08-21,3385,4043.42857142857
"965",2021-08-22,2937,4014.85714285714
"966",2021-08-23,4132,3988.28571428571
"967",2021-08-24,4201,3990.28571428571
"968",2021-08-25,4310,3985.85714285714
"969",2021-08-26,4418,3997.14285714286
"970",2021-08-27,4549,4022.14285714286
"971",2021-08-28,3354,4028.14285714286
"972",2021-08-29,3016,4069.14285714286
"973",2021-08-30,4307,4138
"974",2021-08-31,4243,4239.57142857143
"975",2021-09-01,4597,4325
"976",2021-09-02,4900,4250.71428571429
"977",2021-09-03,5260,4069.42857142857
"978",2021-09-04,3952,4031.85714285714
"979",2021-09-05,2496,4019.28571428571
"980",2021-09-06,3038,3981.71428571429
"981",2021-09-07,3980,3891.71428571429
"982",2021-09-08,4509,3860.14285714286
"983",2021-09-09,4637,4008.28571428571
"984",2021-09-10,4630,4219.14285714286
"985",2021-09-11,3731,4285.28571428571
"986",2021-09-12,3533,4283.57142857143
"987",2021-09-13,4514,4265.42857142857
"988",2021-09-14,4443,4290
"989",2021-09-15,4497,4306.42857142857
"990",2021-09-16,4510,4280.57142857143
"991",2021-09-17,4802,4292.42857142857
"992",2021-09-18,3846,4315.28571428571
"993",2021-09-19,3352,4344
"994",2021-09-20,4597,4399.57142857143
"995",2021-09-21,4603,4423.57142857143
"996",2021-09-22,4698,4419.42857142857
"997",2021-09-23,4899,4422.57142857143
"998",2021-09-24,4970,4422.42857142857
"999",2021-09-25,3817,4446.85714285714
"1000",2021-09-26,3374,4441.42857142857
"1001",2021-09-27,4596,4425.71428571429
"1002",2021-09-28,4774,4386
"1003",2021-09-29,4660,4384.85714285714
"1004",2021-09-30,4789,4378.28571428571
"1005",2021-10-01,4692,4368.42857142857
"1006",2021-10-02,3809,4344.42857142857
"1007",2021-10-03,3328,4361.85714285714
"1008",2021-10-04,4527,4354.85714285714
"1009",2021-10-05,4606,4454.42857142857
"1010",2021-10-06,4782,4468.57142857143
"1011",2021-10-07,4740,4307.14285714286
"1012",2021-10-08,5389,4022
"1013",2021-10-09,3908,3913.71428571429
"1014",2021-10-10,2198,3904.85714285714
"1015",2021-10-11,2531,3891.28571428571
"1016",2021-10-12,3848,3796.57142857143
"1017",2021-10-13,4720,3782.14285714286
"1018",2021-10-14,4645,3954.42857142857
"1019",2021-10-15,4726,4223.57142857143
"1020",2021-10-16,3807,4324.42857142857
"1021",2021-10-17,3404,4332
"1022",2021-10-18,4415,4372.57142857143
"1023",2021-10-19,4554,4424.71428571429
"1024",2021-10-20,4773,4433.28571428571
"1025",2021-10-21,4929,4418.14285714286
"1026",2021-10-22,5091,4451.71428571429
"1027",2021-10-23,3867,4475.57142857143
"1028",2021-10-24,3298,4469.57142857143
"1029",2021-10-25,4650,4453.42857142857
"1030",2021-10-26,4721,4462.42857142857
"1031",2021-10-27,4731,4500.14285714286
"1032",2021-10-28,4816,4416.85714285714
"1033",2021-10-29,5154,4217.71428571429
"1034",2021-10-30,4131,4163.14285714286
"1035",2021-10-31,2715,4216.14285714286
"1036",2021-11-01,3256,4265.71428571429
"1037",2021-11-02,4339,4278.42857142857
"1038",2021-11-03,5102,4284.71428571429
"1039",2021-11-04,5163,4463
"1040",2021-11-05,5243,4675.42857142857
"1041",2021-11-06,4175,4750.28571428571
"1042",2021-11-07,3963,4721
"1043",2021-11-08,4743,4666.85714285714
"1044",2021-11-09,4863,4639.85714285714
"1045",2021-11-10,4897,4665.57142857143
"1046",2021-11-11,4784,4553.14285714286
"1047",2021-11-12,5054,4447
"1048",2021-11-13,4355,4450.42857142857
"1049",2021-11-14,3176,4427
"1050",2021-11-15,4000,4421.14285714286
"1051",2021-11-16,4887,4395.28571428571
"1052",2021-11-17,4733,4373.42857142857
"1053",2021-11-18,4743,4486.85714285714
"1054",2021-11-19,4873,4626.71428571429
"1055",2021-11-20,4202,4647
"1056",2021-11-21,3970,4706.57142857143
"1057",2021-11-22,4979,4760.57142857143
"1058",2021-11-23,5029,4775.28571428571
"1059",2021-11-24,5150,4791.71428571429
"1060",2021-11-25,5121,4801.71428571429
"1061",2021-11-26,4976,4786.28571428571
"1062",2021-11-27,4317,4768
"1063",2021-11-28,4040,4775
"1064",2021-11-29,4871,4791.57142857143
"1065",2021-11-30,4901,4825.28571428571
"1066",2021-12-01,5199,4840.71428571429
"1067",2021-12-02,5237,4857.57142857143
"1068",2021-12-03,5212,4881.71428571429
"1069",2021-12-04,4425,4915.85714285714
"1070",2021-12-05,4158,4918.42857142857
"1071",2021-12-06,5040,4957.71428571429
"1072",2021-12-07,5140,5011.57142857143
"1073",2021-12-08,5217,5054.71428571429
"1074",2021-12-09,5512,5069.14285714286
"1075",2021-12-10,5589,5093.85714285714
"1076",2021-12-11,4727,5104.71428571429
"1077",2021-12-12,4259,5103.71428571429
"1078",2021-12-13,5213,5108
"1079",2021-12-14,5216,5085.14285714286
"1080",2021-12-15,5210,5096.28571428571
"1081",2021-12-16,5542,5104.57142857143
"1082",2021-12-17,5429,5100.42857142857
"1083",2021-12-18,4805,5106.85714285714
"1084",2021-12-19,4317,5132.28571428571
"1085",2021-12-20,5184,5079.71428571429
"1086",2021-12-21,5261,4896
"1087",2021-12-22,5388,4629.71428571429
"1088",2021-12-23,5174,4667.57142857143
"1089",2021-12-24,4143,4654.42857142857
"1090",2021-12-25,2941,4622.28571428571
"1091",2021-12-26,4582,4556.71428571429
"1092",2021-12-27,5092,4486.85714285714
"1093",2021-12-28,5036,4448.42857142857
"1094",2021-12-29,4929,4435.28571428571
"1095",2021-12-30,4685,4400.14285714286
"1096",2021-12-31,3874,4385.28571428571
"1097",2022-01-01,2849,4354.71428571429
"1098",2022-01-02,4336,4336.85714285714
"1099",2022-01-03,4988,4333.57142857143
"1100",2022-01-04,4822,4438.28571428571
"1101",2022-01-05,4804,4623.42857142857
"1102",2022-01-06,4662,4591
"1103",2022-01-07,4607,4533.28571428571
"1104",2022-01-08,4145,4499
"1105",2022-01-09,4109,4497
"1106",2022-01-10,4584,4524.85714285714
"1107",2022-01-11,4582,4551.42857142857
"1108",2022-01-12,4790,4541.85714285714
"1109",2022-01-13,4857,4521.71428571429
"1110",2022-01-14,4793,4536.57142857143
"1111",2022-01-15,4078,4549.28571428571
"1112",2022-01-16,3968,4545.42857142857
"1113",2022-01-17,4688,4538.85714285714
"1114",2022-01-18,4671,4562
"1115",2022-01-19,4763,4593.42857142857
"1116",2022-01-20,4811,4597.71428571429
"1117",2022-01-21,4955,4597.85714285714
"1118",2022-01-22,4298,4631.28571428571
"1119",2022-01-23,3998,4653.85714285714
"1120",2022-01-24,4689,4687.28571428571
"1121",2022-01-25,4905,4697.71428571429
"1122",2022-01-26,4921,4692.28571428571
"1123",2022-01-27,5045,4708
"1124",2022-01-28,5028,4728.28571428571
"1125",2022-01-29,4260,4663.57142857143
"1126",2022-01-30,4108,4622.71428571429
"1127",2022-01-31,4831,4569
"1128",2022-02-01,4452,4526.14285714286
"1129",2022-02-02,4635,4494.85714285714
"1130",2022-02-03,4669,4427.71428571429
"1131",2022-02-04,4728,4356.42857142857
"1132",2022-02-05,4041,4381.71428571429
"1133",2022-02-06,3638,4401.14285714286
"1134",2022-02-07,4332,4436.14285714286
"1135",2022-02-08,4629,4482.71428571429
"1136",2022-02-09,4771,4495.85714285714
"1137",2022-02-10,4914,4504.42857142857
"1138",2022-02-11,5054,4590.71428571429
"1139",2022-02-12,4133,4635.28571428571
"1140",2022-02-13,3698,4677
"1141",2022-02-14,4936,4692.57142857143
"1142",2022-02-15,4941,4697.71428571429
"1143",2022-02-16,5063,4706
"1144",2022-02-17,5023,4718.14285714286
"1145",2022-02-18,5090,4711.71428571429
"1146",2022-02-19,4191,4715.28571428571
"1147",2022-02-20,3783,4709.42857142857
"1148",2022-02-21,4891,4745.57142857143
"1149",2022-02-22,4966,4841.57142857143
"1150",2022-02-23,5022,4868.28571428571
"1151",2022-02-24,5276,4724.71428571429
"1152",2022-02-25,5762,4417.57142857143
"1153",2022-02-26,4378,4208.71428571429
"1154",2022-02-27,2778,4190.42857142857
"1155",2022-02-28,2741,4121.85714285714
"1156",2022-03-01,3504,3962.57142857143
"1157",2022-03-02,4894,3959.28571428571
"1158",2022-03-03,4796,4144.57142857143
"1159",2022-03-04,4647,4501.42857142857
"1160",2022-03-05,4355,4747.14285714286
"1161",2022-03-06,4075,4766.85714285714
"1162",2022-03-07,5239,4876.85714285714
"1163",2022-03-08,5224,4991.28571428571
"1164",2022-03-09,5032,4980.71428571429
"1165",2022-03-10,5566,4948.71428571429
"1166",2022-03-11,5448,4901
"1167",2022-03-12,4281,4876
"1168",2022-03-13,3851,4895
"1169",2022-03-14,4905,4885
"1170",2022-03-15,5049,4918.71428571429
"1171",2022-03-16,5165,4936.42857142857
"1172",2022-03-17,5496,4943.42857142857
"1173",2022-03-18,5684,4986.14285714286
"1174",2022-03-19,4405,5019.42857142857
"1175",2022-03-20,3900,5039.28571428571
"1176",2022-03-21,5204,5025.28571428571
"1177",2022-03-22,5282,4988.14285714286
"1178",2022-03-23,5304,4979.71428571429
"1179",2022-03-24,5398,5000
"1180",2022-03-25,5424,5031.28571428571
"1181",2022-03-26,4346,5065.57142857143
"1182",2022-03-27,4042,5053
"1183",2022-03-28,5423,5050.14285714286
"1184",2022-03-29,5522,5059
"1185",2022-03-30,5216,5054
"1186",2022-03-31,5378,5054.57142857143
"1187",2022-04-01,5486,5028.42857142857
"1188",2022-04-02,4311,5027.71428571429
"1189",2022-04-03,4046,5083.71428571429
"1190",2022-04-04,5240,5129.28571428571
"1191",2022-04-05,5517,5181.14285714286
"1192",2022-04-06,5608,5229.57142857143
"1193",2022-04-07,5697,5265
"1194",2022-04-08,5849,5273.71428571429
"1195",2022-04-09,4650,5279.71428571429
"1196",2022-04-10,4294,5281.14285714286
"1197",2022-04-11,5301,5264.85714285714
"1198",2022-04-12,5559,5003.71428571429
"1199",2022-04-13,5618,4800.71428571429
"1200",2022-04-14,5583,4785.57142857143
"1201",2022-04-15,4021,4768.85714285714
"1202",2022-04-16,3229,4705.42857142857
"1203",2022-04-17,4188,4692.71428571429
"1204",2022-04-18,5184,4608.85714285714
"1205",2022-04-19,5115,4609
"1206",2022-04-20,5529,4675.71428571429
"1207",2022-04-21,4996,4742.57142857143
"1208",2022-04-22,4022,4818.71428571429
"1209",2022-04-23,3696,4912.57142857143
"1210",2022-04-24,4656,4968.57142857143
"1211",2022-04-25,5717,5099.85714285714
"1212",2022-04-26,5772,5352
"1213",2022-04-27,5921,5476.85714285714
"1214",2022-04-28,5915,5438.42857142857
"1215",2022-04-29,5787,5400.57142857143
"1216",2022-04-30,4570,5342.14285714286
"1217",2022-05-01,4387,5241.57142857143
"1218",2022-05-02,5452,5235.14285714286
"1219",2022-05-03,5363,5250.42857142857
"1220",2022-05-04,5217,5226.14285714286
"1221",2022-05-05,5870,5163.57142857143
"1222",2022-05-06,5894,5152.14285714286
"1223",2022-05-07,4400,5177.42857142857
"1224",2022-05-08,3949,5215.85714285714
"1225",2022-05-09,5372,5186
"1226",2022-05-10,5540,5183.14285714286
"1227",2022-05-11,5486,5199.14285714286
"1228",2022-05-12,5661,5197.42857142857
"1229",2022-05-13,5874,5210.28571428571
"1230",2022-05-14,4512,5190.42857142857
"1231",2022-05-15,3937,5171.42857142857
"1232",2022-05-16,5462,5160.57142857143
"1233",2022-05-17,5401,5162.85714285714
"1234",2022-05-18,5353,5190.14285714286
"1235",2022-05-19,5585,5232.71428571429
"1236",2022-05-20,5890,5238
"1237",2022-05-21,4703,5290.71428571429
"1238",2022-05-22,4235,5339.14285714286
"1239",2022-05-23,5499,5386.28571428571
"1240",2022-05-24,5770,5375.14285714286
"1241",2022-05-25,5692,5363.85714285714
"1242",2022-05-26,5915,5348.28571428571
"1243",2022-05-27,5812,5341.14285714286
"1244",2022-05-28,4624,5286
"1245",2022-05-29,4126,5268.85714285714
"1246",2022-05-30,5449,5188.28571428571
"1247",2022-05-31,5384,5137.85714285714
"1248",2022-06-01,5572,5102.42857142857
"1249",2022-06-02,5351,5102.28571428571
"1250",2022-06-03,5459,5105.14285714286
"1251",2022-06-04,4376,5110.14285714286
"1252",2022-06-05,4125,5091.57142857143
"1253",2022-06-06,5469,5102
"1254",2022-06-07,5419,5129
"1255",2022-06-08,5442,5164.42857142857
"1256",2022-06-09,5424,5166.42857142857
"1257",2022-06-10,5648,5228
"1258",2022-06-11,4624,5272
"1259",2022-06-12,4139,5386.57142857143
"1260",2022-06-13,5900,5300.14285714286
"1261",2022-06-14,5727,5004.71428571429
"1262",2022-06-15,6244,4850.42857142857
"1263",2022-06-16,4819,4891.57142857143
"1264",2022-06-17,3580,4861.71428571429
"1265",2022-06-18,3544,4880.42857142857
"1266",2022-06-19,4427,4813.85714285714
"1267",2022-06-20,5691,4998.14285714286
"1268",2022-06-21,5858,5349.85714285714
"1269",2022-06-22,5778,5527.14285714286
"1270",2022-06-23,6109,5501
"1271",2022-06-24,6042,5530.28571428571
"1272",2022-06-25,4785,5537.28571428571
"1273",2022-06-26,4244,5541.57142857143
"1274",2022-06-27,5896,5529.57142857143
"1275",2022-06-28,5907,5535
"1276",2022-06-29,5808,5589
"1277",2022-06-30,6025,5615
"1278",2022-07-01,12628,5623
"1279",2022-07-02,10190,5757
"1280",2022-07-03,9326,5750
"1281",2022-07-04,11952,5899
"1282",2022-07-05,11756,5815
"1283",2022-07-06,11668,5821
"1284",2022-07-07,11986,5755
"1285",2022-07-08,12008,5618
"1286",2022-07-09,9962,5587
"1287",2022-07-10,9496,5600
"1288",2022-07-11,5775,5800
"1289",2022-07-12,5782,5585
"1290",2022-07-13,5766,5589
"1291",2022-07-14,5784,5593
"1292",2022-07-15,6077,5604.71428571429
"1293",2022-07-16,5158,5647.14285714286
"1294",2022-07-17,4809,5670.71428571429
"1295",2022-07-18,5857,5735.71428571429
"1296",2022-07-19,6079,5749.71428571429
"1297",2022-07-20,5931,5757.14285714286
"1298",2022-07-21,6239,5773.57142857143
"1299",2022-07-22,6175,5798.42857142857
"1300",2022-07-23,5210,5791.71428571429
"1301",2022-07-24,4924,5801.42857142857
"1302",2022-07-25,6031,5779.42857142857
"1303",2022-07-26,6032,5752.14285714286
"1304",2022-07-27,5999,5746.42857142857
"1305",2022-07-28,6085,5741.28571428571
"1306",2022-07-29,5984,5714.42857142857
"1307",2022-07-30,5170,5680.42857142857
"1308",2022-07-31,4888,5658
"1309",2022-08-01,5843,5626.28571428571
"1310",2022-08-02,5794,5642.57142857143
"1311",2022-08-03,5842,5582.14285714286
"1312",2022-08-04,5863,5516.14285714286
"1313",2022-08-05,6098,5448.71428571429
"1314",2022-08-06,4747,5391.71428571429
"1315",2022-08-07,4426,5327.14285714286
"1316",2022-08-08,5371,5337.14285714286
"1317",2022-08-09,5395,5340.42857142857
"1318",2022-08-10,5390,5328.71428571429
"1319",2022-08-11,5933,5325
"1320",2022-08-12,6121,5343
"1321",2022-08-13,4665,5382.85714285714
"1322",2022-08-14,4400,5429.57142857143
"1323",2022-08-15,5497,5396
"1324",2022-08-16,5674,5381.28571428571
"1325",2022-08-17,5717,5401.42857142857
"1326",2022-08-18,5698,5453
"1327",2022-08-19,6018,5472
"1328",2022-08-20,4806,5472.42857142857
"1329",2022-08-21,4761,5497.85714285714
"1330",2022-08-22,5630,5552
"1331",2022-08-23,5677,5588.57142857143
"1332",2022-08-24,5895,5602.57142857143
"1333",2022-08-25,6077,5587.57142857143
"1334",2022-08-26,6274,5567.28571428571
"1335",2022-08-27,4904,5573.14285714286
"1336",2022-08-28,4656,5552.71428571429
"1337",2022-08-29,5488,5552.14285714286
"1338",2022-08-30,5718,5527
"1339",2022-08-31,5752,5510.85714285714
"1340",2022-09-01,6073,5454
"1341",2022-09-02,6098,5454.71428571429
"1342",2022-09-03,4791,5410.14285714286
"1343",2022-09-04,4258,5290.14285714286
"1344",2022-09-05,5493,5194.42857142857
"1345",2022-09-06,5406,5130
"1346",2022-09-07,4912,5082.85714285714
"1347",2022-09-08,5403,5158.14285714286
"1348",2022-09-09,5647,5209.28571428571
"1349",2022-09-10,4461,5279
"1350",2022-09-11,4785,5393
"1351",2022-09-12,5851,5466.42857142857
"1352",2022-09-13,5894,5489.28571428571
"1353",2022-09-14,5710,5548.71428571429
"1354",2022-09-15,5917,5537
"1355",2022-09-16,5807,5529.57142857143
"1356",2022-09-17,4877,5530.57142857143
"1357",2022-09-18,4703,5534.42857142857
"1358",2022-09-19,5799,5510
"1359",2022-09-20,5901,5593.42857142857
"1360",2022-09-21,5737,5635.57142857143
"1361",2022-09-22,5746,5645.14285714286
"1362",2022-09-23,6391,5611.42857142857
"1363",2022-09-24,5172,5591.57142857143
"1364",2022-09-25,4770,5561.71428571429
"1365",2022-09-26,5563,5551.85714285714
"1366",2022-09-27,5762,5467.85714285714
"1367",2022-09-28,5528,5409.71428571429
"1368",2022-09-29,5677,5363.42857142857
"1369",2022-09-30,5803,5397.71428571429
"1370",2022-10-01,4765,5429.85714285714
"1371",2022-10-02,4446,5529.85714285714
"1372",2022-10-03,5803,5585.28571428571
"1373",2022-10-04,5987,5628.71428571429
"1374",2022-10-05,6228,5719.28571428571
"1375",2022-10-06,6065,5676
"1376",2022-10-07,6107,5568.14285714286
"1377",2022-10-08,5399,5498.14285714286
"1378",2022-10-09,4143,5314.57142857143
"1379",2022-10-10,5048,5241.57142857143
"1380",2022-10-11,5497,5146.85714285714
"1381",2022-10-12,4943,5028.57142857143
"1382",2022-10-13,5554,5122.14285714286
"1383",2022-10-14,5444,5260.28571428571
"1384",2022-10-15,4571,5309
"1385",2022-10-16,4798,5456.85714285714
"1386",2022-10-17,6015,5530.57142857143
"1387",2022-10-18,5838,5614.85714285714
"1388",2022-10-19,5978,5666.85714285714
"1389",2022-10-20,6070,5644.42857142857
"1390",2022-10-21,6034,5618.14285714286
"1391",2022-10-22,4935,5625.57142857143
"1392",2022-10-23,4641,5641.42857142857
"1393",2022-10-24,5831,5644
"1394",2022-10-25,5890,5643.85714285714
"1395",2022-10-26,6089,5613.71428571429
"1396",2022-10-27,6088,5600.42857142857
"1397",2022-10-28,6033,5507.71428571429
"1398",2022-10-29,4724,5405.42857142857
"1399",2022-10-30,4548,5203.85714285714
"1400",2022-10-31,5182,5139.71428571429
"1401",2022-11-01,5174,5148.14285714286
"1402",2022-11-02,4678,5189
"1403",2022-11-03,5639,5218.71428571429
"1404",2022-11-04,6092,5301.71428571429
"1405",2022-11-05,5010,5438.85714285714
"1406",2022-11-06,4756,5652.57142857143
"1407",2022-11-07,5763,5763.57142857143
"1408",2022-11-08,6134,5797.71428571429
"1409",2022-11-09,6174,5841
"1410",2022-11-10,6416,5708
"1411",2022-11-11,6331,5473.42857142857
"1412",2022-11-12,5313,5335.85714285714
"1413",2022-11-13,3825,5317
"1414",2022-11-14,4121,5293.14285714286
"1415",2022-11-15,5171,5299.85714285714
"1416",2022-11-16,6042,5279.57142857143
"1417",2022-11-17,6249,5388.28571428571
"1418",2022-11-18,6378,5649.14285714286
"1419",2022-11-19,5171,5747.42857142857
"1420",2022-11-20,4586,5730.85714285714
"1421",2022-11-21,5947,5646.28571428571
"1422",2022-11-22,5859,5598.42857142857
"1423",2022-11-23,5926,5540.42857142857
"1424",2022-11-24,5657,5526.28571428571
"1425",2022-11-25,6043,5420.85714285714
"1426",2022-11-26,4765,5409.14285714286
"1427",2022-11-27,4487,5386
"1428",2022-11-28,5209,5463
"1429",2022-11-29,5777,5444.42857142857
"1430",2022-11-30,5764,5478.57142857143
"1431",2022-12-01,6196,5516.71428571429
"1432",2022-12-02,5913,5557
"1433",2022-12-03,5004,5546.14285714286
"1434",2022-12-04,4754,5587.71428571429
"1435",2022-12-05,5491,5624
"1436",2022-12-06,5701,5619.57142857143
"1437",2022-12-07,6055,5643
"1438",2022-12-08,6450,5656.42857142857
"1439",2022-12-09,5882,5704
"1440",2022-12-10,5168,5680.71428571429
"1441",2022-12-11,4848,5719.57142857143
"1442",2022-12-12,5824,5714.28571428571
"1443",2022-12-13,5538,5818.57142857143
"1444",2022-12-14,6327,5872.14285714286
"1445",2022-12-15,6413,5853.14285714286
"1446",2022-12-16,6612,5828.85714285714
"1447",2022-12-17,5543,5848.57142857143
"1448",2022-12-18,4715,5763.71428571429
"1449",2022-12-19,5654,5715.28571428571
"1450",2022-12-20,5676,5644.42857142857
"1451",2022-12-21,5733,5475.71428571429
"1452",2022-12-22,6074,5266.42857142857
"1453",2022-12-23,6116,5275.14285714286
"1454",2022-12-24,4362,5319.14285714286
"1455",2022-12-25,3250,5321
"1456",2022-12-26,5715,5262
"1457",2022-12-27,5984,5165.85714285714
"1458",2022-12-28,5746,5123.85714285714
"1459",2022-12-29,5661,5140.85714285714
"1460",2022-12-30,5443,5157.14285714286
"1461",2022-12-31,4068,5148.28571428571
"1462",2023-01-01,3369,5129.28571428571
"1463",2023-01-02,5829,5148.28571428571
"1464",2023-01-03,5922,5187.42857142857
"1465",2023-01-04,5613,5305.42857142857
"1466",2023-01-05,5794,5513.42857142857
"1467",2023-01-06,5717,5498.71428571429
"1468",2023-01-07,4894,5470.42857142857
"1469",2023-01-08,4825,5485.14285714286
"1470",2023-01-09,5726,5506.71428571429
"1471",2023-01-10,5724,5554.71428571429
"1472",2023-01-11,5716,5578.14285714286
"1473",2023-01-12,5945,5582.14285714286
"1474",2023-01-13,6053,5596.85714285714
"1475",2023-01-14,5058,5633.14285714286
"1476",2023-01-15,4853,5660.57142857143
"1477",2023-01-16,5829,5657.57142857143
"1478",2023-01-17,5978,5647
"1479",2023-01-18,5908,5657
"1480",2023-01-19,5924,5648.85714285714
"1481",2023-01-20,5979,5645
"1482",2023-01-21,5128,5634
"1483",2023-01-22,4796,5677.14285714286
"1484",2023-01-23,5802,5727.42857142857
"1485",2023-01-24,5901,5776
"1486",2023-01-25,6210,5785.57142857143
"1487",2023-01-26,6276,5797.42857142857
"1488",2023-01-27,6319,5791
"1489",2023-01-28,5195,5803.57142857143
"1490",2023-01-29,4879,5760.85714285714
"1491",2023-01-30,5757,5720.85714285714
"1492",2023-01-31,5989,5681.14285714286
"1493",2023-02-01,5911,5638.42857142857
"1494",2023-02-02,5996,5607.28571428571
"1495",2023-02-03,6041,5634.57142857143
"1496",2023-02-04,4896,5609
"1497",2023-02-05,4661,5624
"1498",2023-02-06,5948,5653.71428571429
"1499",2023-02-07,5810,5683.71428571429
"1500",2023-02-08,6016,5694.14285714286
"1501",2023-02-09,6204,5681.57142857143
"1502",2023-02-10,6251,5694.71428571429
"1503",2023-02-11,4969,5728.14285714286
"1504",2023-02-12,4573,5732.42857142857
"1505",2023-02-13,6040,5765.28571428571
"1506",2023-02-14,6044,5806.85714285714
"1507",2023-02-15,6046,5849.14285714286
"1508",2023-02-16,6434,5668.71428571429
"1509",2023-02-17,6542,5335
"1510",2023-02-18,5265,5064
"1511",2023-02-19,3310,5005.14285714286
"1512",2023-02-20,3704,4859.57142857143
"1513",2023-02-21,4147,4697.85714285714
"1514",2023-02-22,5634,4628
"1515",2023-02-23,5415,4830.85714285714
"1516",2023-02-24,5410,5169.85714285714
"1517",2023-02-25,4776,5430.57142857143
"1518",2023-02-26,4730,5486.28571428571
"1519",2023-02-27,6077,5595.28571428571
"1520",2023-02-28,5972,5707.14285714286
"1521",2023-03-01,6024,5713.42857142857
"1522",2023-03-02,6178,5666.42857142857
"1523",2023-03-03,6193,5622.71428571429
"1524",2023-03-04,4820,5607.42857142857
"1525",2023-03-05,4401,5589.42857142857
"1526",2023-03-06,5771,5581.28571428571
"1527",2023-03-07,5865,5575.71428571429
"1528",2023-03-08,5898,5569.28571428571
"1529",2023-03-09,6121,5573.85714285714
"1530",2023-03-10,6154,5571.85714285714
"1531",2023-03-11,4775,5566
"1532",2023-03-12,4433,5598.57142857143
"1533",2023-03-13,5757,5634.28571428571
"1534",2023-03-14,5824,5669.28571428571
"1535",2023-03-15,6126,5693.85714285714
"1536",2023-03-16,6371,5723.14285714286
"1537",2023-03-17,6399,5738.14285714286
"1538",2023-03-18,4947,5748.57142857143
"1539",2023-03-19,4638,5746.57142857143
"1540",2023-03-20,5862,5744.28571428571
"1541",2023-03-21,5897,5730
"1542",2023-03-22,6112,5712.57142857143
"1543",2023-03-23,6355,5705.42857142857
"1544",2023-03-24,6299,5712.57142857143
"1545",2023-03-25,4825,5746.71428571429
"1546",2023-03-26,4588,5750.57142857143
"1547",2023-03-27,5912,5746.71428571429
"1548",2023-03-28,6136,5730
"1549",2023-03-29,6139,5772
"1550",2023-03-30,6328,5758.85714285714
"1551",2023-03-31,6182,5766.28571428571
"1552",2023-04-01,5119,5767.71428571429
"1553",2023-04-02,4496,5803.42857142857
"1554",2023-04-03,5964,5794
"1555",2023-04-04,6146,5574.14285714286
"1556",2023-04-05,6389,5337.14285714286
"1557",2023-04-06,6262,5351.85714285714
"1558",2023-04-07,4643,5433.85714285714
"1559",2023-04-08,3460,5455.14285714286
"1560",2023-04-09,4599,5448
"1561",2023-04-10,6538,5467.71428571429
"1562",2023-04-11,6295,5671.28571428571
"1563",2023-04-12,6339,5883.28571428571
"1564",2023-04-13,6400,5873
