ADES,DATE,RWY,C100_SECT,N,N_VALID,A100,REF_20,ADD_TIME
SBGR,2021-02-28T00:00:00Z,09R,1,3,3,72.5,69.10000000000001,3.399999999999995
SBGR,2021-02-28T00:00:00Z,09R,2,1,1,24.733333333333334,25.016666666666666,-0.28333333333333144
SBGR,2021-02-28T00:00:00Z,09R,3,2,2,51.150000000000006,47.4,3.7500000000000036
SBGR,2021-03-03T00:00:00Z,27L,1,25,25,533.4999999999999,540.0533333333333,-6.553333333333335
SBGR,2021-03-03T00:00:00Z,27L,2,4,4,82.1,83.3,-1.1999999999999993
SBGR,2021-03-03T00:00:00Z,27L,3,7,7,193.95000000000002,188.41666666666666,5.533333333333321
SBGR,2021-03-03T00:00:00Z,27L,4,4,4,96.85,100.49666666666666,-3.646666666666672
SBGR,2021-03-05T00:00:00Z,27L,1,18,18,427.2166666666667,390.3666666666667,36.85
SBGR,2021-03-05T00:00:00Z,27L,2,8,8,193.64999999999998,172.97999999999996,20.670000000000005
SBGR,2021-03-05T00:00:00Z,27L,3,16,16,467.2833333333333,434.96666666666675,32.31666666666665
SBGR,2021-03-05T00:00:00Z,27L,4,5,5,125.65,122.75,2.8999999999999986
SBGR,2021-03-08T00:00:00Z,09L,1,3,3,70.06666666666666,67.97666666666666,2.0900000000000034
SBGR,2021-03-08T00:00:00Z,09L,2,1,1,25.766666666666666,24.803333333333335,0.9633333333333312
SBGR,2021-03-08T00:00:00Z,09L,3,2,2,50.233333333333334,42.980000000000004,7.25333333333333
SBGR,2021-03-08T00:00:00Z,09L,4,1,1,23.55,19.19333333333333,4.356666666666669
SBGR,2021-03-08T00:00:00Z,09R,1,25,25,811.2166666666667,575.0666666666668,236.14999999999995
SBGR,2021-03-08T00:00:00Z,09R,2,5,5,165.26666666666665,123.18333333333331,42.08333333333333
SBGR,2021-03-08T00:00:00Z,09R,3,10,10,376.1166666666667,235.24333333333328,140.87333333333333
SBGR,2021-03-08T00:00:00Z,09R,4,4,4,162.95,83.04999999999998,79.9
SBGR,2021-03-09T00:00:00Z,09R,1,30,30,737.85,692.1866666666667,45.663333333333284
SBGR,2021-03-09T00:00:00Z,09R,2,7,7,219.6,173.84999999999997,45.750000000000014
SBGR,2021-03-09T00:00:00Z,09R,3,19,19,525.45,450.29999999999984,75.15
SBGR,2021-03-09T00:00:00Z,09R,4,6,6,166.33333333333334,125.8,40.53333333333334
SBGR,2021-03-09T00:00:00Z,27L,1,40,40,948.3999999999997,870.0999999999999,78.30000000000001
SBGR,2021-03-09T00:00:00Z,27L,2,6,6,138.45,132.07999999999998,6.370000000000001
SBGR,2021-03-09T00:00:00Z,27L,3,15,15,431.8166666666667,405.0166666666667,26.79999999999999
SBGR,2021-03-09T00:00:00Z,27L,4,7,7,187.48333333333335,178.7166666666667,8.766666666666659
SBGR,2021-03-09T00:00:00Z,27R,3,1,1,25.066666666666666,25.21,-0.14333333333333442
SBGR,2021-03-10T00:00:00Z,09L,1,15,15,360.45,340.83,19.620000000000005
SBGR,2021-03-10T00:00:00Z,09L,2,4,4,100.48333333333332,98.20333333333335,2.279999999999994
SBGR,2021-03-10T00:00:00Z,09L,3,4,4,91.96666666666667,84.10333333333332,7.863333333333326
SBGR,2021-03-10T00:00:00Z,09L,4,1,1,21.416666666666668,19.19333333333333,2.2233333333333363
SBGR,2021-03-10T00:00:00Z,09R,1,84,84,1979.316666666667,1931.8066666666653,47.50999999999988
SBGR,2021-03-10T00:00:00Z,09R,2,12,12,366.4833333333333,307.8733333333333,58.610000000000014
SBGR,2021-03-10T00:00:00Z,09R,3,24,24,647.4833333333333,567.0433333333333,80.43999999999998
SBGR,2021-03-10T00:00:00Z,09R,4,14,14,327.6333333333333,293.5333333333333,34.10000000000004
SBGR,2021-03-10T00:00:00Z,27L,1,37,37,847.8833333333331,809.7799999999999,38.10333333333333
SBGR,2021-03-10T00:00:00Z,27L,2,8,8,180.2833333333333,167.35,12.93333333333334
SBGR,2021-03-10T00:00:00Z,27L,3,14,14,381.45,376.83333333333337,4.616666666666653
SBGR,2021-03-10T00:00:00Z,27L,4,9,9,238.83333333333331,224.38333333333338,14.45
SBGR,2021-03-11T00:00:00Z,09L,1,11,11,261.3666666666667,250.03666666666666,11.330000000000005
SBGR,2021-03-11T00:00:00Z,09L,2,5,5,125.08333333333331,121.99666666666667,3.0866666666666625
SBGR,2021-03-11T00:00:00Z,09L,3,3,3,73.33333333333333,64.47,8.86333333333333
SBGR,2021-03-11T00:00:00Z,09L,4,2,2,41.28333333333333,38.38666666666666,2.896666666666672
SBGR,2021-03-11T00:00:00Z,09R,1,77,77,1868.2999999999995,1768.2733333333322,100.02666666666654
SBGR,2021-03-11T00:00:00Z,09R,2,6,6,166.66666666666666,150.1,16.566666666666674
SBGR,2021-03-11T00:00:00Z,09R,3,25,25,677.9666666666668,590.7433333333333,87.2233333333334
SBGR,2021-03-11T00:00:00Z,09R,4,10,10,254.8,208.85,45.95000000000002
SBGR,2021-03-11T00:00:00Z,27L,1,43,43,1029.3666666666668,922.06,107.30666666666667
SBGR,2021-03-11T00:00:00Z,27L,2,12,12,263.46666666666664,250.64999999999995,12.816666666666674
SBGR,2021-03-11T00:00:00Z,27L,3,16,16,448.35,427.13333333333344,21.216666666666654
SBGR,2021-03-11T00:00:00Z,27L,4,6,6,158.7,147.3,11.399999999999999
SBGR,2021-03-12T00:00:00Z,09,1,1,0,0.6333333333333333,NA,NA
SBGR,2021-03-12T00:00:00Z,09L,1,2,2,45.833333333333336,45.63333333333333,0.20000000000000284
SBGR,2021-03-12T00:00:00Z,09L,3,1,1,24.833333333333332,21.490000000000002,3.34333333333333
SBGR,2021-03-12T00:00:00Z,09R,1,105,105,2597.1666666666665,2409.373333333332,187.7933333333331
SBGR,2021-03-12T00:00:00Z,09R,2,16,16,438.7666666666667,402.2033333333332,36.56333333333334
SBGR,2021-03-12T00:00:00Z,09R,3,33,33,878.65,781.176666666667,97.47333333333334
SBGR,2021-03-12T00:00:00Z,09R,4,18,18,447.3499999999999,380.26666666666654,67.08333333333334
SBGR,2021-03-12T00:00:00Z,27L,1,24,24,571.65,518.5533333333333,53.09666666666667
SBGR,2021-03-12T00:00:00Z,27L,2,7,7,156.55,146.9,9.650000000000002
SBGR,2021-03-12T00:00:00Z,27L,3,14,14,444.5,379.3666666666666,65.13333333333333
SBGR,2021-03-12T00:00:00Z,27L,4,5,5,117.75,122.75,-5
SBGR,2021-03-13T00:00:00Z,09R,1,85,85,2060.0333333333333,1949.473333333332,110.55999999999987
SBGR,2021-03-13T00:00:00Z,09R,2,10,10,273.05,253.36999999999995,19.680000000000007
SBGR,2021-03-13T00:00:00Z,09R,3,27,27,694.2166666666666,636.3866666666668,57.83
SBGR,2021-03-13T00:00:00Z,09R,4,15,15,371.4333333333333,313.6833333333333,57.75000000000003
SBGR,2021-03-13T00:00:00Z,27L,1,21,21,500.6166666666666,451.5,49.11666666666667
SBGR,2021-03-13T00:00:00Z,27L,2,7,7,166.3,151.03,15.27000000000001
SBGR,2021-03-13T00:00:00Z,27L,3,12,12,331.08333333333337,321.23333333333335,9.849999999999987
SBGR,2021-03-13T00:00:00Z,27L,4,3,3,84.33333333333334,77.08333333333334,7.25
SBGR,2021-03-14T00:00:00Z,09L,1,4,4,98.85,91.26666666666667,7.583333333333332
SBGR,2021-03-14T00:00:00Z,09L,4,1,1,34.53333333333333,19.19333333333333,15.34
SBGR,2021-03-14T00:00:00Z,09R,1,81,81,1892.5166666666657,1851.8999999999985,40.61666666666659
SBGR,2021-03-14T00:00:00Z,09R,2,16,16,410.9333333333333,397.0999999999999,13.833333333333343
SBGR,2021-03-14T00:00:00Z,09R,3,28,28,730.3166666666666,662.6766666666668,67.64000000000003
SBGR,2021-03-14T00:00:00Z,09R,4,8,8,182.18333333333334,167.73333333333332,14.450000000000017
SBGR,2021-03-15T00:00:00Z,09R,1,101,101,2425.6166666666672,2318.0066666666653,107.60999999999986
SBGR,2021-03-15T00:00:00Z,09R,2,22,22,599.0500000000001,555.5066666666665,43.543333333333344
SBGR,2021-03-15T00:00:00Z,09R,3,36,36,941.4333333333334,847.9300000000005,93.50333333333334
SBGR,2021-03-15T00:00:00Z,09R,4,22,22,514.2333333333333,459.6333333333331,54.60000000000002
SBGR,2021-03-16T00:00:00Z,09L,1,5,5,123.18333333333334,114.08333333333333,9.100000000000001
SBGR,2021-03-16T00:00:00Z,09L,2,1,1,25.6,24.803333333333335,0.7966666666666669
SBGR,2021-03-16T00:00:00Z,09L,4,1,1,21.45,19.19333333333333,2.2566666666666677
SBGR,2021-03-16T00:00:00Z,09R,1,105,105,2520.5999999999985,2410.139999999999,110.45999999999994
SBGR,2021-03-16T00:00:00Z,09R,2,22,22,582.1999999999999,551.0366666666665,31.163333333333348
SBGR,2021-03-16T00:00:00Z,09R,3,36,36,877.95,847.9300000000005,30.020000000000014
SBGR,2021-03-16T00:00:00Z,09R,4,13,13,297.8333333333333,271.75,26.083333333333353
SBGR,2021-03-17T00:00:00Z,09L,1,14,14,322.58333333333337,318.0133333333333,4.57
SBGR,2021-03-17T00:00:00Z,09L,2,3,3,70.66666666666666,73.4,-2.733333333333338
SBGR,2021-03-17T00:00:00Z,09L,3,3,3,65.86666666666666,62.61333333333334,3.2533333333333267
SBGR,2021-03-17T00:00:00Z,09R,1,58,58,1376.2499999999995,1329.4533333333325,46.7966666666666
SBGR,2021-03-17T00:00:00Z,09R,2,12,12,324.8333333333333,303.40333333333325,21.43000000000001
SBGR,2021-03-17T00:00:00Z,09R,3,22,22,556.1333333333333,517.8866666666665,38.24666666666667
SBGR,2021-03-17T00:00:00Z,09R,4,14,14,380.1333333333333,293.5333333333333,86.60000000000002
SBGR,2021-03-17T00:00:00Z,27L,1,31,31,693.8000000000001,671.6066666666668,22.193333333333335
SBGR,2021-03-17T00:00:00Z,27L,2,8,8,165.55,171.48000000000002,-5.929999999999989
SBGR,2021-03-17T00:00:00Z,27L,3,10,10,260.95,273.46666666666664,-12.516666666666676
SBGR,2021-03-17T00:00:00Z,27L,4,4,4,99.16666666666666,97.06333333333333,2.103333333333328
SBGR,2021-03-18T00:00:00Z,09L,1,25,25,587.5500000000001,568.0500000000002,19.500000000000004
SBGR,2021-03-18T00:00:00Z,09L,2,7,7,183.73333333333332,172.61333333333337,11.119999999999997
SBGR,2021-03-18T00:00:00Z,09L,3,11,11,302.1166666666666,236.39000000000007,65.72666666666666
SBGR,2021-03-18T00:00:00Z,09L,4,2,2,42.08333333333333,38.38666666666666,3.696666666666669
SBGR,2021-03-18T00:00:00Z,09R,1,58,58,1335.3999999999994,1332.9399999999994,2.459999999999937
SBGR,2021-03-18T00:00:00Z,09R,2,17,17,490.31666666666666,434.25999999999993,56.05666666666668
SBGR,2021-03-18T00:00:00Z,09R,3,12,12,304.09999999999997,280.8866666666666,23.213333333333342
SBGR,2021-03-18T00:00:00Z,09R,4,9,9,211.64999999999998,189.93333333333334,21.71666666666668
SBGR,2021-03-18T00:00:00Z,27L,1,24,24,555.4666666666667,514.3733333333333,41.093333333333334
SBGR,2021-03-18T00:00:00Z,27L,2,5,5,127.20000000000002,110.88,16.320000000000007
SBGR,2021-03-18T00:00:00Z,27L,3,16,16,452.53333333333336,436.7333333333334,15.799999999999986
SBGR,2021-03-18T00:00:00Z,27L,4,3,3,69.78333333333333,73.65,-3.866666666666667
SBGR,2021-03-19T00:00:00Z,09L,1,10,10,241.4666666666667,228.16666666666666,13.3
SBGR,2021-03-19T00:00:00Z,09L,2,5,5,121.95,123.00666666666667,-1.056666666666672
SBGR,2021-03-19T00:00:00Z,09L,3,11,11,274.95,234.5333333333334,40.41666666666664
SBGR,2021-03-19T00:00:00Z,09L,4,3,3,75.93333333333334,57.44333333333333,18.490000000000006
SBGR,2021-03-19T00:00:00Z,09R,1,92,92,2226.8833333333323,2109.9399999999987,116.94333333333324
SBGR,2021-03-19T00:00:00Z,09R,2,18,18,521.65,456.0733333333332,65.57666666666668
SBGR,2021-03-19T00:00:00Z,09R,3,27,27,765.7666666666667,634.6300000000001,131.1366666666667
SBGR,2021-03-19T00:00:00Z,09R,4,18,18,476.93333333333334,379.4499999999999,97.48333333333336
SBGR,2021-03-19T00:00:00Z,27L,1,1,1,24.083333333333332,21.5,2.583333333333332
SBGR,2021-03-19T00:00:00Z,27L,2,2,2,41.88333333333334,42.4,-0.5166666666666622
SBGR,2021-03-19T00:00:00Z,27L,3,2,2,57.25,53.833333333333336,3.4166666666666643
SBGR,2021-03-19T00:00:00Z,27L,4,1,1,25.883333333333333,24.55,1.3333333333333321
SBGR,2021-03-20T00:00:00Z,09L,1,3,3,73.93333333333334,67.03,6.903333333333332
SBGR,2021-03-20T00:00:00Z,09R,1,106,106,2542.6666666666656,2428.9199999999987,113.74666666666661
SBGR,2021-03-20T00:00:00Z,09R,2,19,19,488.1333333333334,474.71999999999986,13.413333333333341
SBGR,2021-03-20T00:00:00Z,09R,3,37,37,950.2999999999998,869.8733333333339,80.42666666666668
SBGR,2021-03-20T00:00:00Z,09R,4,16,16,404.5833333333333,338.33333333333326,66.25000000000003
SBGR,2021-03-21T00:00:00Z,09L,1,1,1,20.816666666666666,22.343333333333334,-1.5266666666666673
SBGR,2021-03-21T00:00:00Z,09L,2,1,1,21.85,23.793333333333333,-1.9433333333333316
SBGR,2021-03-21T00:00:00Z,09R,1,73,73,1659.6,1668.3999999999987,-8.800000000000079
SBGR,2021-03-21T00:00:00Z,09R,2,18,18,426.99999999999994,446.49999999999983,-19.499999999999986
SBGR,2021-03-21T00:00:00Z,09R,3,19,19,460.50000000000006,448.5433333333332,11.956666666666681
SBGR,2021-03-21T00:00:00Z,09R,4,5,5,119.76666666666665,104.83333333333333,14.933333333333337
SBGR,2021-03-21T00:00:00Z,27L,1,1,1,17.833333333333332,21.5,-3.666666666666668
SBGR,2021-03-21T00:00:00Z,27L,2,1,1,18.8,20.45,-1.6499999999999986
SBGR,2021-03-21T00:00:00Z,27L,4,1,1,24.483333333333334,24.55,-0.06666666666666643
SBGR,2021-03-22T00:00:00Z,09R,1,97,97,2266.9833333333327,2235.146666666665,31.836666666666567
SBGR,2021-03-22T00:00:00Z,09R,2,21,21,514.4333333333334,525.3866666666665,-10.953333333333315
SBGR,2021-03-22T00:00:00Z,09R,3,38,38,983.3333333333335,896.9966666666671,86.33666666666669
SBGR,2021-03-22T00:00:00Z,09R,4,17,17,383.5,355.61666666666656,27.88333333333336
SBGR,2021-03-23T00:00:00Z,09L,1,12,12,293.59999999999997,272.8533333333333,20.746666666666666
SBGR,2021-03-23T00:00:00Z,09L,2,4,4,105.76666666666667,99.21333333333334,6.5533333333333275
SBGR,2021-03-23T00:00:00Z,09L,3,5,5,128.13333333333335,105.59333333333333,22.539999999999992
SBGR,2021-03-23T00:00:00Z,09L,4,5,5,121.4,95.96666666666665,25.43333333333334
SBGR,2021-03-23T00:00:00Z,09R,1,81,81,1838.2666666666664,1853.0866666666655,-14.820000000000075
SBGR,2021-03-23T00:00:00Z,09R,2,12,12,318.66666666666663,302.77,15.896666666666672
SBGR,2021-03-23T00:00:00Z,09R,3,25,25,651.9,588.8966666666666,63.00333333333334
SBGR,2021-03-23T00:00:00Z,09R,4,9,9,201.03333333333333,187.88333333333333,13.150000000000013
SBGR,2021-03-24T00:00:00Z,09L,1,35,35,794.3333333333334,794.7966666666673,-0.4633333333333276
SBGR,2021-03-24T00:00:00Z,09L,2,6,6,152.71666666666667,146.8,5.916666666666661
SBGR,2021-03-24T00:00:00Z,09L,3,15,15,349.3666666666667,316.78000000000003,32.586666666666645
SBGR,2021-03-24T00:00:00Z,09L,4,5,5,111.13333333333333,95.96666666666665,15.166666666666675
SBGR,2021-03-24T00:00:00Z,09R,1,54,54,1250.3833333333341,1240.0399999999995,10.343333333333305
SBGR,2021-03-24T00:00:00Z,09R,2,12,12,321.2333333333333,302.7699999999999,18.463333333333342
SBGR,2021-03-24T00:00:00Z,09R,3,13,13,306.9,308.0999999999999,-1.1999999999999922
SBGR,2021-03-24T00:00:00Z,09R,4,6,6,138.98333333333332,125.8,13.183333333333344
SBGR,2021-03-25T00:00:00Z,09L,1,44,44,1050.3333333333333,1005.8900000000011,44.44333333333334
SBGR,2021-03-25T00:00:00Z,09L,2,14,14,363.9666666666667,358.8733333333334,5.09333333333333
SBGR,2021-03-25T00:00:00Z,09L,3,16,16,404.8333333333334,340.1266666666667,64.70666666666665
SBGR,2021-03-25T00:00:00Z,09L,4,5,5,119.63333333333333,95.96666666666665,23.666666666666675
SBGR,2021-03-25T00:00:00Z,09R,1,50,50,1195.0500000000002,1142.4666666666662,52.583333333333286
SBGR,2021-03-25T00:00:00Z,09R,2,11,11,303.8,277.1199999999999,26.68000000000001
SBGR,2021-03-25T00:00:00Z,09R,3,16,16,432.36666666666673,378.2766666666666,54.09000000000002
SBGR,2021-03-25T00:00:00Z,09R,4,14,14,301.5666666666667,295.5833333333333,5.983333333333363
SBGR,2021-03-26T00:00:00Z,09L,1,17,17,430.09999999999997,400.38,29.719999999999988
SBGR,2021-03-26T00:00:00Z,09L,2,4,4,101.63333333333333,97.19333333333334,4.439999999999998
SBGR,2021-03-26T00:00:00Z,09L,3,9,9,239.9333333333333,191.44333333333336,48.48999999999998
SBGR,2021-03-26T00:00:00Z,09L,4,5,5,120.56666666666666,100.91333333333333,19.65333333333334
SBGR,2021-03-26T00:00:00Z,09R,1,64,64,1474.3666666666666,1464.5866666666657,9.779999999999944
SBGR,2021-03-26T00:00:00Z,09R,2,16,16,439.93333333333334,401.5699999999999,38.36333333333336
SBGR,2021-03-26T00:00:00Z,09R,3,25,25,603.1166666666667,588.9866666666667,14.13000000000001
SBGR,2021-03-26T00:00:00Z,09R,4,9,9,199.21666666666664,187.88333333333333,11.33333333333335
SBGR,2021-03-26T00:00:00Z,27L,1,7,7,180.98333333333332,150.5,30.483333333333334
SBGR,2021-03-26T00:00:00Z,27L,3,1,1,35.6,26.916666666666668,8.683333333333334
SBGR,2021-03-26T00:00:00Z,27L,4,1,1,27.416666666666668,24.55,2.866666666666667
SBGR,2021-03-26T00:00:00Z,27R,1,1,1,21.2,20.553333333333335,0.6466666666666647
SBGR,2021-03-27T00:00:00Z,09L,1,20,20,461.2666666666667,454.43999999999994,6.826666666666668
SBGR,2021-03-27T00:00:00Z,09L,2,1,1,25.683333333333334,23.793333333333333,1.8900000000000006
SBGR,2021-03-27T00:00:00Z,09L,3,7,7,178.2,146.71666666666667,31.483333333333327
SBGR,2021-03-27T00:00:00Z,09L,4,5,5,112.85,95.96666666666665,16.88333333333334
SBGR,2021-03-27T00:00:00Z,09R,1,74,74,1762.4499999999998,1696.1066666666657,66.34333333333325
SBGR,2021-03-27T00:00:00Z,09R,2,18,18,493.06666666666666,451.6033333333332,41.46333333333334
SBGR,2021-03-27T00:00:00Z,09R,3,22,22,549.4666666666666,519.6433333333332,29.823333333333338
SBGR,2021-03-27T00:00:00Z,09R,4,10,10,238.4,209.66666666666666,28.733333333333352
SBGR,2021-03-27T00:00:00Z,27L,1,13,13,305.8666666666667,279.5,26.36666666666667
SBGR,2021-03-27T00:00:00Z,27L,2,2,2,48.233333333333334,40.9,7.333333333333332
SBGR,2021-03-27T00:00:00Z,27L,3,2,2,68.45,53.833333333333336,14.616666666666664
SBGR,2021-03-27T00:00:00Z,27L,4,2,2,60.900000000000006,52.53333333333333,8.366666666666667
SBGR,2021-03-28T00:00:00Z,09L,1,2,2,42.599999999999994,45.63333333333333,-3.033333333333335
SBGR,2021-03-28T00:00:00Z,09R,1,39,39,918.4500000000002,887.5666666666662,30.883333333333308
SBGR,2021-03-28T00:00:00Z,09R,2,16,16,428.0833333333332,401.5699999999999,26.513333333333335
SBGR,2021-03-28T00:00:00Z,09R,3,19,19,463.8333333333334,448.5433333333332,15.290000000000013
SBGR,2021-03-28T00:00:00Z,09R,4,6,6,125.04999999999998,125.8,-0.7499999999999929
SBGR,2021-03-28T00:00:00Z,27L,1,13,13,306.2833333333333,277.87333333333333,28.41
SBGR,2021-03-28T00:00:00Z,27L,2,5,5,113.16666666666667,105.25,7.916666666666668
SBGR,2021-03-28T00:00:00Z,27L,3,7,7,199.2166666666667,189.6833333333333,9.533333333333328
SBGR,2021-03-28T00:00:00Z,27L,4,1,1,32.666666666666664,24.55,8.116666666666664
SBGR,2021-03-29T00:00:00Z,09L,1,11,11,255.36666666666667,249.5633333333333,5.803333333333335
SBGR,2021-03-29T00:00:00Z,09L,2,2,2,50.650000000000006,49.60666666666667,1.043333333333333
SBGR,2021-03-29T00:00:00Z,09L,3,6,6,144.21666666666667,128.94000000000003,15.276666666666657
SBGR,2021-03-29T00:00:00Z,09L,4,4,4,85.93333333333334,76.77333333333333,9.160000000000007
SBGR,2021-03-29T00:00:00Z,09R,1,45,45,1026.2333333333333,1026.9533333333327,-0.7200000000000166
SBGR,2021-03-29T00:00:00Z,09R,2,5,5,125.93333333333332,123.81666666666666,2.116666666666667
SBGR,2021-03-29T00:00:00Z,09R,3,5,5,130.25,118.5,11.75
SBGR,2021-03-29T00:00:00Z,09R,4,4,4,97.11666666666667,83.86666666666666,13.250000000000007
SBGR,2021-03-29T00:00:00Z,27L,1,17,17,374.18333333333334,363.87333333333333,10.309999999999995
SBGR,2021-03-29T00:00:00Z,27L,2,7,7,152.46666666666667,146.9,5.56666666666667
SBGR,2021-03-29T00:00:00Z,27L,3,9,9,238.69999999999996,242.24999999999997,-3.5500000000000114
SBGR,2021-03-29T00:00:00Z,27L,4,5,5,113.36666666666666,120.47666666666667,-7.109999999999999
SBGR,2021-03-29T00:00:00Z,27R,1,6,6,137.71666666666667,131.9766666666667,5.739999999999991
SBGR,2021-03-29T00:00:00Z,27R,3,3,3,88.3,75.63,12.669999999999998
SBGR,2021-03-29T00:00:00Z,27R,4,1,1,23.216666666666665,21.416666666666668,1.7999999999999972
SBGR,2021-03-30T00:00:00Z,09L,1,2,2,41.95,45.16,-3.210000000000001
SBGR,2021-03-30T00:00:00Z,09L,2,1,1,26.466666666666665,24.803333333333335,1.6633333333333304
SBGR,2021-03-30T00:00:00Z,09L,3,1,1,25.016666666666666,21.490000000000002,3.5266666666666637
SBGR,2021-03-30T00:00:00Z,09L,4,1,1,20.733333333333334,19.19333333333333,1.5400000000000027
SBGR,2021-03-30T00:00:00Z,09R,1,59,59,1350.1666666666667,1346.6999999999994,3.4666666666666117
SBGR,2021-03-30T00:00:00Z,09R,2,7,7,219.33333333333334,174.4833333333333,44.85000000000001
SBGR,2021-03-30T00:00:00Z,09R,3,16,16,421.90000000000003,372.17333333333323,49.72666666666666
SBGR,2021-03-30T00:00:00Z,09R,4,7,7,165.01666666666665,145.95,19.066666666666677
SBGR,2021-03-30T00:00:00Z,27L,1,19,19,415.4333333333333,404.43333333333334,10.999999999999996
SBGR,2021-03-30T00:00:00Z,27L,2,7,7,201.63333333333333,151.77999999999997,49.85333333333334
SBGR,2021-03-30T00:00:00Z,27L,3,5,5,135.85,134.58333333333334,1.2666666666666622
SBGR,2021-03-30T00:00:00Z,27L,4,1,1,24.1,24.55,-0.4499999999999993
SBGR,2021-03-30T00:00:00Z,27R,1,22,22,485.54999999999995,460.95000000000016,24.599999999999973
SBGR,2021-03-30T00:00:00Z,27R,2,4,4,85.38333333333334,83.46666666666667,1.9166666666666643
SBGR,2021-03-30T00:00:00Z,27R,3,8,8,210.85,201.51000000000002,9.339999999999996
SBGR,2021-03-30T00:00:00Z,27R,4,2,2,47.7,42.833333333333336,4.866666666666664
SBGR,2021-03-31T00:00:00Z,09L,1,15,15,338.23333333333335,340.83,-2.596666666666664
SBGR,2021-03-31T00:00:00Z,09L,2,7,7,179.58333333333331,169.58333333333334,9.999999999999996
SBGR,2021-03-31T00:00:00Z,09L,3,5,5,114.03333333333335,105.59333333333333,8.439999999999994
SBGR,2021-03-31T00:00:00Z,09L,4,1,1,17.166666666666668,19.19333333333333,-2.0266666666666637
SBGR,2021-03-31T00:00:00Z,09R,1,57,57,1372.433333333333,1303.6999999999994,68.73333333333326
SBGR,2021-03-31T00:00:00Z,09R,2,14,14,408.5666666666666,352.8033333333332,55.763333333333335
SBGR,2021-03-31T00:00:00Z,09R,3,19,19,474.95000000000005,445.02999999999986,29.92000000000001
SBGR,2021-03-31T00:00:00Z,09R,4,8,8,189.81666666666666,166.91666666666666,22.90000000000001
SBGR,2021-03-31T00:00:00Z,27R,1,19,19,422.3666666666667,399.29000000000013,23.07666666666665
SBGR,2021-03-31T00:00:00Z,27R,2,4,4,85.65,82.80333333333334,2.846666666666664
SBGR,2021-03-31T00:00:00Z,27R,3,10,10,272.98333333333335,250.68333333333337,22.300000000000004
SBGR,2021-03-31T00:00:00Z,27R,4,4,4,99.03333333333333,85.66666666666667,13.366666666666664
SBGR,2021-04-01T00:00:00Z,09L,1,15,15,370.74999999999994,340.3566666666667,30.39333333333333
SBGR,2021-04-01T00:00:00Z,09L,2,2,2,60.583333333333336,68.30333333333334,-7.719999999999999
SBGR,2021-04-01T00:00:00Z,09L,3,4,4,112.08333333333333,85.96000000000001,26.123333333333324
SBGR,2021-04-01T00:00:00Z,09L,4,2,2,41.56666666666666,38.25,3.31666666666667
SBGR,2021-04-01T00:00:00Z,09R,1,60,60,1475.6166666666666,1373.2199999999993,102.39666666666662
SBGR,2021-04-01T00:00:00Z,09R,2,12,12,311.16666666666663,297.6666666666666,13.50000000000001
SBGR,2021-04-01T00:00:00Z,09R,3,19,19,461.4333333333333,447.6199999999999,13.813333333333336
SBGR,2021-04-01T00:00:00Z,09R,4,10,10,245.81666666666663,209.66666666666666,36.15000000000002
SBGR,2021-04-01T00:00:00Z,27L,1,4,4,86.18333333333334,86,0.18333333333333357
SBGR,2021-04-01T00:00:00Z,27L,2,1,1,19.866666666666667,20.45,-0.5833333333333321
SBGR,2021-04-01T00:00:00Z,27R,1,21,21,453,431.8000000000001,21.19999999999998
SBGR,2021-04-01T00:00:00Z,27R,2,6,6,129.86666666666667,124.53666666666666,5.330000000000002
SBGR,2021-04-01T00:00:00Z,27R,3,10,10,284.29999999999995,253.1766666666667,31.123333333333328
SBGR,2021-04-01T00:00:00Z,27R,4,2,2,47.83333333333333,42.833333333333336,4.9999999999999964
SBGR,2021-04-02T00:00:00Z,09R,1,74,74,1807.1166666666663,1689.899999999999,117.21666666666658
SBGR,2021-04-02T00:00:00Z,09R,2,20,20,547.1833333333334,499.7366666666665,47.44666666666667
SBGR,2021-04-02T00:00:00Z,09R,3,26,26,649.6166666666668,612.6866666666667,36.93000000000002
SBGR,2021-04-02T00:00:00Z,09R,4,15,15,382.4666666666667,313.6833333333333,68.78333333333336
SBGR,2021-04-03T00:00:00Z,09R,1,76,76,1807.15,1733.6666666666654,73.48333333333325
SBGR,2021-04-03T00:00:00Z,09R,2,20,20,521.4333333333333,494.63333333333316,26.800000000000015
SBGR,2021-04-03T00:00:00Z,09R,3,24,24,598.95,562.6066666666667,36.343333333333334
SBGR,2021-04-03T00:00:00Z,09R,4,14,14,319.0833333333333,294.76666666666665,24.316666666666688
SBGR,2021-04-04T00:00:00Z,09R,1,74,74,1795.9166666666665,1690.6666666666654,105.2499999999999
SBGR,2021-04-04T00:00:00Z,09R,2,20,20,535.6,495.8999999999998,39.70000000000002
SBGR,2021-04-04T00:00:00Z,09R,3,25,25,600.8,588.9866666666667,11.813333333333347
SBGR,2021-04-04T00:00:00Z,09R,4,8,8,185.2166666666667,169.78333333333333,15.433333333333351
SBGR,2021-04-05T00:00:00Z,09R,1,91,91,2233.900000000001,2087.673333333332,146.22666666666655
SBGR,2021-04-05T00:00:00Z,09R,2,18,18,505.46666666666675,454.80666666666656,50.66000000000001
SBGR,2021-04-05T00:00:00Z,09R,3,33,33,847.3999999999999,782.1000000000004,65.30000000000003
