ADES,DATE,RWY,C100_SECT,N,N_VALID,A100,REF_20,ADD_TIME
SBPA,2021-02-28T00:00:00Z,11,1,3,3,69.8,69.15,0.649999999999995
SBPA,2021-03-03T00:00:00Z,11,4,1,1,27.65,21.630000000000003,6.019999999999996
SBPA,2021-03-03T00:00:00Z,29,1,3,3,64.71666666666667,65.65,-0.93333333333333
SBPA,2021-03-03T00:00:00Z,29,4,2,2,73.25,50.00666666666667,23.243333333333336
SBPA,2021-03-05T00:00:00Z,29,1,6,6,140.08333333333334,131.29999999999998,8.783333333333335
SBPA,2021-03-05T00:00:00Z,29,3,1,1,30.016666666666666,21.990000000000002,8.026666666666664
SBPA,2021-03-05T00:00:00Z,29,4,2,2,68.01666666666667,54.620000000000005,13.396666666666665
SBPA,2021-03-08T00:00:00Z,29,1,8,8,172.35,174.95666666666662,-2.6066666666666585
SBPA,2021-03-08T00:00:00Z,29,4,1,1,31.266666666666666,25.003333333333334,6.263333333333332
SBPA,2021-03-09T00:00:00Z,11,1,17,17,424.45000000000005,391.85000000000014,32.599999999999994
SBPA,2021-03-09T00:00:00Z,11,4,5,5,134.66666666666666,112.57666666666668,22.089999999999993
SBPA,2021-03-09T00:00:00Z,29,1,3,3,63.199999999999996,65.65,-2.4499999999999993
SBPA,2021-03-10T00:00:00Z,11,1,18,18,445.30000000000007,414.90000000000015,30.399999999999984
SBPA,2021-03-10T00:00:00Z,11,4,1,1,29.7,21.630000000000003,8.069999999999997
SBPA,2021-03-10T00:00:00Z,29,1,7,7,159.7166666666667,153.0733333333333,6.643333333333334
SBPA,2021-03-10T00:00:00Z,29,3,1,1,31.95,21.990000000000002,9.959999999999997
SBPA,2021-03-10T00:00:00Z,29,4,3,3,115.46666666666667,84.23666666666666,31.23
SBPA,2021-03-11T00:00:00Z,11,1,16,16,390.46666666666675,368.8000000000001,21.66666666666666
SBPA,2021-03-11T00:00:00Z,29,1,8,8,188.75,175.06666666666663,13.68333333333334
SBPA,2021-03-11T00:00:00Z,29,3,1,1,31.066666666666666,28.26,2.806666666666665
SBPA,2021-03-11T00:00:00Z,29,4,2,2,56.38333333333333,50.00666666666667,6.376666666666665
SBPA,2021-03-12T00:00:00Z,11,1,19,19,466.31666666666666,437.95000000000016,28.366666666666646
SBPA,2021-03-12T00:00:00Z,11,3,1,1,28.866666666666667,25.843333333333334,3.0233333333333334
SBPA,2021-03-12T00:00:00Z,11,4,2,2,58.95,47.68666666666667,11.263333333333332
SBPA,2021-03-12T00:00:00Z,29,1,7,7,154.28333333333333,153.0733333333333,1.2099999999999973
SBPA,2021-03-12T00:00:00Z,29,4,2,2,52.53333333333333,50.00666666666667,2.5266666666666637
SBPA,2021-03-13T00:00:00Z,11,1,20,20,480.85000000000014,463.67000000000013,17.179999999999993
SBPA,2021-03-13T00:00:00Z,11,4,1,1,18.883333333333333,21.630000000000003,-2.7466666666666697
SBPA,2021-03-13T00:00:00Z,29,1,4,4,84.96666666666665,87.53333333333333,-2.5666666666666664
SBPA,2021-03-14T00:00:00Z,11,1,20,20,466.31666666666666,464.2166666666668,2.099999999999987
SBPA,2021-03-14T00:00:00Z,11,4,2,2,61.36666666666666,43.260000000000005,18.10666666666666
SBPA,2021-03-15T00:00:00Z,11,1,24,24,604.6833333333334,555.8700000000001,48.81333333333332
SBPA,2021-03-15T00:00:00Z,11,4,2,2,48.233333333333334,47.68666666666667,0.5466666666666669
SBPA,2021-03-16T00:00:00Z,11,1,21,21,500.15000000000003,489.9366666666668,10.21333333333332
SBPA,2021-03-16T00:00:00Z,11,3,1,1,38.15,25.843333333333334,12.306666666666665
SBPA,2021-03-16T00:00:00Z,11,4,2,2,57.383333333333326,47.68666666666667,9.696666666666662
SBPA,2021-03-16T00:00:00Z,29,1,6,6,133.58333333333334,131.29999999999998,2.283333333333335
SBPA,2021-03-17T00:00:00Z,11,1,11,11,266.75,253.0033333333334,13.746666666666655
SBPA,2021-03-17T00:00:00Z,11,4,1,1,19.85,21.630000000000003,-1.7800000000000011
SBPA,2021-03-17T00:00:00Z,29,1,13,13,304.90000000000003,288.1533333333333,16.746666666666673
SBPA,2021-03-17T00:00:00Z,29,4,3,3,96.18333333333334,79.62333333333333,16.56
SBPA,2021-03-18T00:00:00Z,11,1,5,5,133.68333333333334,121.68333333333334,12
SBPA,2021-03-18T00:00:00Z,29,1,19,19,442.0166666666666,423.34333333333325,18.673333333333336
SBPA,2021-03-18T00:00:00Z,29,3,2,2,75.5,56.52,18.979999999999993
SBPA,2021-03-18T00:00:00Z,29,4,1,1,26.716666666666665,25.003333333333334,1.7133333333333312
SBPA,2021-03-19T00:00:00Z,11,1,25,25,610.0999999999999,582.6833333333333,27.416666666666643
SBPA,2021-03-19T00:00:00Z,11,4,3,3,76.35,69.31666666666666,7.033333333333331
SBPA,2021-03-20T00:00:00Z,11,1,22,22,523.4000000000001,512.9866666666668,10.41333333333333
SBPA,2021-03-20T00:00:00Z,11,4,2,2,51.45,47.68666666666667,3.763333333333332
SBPA,2021-03-21T00:00:00Z,11,1,3,3,67.38333333333334,69.15,-1.7666666666666657
SBPA,2021-03-21T00:00:00Z,11,4,1,1,23.416666666666668,26.056666666666665,-2.639999999999997
SBPA,2021-03-21T00:00:00Z,29,1,9,9,201.08333333333334,196.94999999999996,4.133333333333333
SBPA,2021-03-21T00:00:00Z,29,4,1,1,30.983333333333334,25.003333333333334,5.98
SBPA,2021-03-22T00:00:00Z,11,1,22,22,551.8333333333334,515.6566666666668,36.17666666666665
SBPA,2021-03-22T00:00:00Z,11,3,1,1,30.166666666666668,25.843333333333334,4.323333333333334
SBPA,2021-03-22T00:00:00Z,11,4,7,7,183.14999999999998,164.69,18.45999999999999
SBPA,2021-03-22T00:00:00Z,29,1,2,2,44.8,43.766666666666666,1.033333333333335
SBPA,2021-03-23T00:00:00Z,11,1,18,18,427.6666666666667,414.35333333333347,13.313333333333322
SBPA,2021-03-23T00:00:00Z,11,4,1,1,19.916666666666668,21.630000000000003,-1.7133333333333347
SBPA,2021-03-23T00:00:00Z,29,1,5,5,116.95,109.41666666666666,7.5333333333333385
SBPA,2021-03-23T00:00:00Z,29,3,1,1,31.733333333333334,28.26,3.4733333333333327
SBPA,2021-03-23T00:00:00Z,29,4,4,4,128.61666666666667,113.85333333333332,14.763333333333332
SBPA,2021-03-24T00:00:00Z,11,1,19,19,501.1666666666667,443.83666666666676,57.33
SBPA,2021-03-24T00:00:00Z,11,4,4,4,110.58333333333334,95.37333333333333,15.210000000000004
SBPA,2021-03-25T00:00:00Z,11,1,19,19,454.6333333333333,447.0533333333334,7.579999999999988
SBPA,2021-03-25T00:00:00Z,11,4,4,4,94.26666666666667,90.94666666666666,3.3199999999999967
SBPA,2021-03-25T00:00:00Z,11,NA,1,0,26.2,NA,NA
SBPA,2021-03-26T00:00:00Z,11,1,18,18,417.05,421.3333333333334,-4.2833333333333385
SBPA,2021-03-26T00:00:00Z,11,4,2,2,58.666666666666664,47.68666666666667,10.979999999999997
SBPA,2021-03-26T00:00:00Z,29,1,7,7,178.51666666666665,156.9633333333333,21.55333333333333
SBPA,2021-03-26T00:00:00Z,29,4,1,1,30.133333333333333,25.003333333333334,5.129999999999999
SBPA,2021-03-27T00:00:00Z,11,1,1,1,21.8,23.05,-1.25
SBPA,2021-03-27T00:00:00Z,29,1,17,17,397.0833333333333,375.6866666666666,21.396666666666675
SBPA,2021-03-27T00:00:00Z,29,4,2,2,45.46666666666667,50.00666666666667,-4.540000000000003
SBPA,2021-03-28T00:00:00Z,11,1,2,2,45.599999999999994,46.1,-0.5000000000000036
SBPA,2021-03-28T00:00:00Z,29,1,14,14,329.9833333333333,317.7066666666666,12.276666666666667
SBPA,2021-03-28T00:00:00Z,29,3,1,1,32.8,28.26,4.539999999999996
SBPA,2021-03-28T00:00:00Z,29,4,1,1,32.2,25.003333333333334,7.196666666666669
SBPA,2021-03-29T00:00:00Z,29,1,24,24,565.75,528.9799999999999,36.77000000000001
SBPA,2021-03-29T00:00:00Z,29,4,3,3,84.85,84.23666666666668,0.6133333333333333
SBPA,2021-03-30T00:00:00Z,11,1,3,3,77.83333333333333,69.15,8.68333333333333
SBPA,2021-03-30T00:00:00Z,11,4,2,2,55.11666666666667,52.11333333333333,3.0033333333333374
SBPA,2021-03-30T00:00:00Z,29,1,20,20,477.3666666666666,441.33666666666653,36.03
SBPA,2021-03-30T00:00:00Z,29,4,4,4,133.73333333333335,109.24000000000001,24.493333333333325
SBPA,2021-03-31T00:00:00Z,11,1,21,21,538.7666666666667,487.2666666666668,51.49999999999997
SBPA,2021-03-31T00:00:00Z,11,4,1,1,26.033333333333335,21.630000000000003,4.403333333333332
SBPA,2021-03-31T00:00:00Z,29,1,5,5,132.73333333333332,113.19666666666666,19.53666666666666
SBPA,2021-04-01T00:00:00Z,11,1,21,21,539.9666666666667,487.2666666666668,52.69999999999999
SBPA,2021-04-01T00:00:00Z,11,4,1,1,26.083333333333332,21.630000000000003,4.45333333333333
SBPA,2021-04-01T00:00:00Z,29,1,4,4,103.13333333333333,91.20333333333332,11.929999999999996
SBPA,2021-04-01T00:00:00Z,29,4,1,1,31.566666666666666,25.003333333333334,6.563333333333333
SBPA,2021-04-02T00:00:00Z,11,1,19,19,513.8666666666667,450.8166666666667,63.04999999999999
SBPA,2021-04-02T00:00:00Z,11,4,2,2,57.06666666666666,52.11333333333333,4.953333333333337
SBPA,2021-04-03T00:00:00Z,11,1,13,13,344.95,302.32000000000005,42.629999999999995
SBPA,2021-04-03T00:00:00Z,11,3,1,1,28.4,25.843333333333334,2.556666666666665
SBPA,2021-04-03T00:00:00Z,11,4,1,1,22.9,21.630000000000003,1.269999999999996
SBPA,2021-04-04T00:00:00Z,11,1,16,16,391.0166666666667,375.2333333333334,15.783333333333328
SBPA,2021-04-04T00:00:00Z,11,4,3,3,78.11666666666667,64.89000000000001,13.22666666666666
SBPA,2021-04-05T00:00:00Z,11,1,21,21,540.6166666666667,493.7000000000001,46.916666666666664
SBPA,2021-04-05T00:00:00Z,11,3,1,1,18.916666666666668,20.22,-1.303333333333331
SBPA,2021-04-05T00:00:00Z,11,4,5,5,146.4,117.00333333333336,29.39666666666666
SBPA,2021-04-06T00:00:00Z,11,1,22,22,531.65,516.2033333333334,15.446666666666651
SBPA,2021-04-06T00:00:00Z,11,4,4,4,107.8,95.37333333333333,12.426666666666666
SBPA,2021-04-07T00:00:00Z,11,1,28,28,691.4666666666667,657.7199999999998,33.74666666666664
SBPA,2021-04-07T00:00:00Z,11,4,4,4,116.73333333333332,95.37333333333333,21.36
SBPA,2021-04-08T00:00:00Z,11,1,29,29,751.2333333333335,683.9866666666665,67.24666666666664
SBPA,2021-04-08T00:00:00Z,11,4,8,8,211.86666666666667,190.74666666666667,21.12
SBPA,2021-04-09T00:00:00Z,11,1,17,17,398.88333333333327,394.5200000000001,4.363333333333323
SBPA,2021-04-09T00:00:00Z,11,4,3,3,101.88333333333333,78.16999999999999,23.713333333333335
SBPA,2021-04-09T00:00:00Z,11,NA,1,0,60.4,NA,NA
SBPA,2021-04-09T00:00:00Z,29,1,10,10,249.4166666666667,233.9533333333333,15.463333333333338
SBPA,2021-04-09T00:00:00Z,29,3,1,1,29.216666666666665,28.26,0.9566666666666634
SBPA,2021-04-09T00:00:00Z,29,4,3,3,105.18333333333332,79.62333333333333,25.55999999999999
SBPA,2021-04-10T00:00:00Z,11,1,8,8,187.89999999999998,184.40000000000003,3.4999999999999964
SBPA,2021-04-10T00:00:00Z,11,4,1,1,23.3,21.630000000000003,1.6699999999999982
SBPA,2021-04-10T00:00:00Z,29,1,12,12,264.4,266.2699999999999,-1.870000000000001
SBPA,2021-04-10T00:00:00Z,29,4,2,2,56.483333333333334,54.620000000000005,1.8633333333333297
SBPA,2021-04-11T00:00:00Z,11,1,3,3,74.76666666666667,69.15,5.616666666666664
SBPA,2021-04-13T00:00:00Z,11,1,12,12,291.3666666666666,276.6000000000001,14.766666666666655
SBPA,2021-04-13T00:00:00Z,11,3,1,1,36.5,25.843333333333334,10.656666666666666
SBPA,2021-04-13T00:00:00Z,11,4,6,6,181.16666666666669,143.06,38.10666666666667
SBPA,2021-04-14T00:00:00Z,11,1,21,21,495.90000000000003,499.58666666666676,-3.686666666666678
SBPA,2021-04-14T00:00:00Z,11,3,1,1,41,25.843333333333334,15.156666666666666
SBPA,2021-04-14T00:00:00Z,11,4,3,3,92.68333333333334,69.31666666666666,23.366666666666667
SBPA,2021-04-14T00:00:00Z,11,NA,1,0,21.15,NA,NA
SBPA,2021-04-15T00:00:00Z,11,1,12,12,284.93333333333334,282.48666666666674,2.446666666666662
SBPA,2021-04-15T00:00:00Z,29,1,10,10,226,222.6133333333333,3.3866666666666667
SBPA,2021-04-15T00:00:00Z,29,4,4,4,138.10000000000002,109.24000000000001,28.86
SBPA,2021-04-16T00:00:00Z,11,1,11,11,253.20000000000002,256.22,-3.0200000000000067
SBPA,2021-04-16T00:00:00Z,11,4,1,1,25.483333333333334,26.056666666666665,-0.5733333333333306
SBPA,2021-04-16T00:00:00Z,29,1,12,12,257.2333333333333,270.15999999999997,-12.92666666666666
SBPA,2021-04-16T00:00:00Z,29,4,5,5,151.53333333333333,138.85666666666668,12.676666666666666
SBPA,2021-04-17T00:00:00Z,11,1,20,20,423.9166666666667,461.00000000000017,-37.08333333333334
SBPA,2021-04-17T00:00:00Z,11,4,4,4,97.68333333333332,99.80000000000001,-2.116666666666667
SBPA,2021-04-18T00:00:00Z,11,1,17,17,415.81666666666666,398.2833333333334,17.533333333333324
SBPA,2021-04-18T00:00:00Z,11,4,3,3,99.19999999999999,73.74333333333334,25.456666666666663
SBPA,2021-04-19T00:00:00Z,11,1,27,27,654.7833333333334,624.4733333333334,30.309999999999985
SBPA,2021-04-19T00:00:00Z,11,3,3,3,135.46666666666667,71.90666666666667,63.559999999999995
SBPA,2021-04-19T00:00:00Z,11,4,8,8,217.79999999999995,181.89333333333332,35.90666666666665
SBPA,2021-04-20T00:00:00Z,11,1,16,16,388.5333333333334,374.6866666666667,13.84666666666666
SBPA,2021-04-20T00:00:00Z,11,3,2,2,68.4,46.06333333333333,22.336666666666666
SBPA,2021-04-20T00:00:00Z,11,4,1,1,27.416666666666668,21.630000000000003,5.786666666666665
SBPA,2021-04-21T00:00:00Z,11,1,15,15,372.6000000000001,355.4000000000001,17.2
SBPA,2021-04-21T00:00:00Z,11,4,5,5,178.6,125.85666666666668,52.74333333333334
SBPA,2021-04-22T00:00:00Z,11,1,30,30,785.8833333333333,697.3866666666665,88.49666666666663
SBPA,2021-04-22T00:00:00Z,11,4,6,6,192.25,147.48666666666668,44.763333333333335
SBPA,2021-04-23T00:00:00Z,11,1,26,26,621.8333333333335,605.1866666666666,16.646666666666658
