ADES,DATE,RWY,C100_SECT,N,N_VALID,A100,REF_20,ADD_TIME
SBRJ,2023-03-24T00:00:00Z,02R,2,14,14,321.5833333333333,300.56666666666666,21.016666666666655
SBRJ,2023-03-24T00:00:00Z,02R,3,8,8,206.21666666666664,187.79000000000002,18.426666666666673
SBRJ,2023-03-24T00:00:00Z,20L,1,16,16,418.23333333333335,370.2100000000002,48.023333333333255
SBRJ,2023-03-24T00:00:00Z,20L,2,74,74,1683.4333333333336,1554.4833333333336,128.95
SBRJ,2023-03-24T00:00:00Z,20L,3,22,22,542.5833333333333,508.8866666666666,33.69666666666671
SBRJ,2023-03-25T00:00:00Z,02R,1,4,4,97.9,94.06666666666666,3.8333333333333357
SBRJ,2023-03-25T00:00:00Z,02R,2,8,8,192.03333333333333,171.46666666666667,20.566666666666666
SBRJ,2023-03-25T00:00:00Z,02R,3,6,6,163.85000000000002,138.9,24.95000000000001
SBRJ,2023-03-25T00:00:00Z,20L,1,17,17,442.3666666666667,393.06333333333356,49.30333333333325
SBRJ,2023-03-25T00:00:00Z,20L,2,73,73,1652.6666666666672,1531.3833333333334,121.28333333333335
SBRJ,2023-03-25T00:00:00Z,20L,3,31,31,796.7666666666667,715.1500000000002,81.6166666666667
SBRJ,2023-03-26T00:00:00Z,02R,1,13,13,333.93333333333334,315.2866666666666,18.646666666666686
SBRJ,2023-03-26T00:00:00Z,02R,2,34,34,791.85,729.7333333333328,62.11666666666667
SBRJ,2023-03-26T00:00:00Z,02R,3,16,16,398.03333333333336,378.1699999999999,19.863333333333347
SBRJ,2023-03-26T00:00:00Z,20L,1,10,10,275.15,233.0900000000001,42.059999999999945
SBRJ,2023-03-26T00:00:00Z,20L,2,51,51,1163.0333333333335,1068.6833333333323,94.35000000000002
SBRJ,2023-03-26T00:00:00Z,20L,3,17,17,411.1833333333333,383.91666666666663,27.266666666666683
SBRJ,2023-03-27T00:00:00Z,02R,1,3,3,77.2,70.55,6.650000000000002
SBRJ,2023-03-27T00:00:00Z,02R,2,9,9,209.46666666666667,193.9,15.566666666666666
SBRJ,2023-03-27T00:00:00Z,02R,3,2,2,51.58333333333333,46.3,5.283333333333335
SBRJ,2023-03-27T00:00:00Z,20L,1,30,30,855.3666666666668,690.1566666666671,165.20999999999984
SBRJ,2023-03-27T00:00:00Z,20L,2,110,110,2579.566666666666,2304.8333333333358,274.7333333333333
SBRJ,2023-03-27T00:00:00Z,20L,3,46,46,1272.4833333333333,1053.9000000000005,218.58333333333337
SBRJ,2023-03-28T00:00:00Z,02R,1,10,10,274.0333333333333,235.16666666666663,38.866666666666674
SBRJ,2023-03-28T00:00:00Z,02R,2,58,58,1357.85,1243.1333333333328,114.71666666666664
SBRJ,2023-03-28T00:00:00Z,02R,3,24,24,631.5166666666667,560.7799999999999,70.73666666666671
SBRJ,2023-03-28T00:00:00Z,20L,1,14,14,346.45000000000005,319.94666666666683,26.503333333333256
SBRJ,2023-03-28T00:00:00Z,20L,2,70,70,1641.0166666666673,1466.4166666666667,174.59999999999997
SBRJ,2023-03-28T00:00:00Z,20L,3,21,21,558.4333333333334,477.2633333333332,81.17000000000002
SBRJ,2023-03-29T00:00:00Z,02R,1,3,3,109.13333333333333,80.12,29.013333333333335
SBRJ,2023-03-29T00:00:00Z,02R,2,22,22,528.1333333333333,471.53333333333336,56.6
SBRJ,2023-03-29T00:00:00Z,02R,3,9,9,234.10000000000002,210.94000000000003,23.16000000000001
SBRJ,2023-03-29T00:00:00Z,20L,1,15,15,412.7833333333333,347.35666666666685,65.42666666666659
SBRJ,2023-03-29T00:00:00Z,20L,2,74,74,1721.8499999999997,1549.066666666667,172.78333333333333
SBRJ,2023-03-29T00:00:00Z,20L,3,25,25,668.7166666666668,567.5966666666666,101.12
SBRJ,2023-03-30T00:00:00Z,02R,1,6,6,160.58333333333331,141.1,19.48333333333334
SBRJ,2023-03-30T00:00:00Z,02R,2,27,27,763.8999999999999,579.6999999999998,184.20000000000002
SBRJ,2023-03-30T00:00:00Z,02R,3,13,13,364.8666666666667,303.53999999999996,61.32666666666668
SBRJ,2023-03-30T00:00:00Z,20L,1,15,15,464.7333333333334,351.9133333333335,112.81999999999991
SBRJ,2023-03-30T00:00:00Z,20L,2,97,97,2390.5166666666664,2034.8666666666684,355.65
SBRJ,2023-03-30T00:00:00Z,20L,3,26,26,685.7666666666665,590.1800000000001,95.5866666666667
SBRJ,2023-03-31T00:00:00Z,02R,1,16,16,589.9666666666667,385.8366666666666,204.13000000000002
SBRJ,2023-03-31T00:00:00Z,02R,2,63,63,1897.6166666666666,1350.7999999999997,546.8166666666666
SBRJ,2023-03-31T00:00:00Z,02R,3,24,24,833.5,558.1899999999998,275.31
SBRJ,2023-03-31T00:00:00Z,20L,1,12,12,321.06666666666666,274.2400000000001,46.8266666666666
SBRJ,2023-03-31T00:00:00Z,20L,2,54,54,1229.3000000000002,1135.8166666666657,93.48333333333332
SBRJ,2023-03-31T00:00:00Z,20L,3,16,16,395.76666666666665,364.34666666666664,31.42000000000002
SBRJ,2023-04-01T00:00:00Z,02R,1,8,8,240.16666666666666,188.13333333333333,52.033333333333346
SBRJ,2023-04-01T00:00:00Z,02R,2,47,47,1617.766666666666,1007.3666666666654,610.4
