APT,PHASE,DATE,MVTS,ADD_TIME,AVG_ADD_TIME
SBSP,TXOT,2021-11-13,129,479.45,3.716666666666667
SBSV,TXOT,2021-11-13,71,406.2999999999999,5.722535211267604
SBPA,TXOT,2021-11-13,59,151.48999999999998,2.5676271186440673
SBRJ,TXOT,2021-11-13,91,191.19000000000003,2.1009890109890113
SBCT,TXOT,2021-11-13,51,128.47000000000003,2.5190196078431377
SBKP,TXOT,2021-11-13,135,471.0099999999999,3.488962962962962
SBGL,TXOT,2021-11-13,46,85.52000000000001,1.859130434782609
SBSP,TXOT,2021-11-14,112,194.87000000000006,1.7399107142857149
SBCT,TXOT,2021-11-14,35,84.13,2.4037142857142855
SBCF,TXOT,2021-11-14,69,61.45000000000001,0.8905797101449276
SBBR,TXOT,2021-11-14,116,346.09999999999997,2.9836206896551722
SBRJ,TXOT,2021-11-14,67,129.93,1.9392537313432836
SBGR,TXOT,2021-11-14,213,708.9599999999999,3.328450704225352
SBKP,TXOT,2021-11-14,81,133.11,1.6433333333333335
SBPA,TXOT,2021-11-14,42,87.40999999999998,2.081190476190476
SBGL,TXOT,2021-11-14,27,46.43,1.7196296296296296
SBSV,TXOT,2021-11-14,57,169.86999999999995,2.9801754385964903
SBPA,TXOT,2021-11-15,66,173.03000000000003,2.621666666666667
SBSP,TXOT,2021-11-15,130,340.6100000000001,2.620076923076924
SBGR,TXOT,2021-11-15,247,869.2999999999995,3.5194331983805647
SBCT,TXOT,2021-11-15,44,137.95999999999998,3.135454545454545
SBCF,TXOT,2021-11-15,89,94.96000000000001,1.0669662921348315
SBRJ,TXOT,2021-11-15,89,283.66999999999996,3.1873033707865166
SBBR,TXOT,2021-11-15,121,357.18,2.951900826446281
SBKP,TXOT,2021-11-15,134,403.36000000000007,3.0101492537313437
SBGL,TXOT,2021-11-15,40,116.68,2.9170000000000003
SBSV,TXOT,2021-11-15,64,280.63,4.38484375
SBGR,TXOT,2021-11-16,271,1337.9900000000014,4.9372324723247285
SBSP,TXOT,2021-11-16,154,399.85,2.5964285714285715
SBRJ,TXOT,2021-11-16,116,451.2299999999998,3.8899137931034464
SBCF,TXOT,2021-11-16,112,288.41,2.5750892857142857
SBKP,TXOT,2021-11-16,176,453.58000000000015,2.577159090909092
SBBR,TXOT,2021-11-16,141,449.99999999999994,3.191489361702127
SBPA,TXOT,2021-11-16,80,401.5499999999999,5.019374999999998
SBCT,TXOT,2021-11-16,65,203.91000000000005,3.1370769230769238
SBGL,TXOT,2021-11-16,48,159.75999999999996,3.3283333333333327
SBSV,TXOT,2021-11-16,71,358.85999999999996,5.054366197183098
SBSP,TXOT,2021-11-17,154,476.5799999999999,3.094675324675324
SBCF,TXOT,2021-11-17,111,279.70000000000005,2.51981981981982
SBGR,TXOT,2021-11-17,276,1378.6800000000005,4.99521739130435
SBPA,TXOT,2021-11-17,83,232.38,2.7997590361445783
SBBR,TXOT,2021-11-17,146,554.3500000000001,3.7969178082191792
SBRJ,TXOT,2021-11-17,117,298.5399999999999,2.5516239316239306
SBCT,TXOT,2021-11-17,61,189.48999999999998,3.1063934426229505
SBGL,TXOT,2021-11-17,46,104.90999999999998,2.280652173913043
SBKP,TXOT,2021-11-17,169,447.8000000000001,2.649704142011835
SBSV,TXOT,2021-11-17,72,323.11,4.487638888888889
SBPA,TXOT,2021-11-18,77,154.84000000000003,2.010909090909091
SBCT,TXOT,2021-11-18,65,137.01000000000002,2.107846153846154
SBSP,TXOT,2021-11-18,157,636.37,4.053312101910828
SBCF,TXOT,2021-11-18,114,251.23000000000002,2.2037719298245615
SBSV,TXOT,2021-11-18,72,215.9,2.9986111111111113
SBRJ,TXOT,2021-11-18,116,355.6599999999999,3.06603448275862
SBBR,TXOT,2021-11-18,142,503.2700000000001,3.5441549295774655
SBGR,TXOT,2021-11-18,271,1023.8899999999996,3.778191881918818
SBKP,TXOT,2021-11-18,167,508.65999999999997,3.0458682634730536
SBGL,TXOT,2021-11-18,48,114.78000000000002,2.3912500000000003
SBBR,TXOT,2021-11-19,148,603.2700000000001,4.076148648648649
SBCT,TXOT,2021-11-19,63,119.22000000000001,1.8923809523809525
SBGR,TXOT,2021-11-19,287,1556.7699999999995,5.424285714285713
SBSP,TXOT,2021-11-19,161,558.0400000000003,3.466086956521741
SBRJ,TXOT,2021-11-19,116,386.74000000000007,3.33396551724138
SBPA,TXOT,2021-11-19,87,283.50000000000006,3.258620689655173
SBKP,TXOT,2021-11-19,170,638.0100000000002,3.7530000000000014
SBSV,TXOT,2021-11-19,72,212.16,2.9466666666666668
SBCF,TXOT,2021-11-19,115,339.43999999999994,2.951652173913043
SBGL,TXOT,2021-11-19,49,113.38,2.313877551020408
SBPA,TXOT,2021-11-20,67,139.46000000000004,2.081492537313433
SBKP,TXOT,2021-11-20,135,476.22999999999985,3.5276296296296286
SBRJ,TXOT,2021-11-20,92,224.79999999999998,2.443478260869565
SBBR,TXOT,2021-11-20,134,757.7800000000001,5.655074626865672
SBSP,TXOT,2021-11-20,128,373.31999999999994,2.9165624999999995
SBCF,TXOT,2021-11-20,90,229.67,2.5518888888888887
SBSV,TXOT,2021-11-20,66,208.97000000000003,3.1662121212121215
SBCT,TXOT,2021-11-20,49,105.70000000000002,2.1571428571428575
SBGR,TXOT,2021-11-20,262,1473.7500000000007,5.625000000000003
SBGL,TXOT,2021-11-20,43,189.30999999999992,4.402558139534881
SBCF,TXOT,2021-11-21,91,165.28,1.8162637362637364
SBRJ,TXOT,2021-11-21,90,156.20999999999998,1.7356666666666665
SBBR,TXOT,2021-11-21,127,334.3999999999999,2.6330708661417317
SBGR,TXOT,2021-11-21,231,935.0999999999996,4.048051948051946
SBKP,TXOT,2021-11-21,149,265.31,1.7806040268456376
SBSP,TXOT,2021-11-21,128,302.13,2.360390625
SBSV,TXOT,2021-11-21,68,178.30000000000004,2.622058823529412
SBGL,TXOT,2021-11-21,34,58.09000000000001,1.7085294117647063
SBPA,TXOT,2021-11-21,65,157.63,2.425076923076923
SBCT,TXOT,2021-11-21,40,78.67,1.96675
SBSP,TXOT,2021-11-22,165,444.6500000000001,2.6948484848484853
SBSV,TXOT,2021-11-22,75,251.9,3.3586666666666667
SBRJ,TXOT,2021-11-22,115,316.2,2.749565217391304
SBPA,TXOT,2021-11-22,80,247.0099999999999,3.0876249999999987
SBBR,TXOT,2021-11-22,140,464.0300000000001,3.3145000000000007
SBCF,TXOT,2021-11-22,114,278.53999999999996,2.443333333333333
SBGR,TXOT,2021-11-22,265,1095.7999999999995,4.13509433962264
SBCT,TXOT,2021-11-22,60,142.22999999999993,2.370499999999999
SBKP,TXOT,2021-11-22,165,413.47999999999985,2.505939393939393
SBGL,TXOT,2021-11-22,45,118.11000000000001,2.624666666666667
SBCF,TXOT,2021-11-23,113,448.97999999999985,3.9732743362831844
SBSV,TXOT,2021-11-23,73,239.11000000000004,3.275479452054795
SBBR,TXOT,2021-11-23,153,688.7199999999997,4.5014379084967295
SBGR,TXOT,2021-11-23,280,1010.05,3.6073214285714283
SBRJ,TXOT,2021-11-23,115,246.79000000000005,2.1460000000000004
SBKP,TXOT,2021-11-23,173,686.76,3.9697109826589596
SBPA,TXOT,2021-11-23,85,234.54,2.759294117647059
SBSP,TXOT,2021-11-23,153,763.3499999999999,4.989215686274509
SBCT,TXOT,2021-11-23,69,199.71999999999989,2.8944927536231866
SBGL,TXOT,2021-11-23,48,97.36999999999999,2.0285416666666665
SBGR,TXOT,2021-11-24,277,1210.4099999999999,4.36971119133574
SBPA,TXOT,2021-11-24,88,300.54,3.415227272727273
SBRJ,TXOT,2021-11-24,117,344.38999999999993,2.943504273504273
SBBR,TXOT,2021-11-24,145,699.7700000000001,4.8260000000000005
SBSP,TXOT,2021-11-24,158,691.9000000000001,4.379113924050634
SBCF,TXOT,2021-11-24,111,324.26999999999987,2.9213513513513503
SBCT,TXOT,2021-11-24,61,128.17000000000002,2.101147540983607
SBKP,TXOT,2021-11-24,170,456.0100000000001,2.682411764705883
SBGL,TXOT,2021-11-24,50,100.41000000000001,2.0082000000000004
SBSV,TXOT,2021-11-24,72,298.1800000000001,4.141388888888891
SBGR,TXOT,2021-11-25,264,1392.72,5.275454545454545
SBSP,TXOT,2021-11-25,162,1205.82,7.443333333333333
SBPA,TXOT,2021-11-25,72,240.34000000000006,3.3380555555555564
SBCF,TXOT,2021-11-25,104,279.16999999999996,2.684326923076923
SBRJ,TXOT,2021-11-25,114,274.15000000000003,2.404824561403509
SBBR,TXOT,2021-11-25,146,677.55,4.640753424657534
SBCT,TXOT,2021-11-25,58,106.66000000000001,1.8389655172413795
SBKP,TXOT,2021-11-25,125,379.4800000000001,3.0358400000000008
SBGL,TXOT,2021-11-25,50,249.63000000000005,4.992600000000001
SBSV,TXOT,2021-11-25,72,235.11999999999998,3.2655555555555553
SBSP,TXOT,2021-11-26,160,664.7800000000001,4.1548750000000005
SBPA,TXOT,2021-11-26,73,330.7700000000001,4.531095890410961
SBKP,TXOT,2021-11-26,133,401.05999999999995,3.0154887218045108
SBGR,TXOT,2021-11-26,289,1384.6,4.791003460207612
SBCF,TXOT,2021-11-26,107,333.32999999999987,3.1152336448598117
SBBR,TXOT,2021-11-26,145,492.45999999999975,3.396275862068964
SBCT,TXOT,2021-11-26,56,125.94000000000004,2.2489285714285723
SBGL,TXOT,2021-11-26,53,127.80000000000003,2.4113207547169817
SBRJ,TXOT,2021-11-26,108,477.33000000000015,4.419722222222224
SBSV,TXOT,2021-11-26,69,214.6300000000001,3.110579710144929
SBBR,TXOT,2021-11-27,137,486.46000000000015,3.55080291970803
SBKP,TXOT,2021-11-27,132,382.4100000000001,2.8970454545454554
SBSP,TXOT,2021-11-27,133,455.09000000000003,3.421729323308271
SBRJ,TXOT,2021-11-27,95,290.9900000000001,3.0630526315789486
SBPA,TXOT,2021-11-27,69,217.1099999999999,3.146521739130433
SBGR,TXOT,2021-11-27,262,1247.3399999999995,4.760839694656487
SBSV,TXOT,2021-11-27,69,260.28,3.7721739130434777
SBCT,TXOT,2021-11-27,47,89.14999999999998,1.8968085106382975
SBCF,TXOT,2021-11-27,94,323.25999999999993,3.438936170212765
SBGL,TXOT,2021-11-27,48,122.82000000000001,2.5587500000000003
SBBR,TXOT,2021-11-28,127,397.14999999999986,3.1271653543307076
SBSP,TXOT,2021-11-28,131,309.75000000000006,2.3645038167938934
SBRJ,TXOT,2021-11-28,87,245.20000000000007,2.818390804597702
SBGR,TXOT,2021-11-28,226,852.3199999999999,3.7713274336283185
SBCF,TXOT,2021-11-28,89,224.64999999999995,2.524157303370786
SBKP,TXOT,2021-11-28,146,401.8599999999998,2.752465753424656
SBPA,TXOT,2021-11-28,61,149.63000000000002,2.4529508196721315
SBGL,TXOT,2021-11-28,38,173.78,4.573157894736842
SBCT,TXOT,2021-11-28,38,66.82000000000001,1.758421052631579
SBSV,TXOT,2021-11-28,71,245.65000000000006,3.4598591549295783
SBPA,TXOT,2021-11-29,88,377.72999999999996,4.292386363636363
SBRJ,TXOT,2021-11-29,117,369.1700000000001,3.155299145299146
SBKP,TXOT,2021-11-29,155,493.6299999999999,3.184709677419354
SBBR,TXOT,2021-11-29,141,623.5000000000001,4.421985815602838
SBGR,TXOT,2021-11-29,269,1111.86,4.133308550185873
SBSP,TXOT,2021-11-29,157,739.2099999999999,4.708343949044585
SBCT,TXOT,2021-11-29,62,120.60999999999999,1.945322580645161
SBSV,TXOT,2021-11-29,73,195.75999999999996,2.681643835616438
SBCF,TXOT,2021-11-29,109,333.5899999999999,3.0604587155963294
SBGL,TXOT,2021-11-29,45,90.12999999999998,2.0028888888888883
SBCF,TXOT,2021-11-30,109,451.0700000000002,4.138256880733947
SBBR,TXOT,2021-11-30,142,630.0200000000002,4.436760563380283
SBSP,TXOT,2021-11-30,158,773.2299999999997,4.893860759493669
SBGR,TXOT,2021-11-30,287,1763.7900000000004,6.145609756097563
SBPA,TXOT,2021-11-30,77,349.84000000000003,4.5433766233766235
SBCT,TXOT,2021-11-30,67,187.77,2.802537313432836
SBRJ,TXOT,2021-11-30,116,412.1599999999998,3.55310344827586
SBKP,TXOT,2021-11-30,159,824.3500000000006,5.184591194968557
SBGL,TXOT,2021-11-30,47,107.84000000000003,2.2944680851063834
SBSV,TXOT,2021-11-30,70,306.89000000000004,4.384142857142858
SBPA,TXOT,2021-12-01,83,362.59000000000003,4.36855421686747
SBSP,TXOT,2021-12-01,163,562.3900000000004,3.4502453987730086
SBGR,TXOT,2021-12-01,286,1479.3000000000006,5.172377622377625
SBBR,TXOT,2021-12-01,145,569.2099999999998,3.9255862068965506
SBRJ,TXOT,2021-12-01,117,342.34999999999985,2.926068376068375
SBCF,TXOT,2021-12-01,121,519.5799999999999,4.294049586776859
SBCT,TXOT,2021-12-01,64,121.15999999999998,1.8931249999999997
SBSV,TXOT,2021-12-01,79,303.0800000000001,3.836455696202533
SBKP,TXOT,2021-12-01,167,721.1500000000004,4.318263473053895
SBGL,TXOT,2021-12-01,48,154.23999999999998,3.213333333333333
SBGR,TXOT,2021-12-02,280,1109.97,3.9641785714285716
SBPA,TXOT,2021-12-02,82,370.06999999999977,4.513048780487802
SBRJ,TXOT,2021-12-02,116,337.9999999999999,2.913793103448275
SBBR,TXOT,2021-12-02,157,641.1599999999997,4.0838216560509535
SBSP,TXOT,2021-12-02,167,712.6199999999998,4.267185628742514
SBCF,TXOT,2021-12-02,113,374.94,3.3180530973451328
SBKP,TXOT,2021-12-02,142,379.94999999999976,2.675704225352111
SBCT,TXOT,2021-12-02,65,133.05000000000004,2.0469230769230777
SBGL,TXOT,2021-12-02,52,231.48000000000002,4.451538461538462
SBSV,TXOT,2021-12-02,78,328.88,4.216410256410256
SBBR,TXOT,2021-12-03,158,474.64999999999986,3.0041139240506323
SBSP,TXOT,2021-12-03,166,652.0799999999997,3.9281927710843356
SBRJ,TXOT,2021-12-03,124,281.72,2.2719354838709678
SBCF,TXOT,2021-12-03,119,373.96000000000004,3.1425210084033615
SBGR,TXOT,2021-12-03,299,1460.4500000000005,4.884448160535118
SBSV,TXOT,2021-12-03,80,335.99999999999994,4.199999999999999
SBPA,TXOT,2021-12-03,89,303.6,3.41123595505618
SBGL,TXOT,2021-12-03,50,143.98,2.8796
SBCT,TXOT,2021-12-03,65,149.82000000000002,2.3049230769230773
SBKP,TXOT,2021-12-03,158,547.4999999999999,3.465189873417721
SBSP,TXOT,2021-12-04,150,319.40999999999997,2.1294
SBGR,TXOT,2021-12-04,294,1300.8099999999997,4.424523809523809
SBBR,TXOT,2021-12-04,143,528.08,3.692867132867133
SBPA,TXOT,2021-12-04,67,165.98999999999998,2.477462686567164
SBRJ,TXOT,2021-12-04,102,248.3400000000001,2.434705882352942
SBCF,TXOT,2021-12-04,96,329.8800000000001,3.436250000000001
SBGL,TXOT,2021-12-04,47,210.74999999999997,4.484042553191489
SBCT,TXOT,2021-12-04,54,113.91,2.1094444444444442
SBKP,TXOT,2021-12-04,128,367.4199999999999,2.8704687499999992
SBSV,TXOT,2021-12-04,73,220.49999999999994,3.020547945205479
SBRJ,TXOT,2021-12-05,100,195.48000000000005,1.9548000000000005
SBSP,TXOT,2021-12-05,150,515.6000000000001,3.4373333333333345
SBBR,TXOT,2021-12-05,136,513.68,3.7770588235294116
SBCF,TXOT,2021-12-05,101,301.69999999999993,2.9871287128712867
SBGR,TXOT,2021-12-05,255,784.6300000000002,3.0769803921568637
SBKP,TXOT,2021-12-05,144,363.90000000000015,2.5270833333333345
SBPA,TXOT,2021-12-05,65,91.21,1.403230769230769
SBGL,TXOT,2021-12-05,47,127.04,2.7029787234042555
SBCT,TXOT,2021-12-05,39,135.82999999999998,3.4828205128205125
SBSV,TXOT,2021-12-05,72,211.02000000000004,2.930833333333334
SBGR,TXOT,2021-12-06,278,1595.1199999999983,5.737841726618699
SBRJ,TXOT,2021-12-06,122,465.01,3.8115573770491804
SBPA,TXOT,2021-12-06,83,238.69000000000005,2.8757831325301213
SBSP,TXOT,2021-12-06,169,496.4600000000001,2.937633136094675
SBCF,TXOT,2021-12-06,125,372.11000000000007,2.9768800000000004
SBBR,TXOT,2021-12-06,151,753.0699999999997,4.987218543046356
SBCT,TXOT,2021-12-06,70,201.01000000000002,2.871571428571429
SBGL,TXOT,2021-12-06,48,174.4,3.6333333333333333
SBKP,TXOT,2021-12-06,174,448.3699999999999,2.5768390804597696
SBSV,TXOT,2021-12-06,80,302.36,3.7795
SBSP,TXOT,2021-12-07,166,526.1799999999997,3.1697590361445767
SBGR,TXOT,2021-12-07,297,1220.7399999999993,4.110235690235688
SBBR,TXOT,2021-12-07,156,915.4900000000006,5.868525641025645
SBPA,TXOT,2021-12-07,82,240.16999999999987,2.9289024390243887
SBRJ,TXOT,2021-12-07,117,423.36000000000007,3.6184615384615393
SBSV,TXOT,2021-12-07,85,310.54,3.653411764705883
SBCT,TXOT,2021-12-07,69,277.58,4.022898550724637
SBCF,TXOT,2021-12-07,120,296.73,2.47275
SBKP,TXOT,2021-12-07,170,650.7999999999998,3.828235294117646
SBGL,TXOT,2021-12-07,57,158.85000000000002,2.7868421052631582
SBSP,TXOT,2021-12-08,166,541.58,3.262530120481928
SBBR,TXOT,2021-12-08,154,567.5300000000002,3.6852597402597413
SBKP,TXOT,2021-12-08,168,436.4999999999998,2.5982142857142843
SBCF,TXOT,2021-12-08,124,476.47999999999985,3.842580645161289
SBGR,TXOT,2021-12-08,302,1943.5400000000002,6.435562913907285
SBPA,TXOT,2021-12-08,83,311.28000000000003,3.750361445783133
SBRJ,TXOT,2021-12-08,123,511.3999999999998,4.157723577235771
SBCT,TXOT,2021-12-08,63,134.12,2.128888888888889
SBGL,TXOT,2021-12-08,49,199.50999999999996,4.071632653061224
SBSV,TXOT,2021-12-08,82,288.99999999999994,3.524390243902438
SBSV,TXOT,2021-12-09,86,360.82000000000016,4.195581395348839
SBBR,TXOT,2021-12-09,156,722.5599999999997,4.63179487179487
SBSP,TXOT,2021-12-09,170,560.0999999999999,3.2947058823529405
SBPA,TXOT,2021-12-09,83,203.87000000000003,2.4562650602409644
SBRJ,TXOT,2021-12-09,119,432.2599999999999,3.632436974789915
SBCF,TXOT,2021-12-09,128,306.81000000000006,2.3969531250000005
SBCT,TXOT,2021-12-09,69,133.73999999999995,1.9382608695652166
SBGR,TXOT,2021-12-09,291,1267.6399999999994,4.356151202749139
SBKP,TXOT,2021-12-09,172,354.4199999999999,2.0605813953488368
SBGL,TXOT,2021-12-09,61,158.27000000000004,2.5945901639344267
SBSP,TXOT,2021-12-10,172,770.9399999999999,4.482209302325581
SBRJ,TXOT,2021-12-10,123,424.70000000000016,3.4528455284552857
SBBR,TXOT,2021-12-10,165,698.2699999999995,4.231939393939391
SBCF,TXOT,2021-12-10,126,551.8000000000003,4.379365079365082
SBPA,TXOT,2021-12-10,85,223.58999999999997,2.6304705882352937
SBCT,TXOT,2021-12-10,66,137.99,2.090757575757576
SBGR,TXOT,2021-12-10,298,1362.1000000000001,4.570805369127517
SBKP,TXOT,2021-12-10,176,571.1399999999998,3.245113636363635
SBGL,TXOT,2021-12-10,56,285.11999999999995,5.091428571428571
SBSV,TXOT,2021-12-10,81,317.44000000000005,3.919012345679013
SBGR,TXOT,2021-12-11,284,1580.3199999999997,5.56450704225352
SBRJ,TXOT,2021-12-11,100,311.9100000000002,3.1191000000000018
SBSP,TXOT,2021-12-11,151,405.9400000000001,2.688344370860928
SBPA,TXOT,2021-12-11,68,84.58,1.2438235294117648
SBBR,TXOT,2021-12-11,144,501.65,3.4836805555555554
SBGL,TXOT,2021-12-11,59,147.2,2.494915254237288
SBSV,TXOT,2021-12-11,77,309.11999999999995,4.014545454545454
SBCT,TXOT,2021-12-11,54,122.12,2.2614814814814816
SBCF,TXOT,2021-12-11,106,340.2899999999998,3.2102830188679228
SBKP,TXOT,2021-12-11,137,414.2699999999999,3.0238686131386854
SBSP,TXOT,2021-12-12,162,470.90000000000003,2.9067901234567906
SBRJ,TXOT,2021-12-12,97,277.25999999999993,2.858350515463917
SBCF,TXOT,2021-12-12,104,330.32000000000005,3.1761538461538468
SBGR,TXOT,2021-12-12,262,1125.61,4.2962213740458015
SBBR,TXOT,2021-12-12,146,444.76,3.0463013698630137
SBPA,TXOT,2021-12-12,65,127.78999999999999,1.966
SBKP,TXOT,2021-12-12,147,447.02000000000004,3.040952380952381
SBGL,TXOT,2021-12-12,52,179.31000000000003,3.4482692307692315
SBCT,TXOT,2021-12-12,41,94.96,2.3160975609756096
SBSV,TXOT,2021-12-12,78,232.09999999999997,2.9756410256410253
SBBR,TXOT,2021-12-13,143,623.7599999999996,4.361958041958039
SBCT,TXOT,2021-12-13,68,167.93000000000006,2.469558823529413
SBGR,TXOT,2021-12-13,285,1928.7599999999998,6.7675789473684205
SBPA,TXOT,2021-12-13,86,236.56000000000017,2.7506976744186065
SBCF,TXOT,2021-12-13,125,712.5300000000001,5.700240000000001
SBSP,TXOT,2021-12-13,176,917.7299999999999,5.2143749999999995
SBGL,TXOT,2021-12-13,63,313.46,4.975555555555555
SBRJ,TXOT,2021-12-13,122,299.65000000000003,2.456147540983607
SBKP,TXOT,2021-12-13,179,632.8500000000001,3.535474860335196
SBSV,TXOT,2021-12-13,83,339.6200000000001,4.091807228915664
SBRJ,TXOT,2021-12-14,121,274.35999999999984,2.2674380165289243
SBSP,TXOT,2021-12-14,175,994.9600000000003,5.685485714285716
SBCF,TXOT,2021-12-14,130,475.46999999999974,3.6574615384615363
SBBR,TXOT,2021-12-14,165,894.5099999999998,5.421272727272726
SBGR,TXOT,2021-12-14,293,1451.6,4.954266211604096
SBKP,TXOT,2021-12-14,171,496.2500000000002,2.902046783625732
SBPA,TXOT,2021-12-14,82,224.10000000000002,2.732926829268293
SBGL,TXOT,2021-12-14,68,263.77000000000004,3.8789705882352945
SBSV,TXOT,2021-12-14,85,352.69999999999993,4.1494117647058815
SBCT,TXOT,2021-12-14,69,181.76,2.6342028985507246
SBGR,TXOT,2021-12-15,291,1331.1400000000003,4.574364261168386
SBSV,TXOT,2021-12-15,85,350.44,4.1228235294117646
SBPA,TXOT,2021-12-15,82,328.24999999999994,4.003048780487804
SBCF,TXOT,2021-12-15,127,376.3099999999999,2.9630708661417313
SBSP,TXOT,2021-12-15,177,703.0400000000004,3.971977401129946
SBBR,TXOT,2021-12-15,159,686.8000000000002,4.319496855345913
SBRJ,TXOT,2021-12-15,125,352.91999999999996,2.8233599999999996
SBCT,TXOT,2021-12-15,61,149.53000000000003,2.4513114754098364
SBKP,TXOT,2021-12-15,162,551.8500000000004,3.406481481481484
SBGL,TXOT,2021-12-15,56,109.06,1.9475
SBPA,TXOT,2021-12-16,84,317.7900000000001,3.7832142857142865
SBBR,TXOT,2021-12-16,155,699.5699999999999,4.513354838709677
SBCT,TXOT,2021-12-16,70,173.55999999999995,2.4794285714285706
SBSP,TXOT,2021-12-16,173,916.9200000000005,5.300115606936419
SBKP,TXOT,2021-12-16,170,525.8899999999999,3.0934705882352933
SBGL,TXOT,2021-12-16,62,260.3500000000001,4.199193548387098
SBGR,TXOT,2021-12-16,280,1318.8400000000008,4.71014285714286
SBCF,TXOT,2021-12-16,132,511.05000000000007,3.8715909090909095
SBSV,TXOT,2021-12-16,86,293.20999999999987,3.409418604651161
SBRJ,TXOT,2021-12-16,119,599.3900000000003,5.036890756302523
SBRJ,TXOT,2021-12-17,119,444.9500000000001,3.7390756302521018
SBSP,TXOT,2021-12-17,172,759.6200000000005,4.416395348837212
SBPA,TXOT,2021-12-17,82,254.7600000000001,3.1068292682926844
SBGR,TXOT,2021-12-17,281,1277.5300000000002,4.546370106761566
SBCF,TXOT,2021-12-17,126,335.8300000000001,2.665317460317461
SBBR,TXOT,2021-12-17,149,812.0499999999996,5.4499999999999975
SBCT,TXOT,2021-12-17,64,146.33999999999997,2.2865624999999996
SBGL,TXOT,2021-12-17,59,320.43,5.431016949152543
SBKP,TXOT,2021-12-17,174,747.5199999999999,4.296091954022987
SBSV,TXOT,2021-12-17,84,306.25000000000006,3.645833333333334
SBSP,TXOT,2021-12-18,163,358.34999999999985,2.1984662576687106
SBRJ,TXOT,2021-12-18,104,276.98999999999995,2.663365384615384
SBKP,TXOT,2021-12-18,139,493.82999999999987,3.5527338129496395
SBBR,TXOT,2021-12-18,146,541.8000000000002,3.7109589041095905
SBGL,TXOT,2021-12-18,62,273.36,4.409032258064516
SBCF,TXOT,2021-12-18,106,283.8,2.677358490566038
SBGR,TXOT,2021-12-18,267,1040.8500000000001,3.8983146067415735
SBPA,TXOT,2021-12-18,66,182.17000000000002,2.7601515151515152
SBCT,TXOT,2021-12-18,51,100.47,1.97
SBSV,TXOT,2021-12-18,75,269.18000000000006,3.5890666666666675
SBCF,TXOT,2021-12-19,110,182.20000000000002,1.6563636363636365
SBGR,TXOT,2021-12-19,258,894.4599999999999,3.4668992248062014
SBRJ,TXOT,2021-12-19,105,238.87999999999994,2.2750476190476183
SBBR,TXOT,2021-12-19,139,490.67999999999995,3.530071942446043
SBSV,TXOT,2021-12-19,76,243.88999999999987,3.2090789473684196
SBSP,TXOT,2021-12-19,163,385.22000000000014,2.363312883435584
SBPA,TXOT,2021-12-19,65,127.85,1.9669230769230768
SBKP,TXOT,2021-12-19,142,362.6500000000002,2.553873239436621
SBGL,TXOT,2021-12-19,57,279.08000000000004,4.896140350877194
SBCT,TXOT,2021-12-19,40,73.26,1.8315000000000001
SBSP,TXOT,2021-12-20,183,440.78999999999996,2.408688524590164
SBBR,TXOT,2021-12-20,157,572.8099999999997,3.648471337579616
SBPA,TXOT,2021-12-20,84,145.26000000000002,1.7292857142857145
SBRJ,TXOT,2021-12-20,115,312.4700000000002,2.7171304347826104
SBCF,TXOT,2021-12-20,120,348.94,2.9078333333333335
SBGL,TXOT,2021-12-20,56,194.35999999999996,3.4707142857142848
SBSV,TXOT,2021-12-20,81,280.8300000000001,3.4670370370370382
SBGR,TXOT,2021-12-20,275,1178.2400000000014,4.284509090909096
SBCT,TXOT,2021-12-20,63,178.37,2.831269841269841
SBKP,TXOT,2021-12-20,157,390.5699999999998,2.4877070063694258
SBSP,TXOT,2021-12-21,184,534.4499999999997,2.9046195652173896
SBSV,TXOT,2021-12-21,92,380.5300000000001,4.136195652173914
SBGR,TXOT,2021-12-21,294,1268.1699999999998,4.313503401360544
SBPA,TXOT,2021-12-21,82,189.78000000000006,2.3143902439024395
SBKP,TXOT,2021-12-21,156,392.3699999999999,2.515192307692307
SBBR,TXOT,2021-12-21,154,549.8300000000002,3.5703246753246765
SBRJ,TXOT,2021-12-21,115,322.09,2.800782608695652
SBCF,TXOT,2021-12-21,122,357.51000000000016,2.930409836065575
SBGL,TXOT,2021-12-21,58,157.21,2.7105172413793106
SBCT,TXOT,2021-12-21,62,148.56999999999996,2.3962903225806444
SBRJ,TXOT,2021-12-22,108,304.19,2.816574074074074
SBSV,TXOT,2021-12-22,89,318.22999999999996,3.5756179775280894
SBCF,TXOT,2021-12-22,128,594.78999999999985,4.646796874999999
SBBR,TXOT,2021-12-22,156,652.4499999999998,4.182371794871794
SBSP,TXOT,2021-12-22,177,1112.29,6.28412429378531
SBPA,TXOT,2021-12-22,78,166.02999999999997,2.1285897435897434
SBGR,TXOT,2021-12-22,294,2382.190000000001,8.102687074829936
SBKP,TXOT,2021-12-22,159,472.01999999999975,2.9686792452830173
SBCT,TXOT,2021-12-22,63,169.22999999999993,2.686190476190475
SBGL,TXOT,2021-12-22,52,164.42,3.1619230769230766
SBPA,TXOT,2021-12-23,84,187.19999999999996,2.228571428571428
SBCT,TXOT,2021-12-23,61,102.47999999999998,1.6799999999999995
SBRJ,TXOT,2021-12-23,113,429.9200000000001,3.804601769911505
SBBR,TXOT,2021-12-23,153,421.9299999999999,2.757712418300653
