AIRPORT,DATE,FLTS,RWY,TOT_A100,TOT_REF,TOT_ADD,AVG_ADD
EDDF,2022-01,246,25C,6869.733333333329,5726.511594202923,1143.2217391304357,4.647242841993641
EDDF,2022-01,18,25C,669.2499999999999,545.9666666666667,123.28333333333336,6.8490740740740765
EDDF,2022-01,391,25L,10879.916666666664,9665.673517628267,1214.24314903846,3.105481199586854
EDDF,2022-01,11,25L,329.3666666666667,278.4833333333333,50.88333333333337,4.625757575757579
EDDF,2022-01,4,25L,133.83333333333334,116.23333333333336,17.599999999999984,4.399999999999996
EDDF,2022-01,649,25L,18439.249999999975,15855.360958904032,2583.88904109589,3.981339046372712
EDDF,2022-01,2,25L,78.83333333333334,61.036842105263155,17.79649122807018,8.89824561403509
EDDF,2022-01,311,25R,8727.533333333331,7765.208276450467,962.3250568828208,3.094292787404568
EDDF,2022-01,441,25R,12619.850000000008,10884.928515318205,1734.9214846818531,3.934062323541617
EDDF,2022-01,14,25R,491.9166666666667,457.97499999999985,33.94166666666668,2.424404761904763
EDDF,2022-01,13,07C,308.00000000000006,272.0939393939394,35.90606060606062,2.762004662004663
EDDF,2022-01,8,07C,219.63333333333335,171.51111111111115,48.12222222222222,6.0152777777777775
EDDF,2022-01,26,07L,608.3666666666666,545.049761904762,63.31690476190471,2.435265567765566
EDDF,2022-01,32,07L,765.3999999999997,677.3027027027023,88.09729729729727,2.75304054054054
EDDF,2022-01,12,07R,285.84999999999997,257.7758620689655,28.07413793103455,2.339511494252879
EDDF,2022-01,1,07R,35.06666666666667,23.216666666666665,11.850000000000003,11.850000000000003
EDDF,2022-01,15,07R,370.15,324.5818965517241,45.56810344827588,3.0378735632183917
EDDF,2022-01,108,25C,2932.7666666666673,2394.750000000002,538.016666666667,4.981635802469139
EDDF,2022-01,113,25C,2898.6833333333334,2470.933333333331,427.7499999999999,3.7853982300884943
EDDF,2022-01,273,25L,6886.85,6331.149999999988,555.7000000000006,2.0355311355311376
EDDF,2022-01,7,25L,188.25,170.65151515151516,17.598484848484855,2.514069264069265
EDDF,2022-01,1,25L,28.866666666666667,29.34166666666667,-0.4750000000000014,-0.4750000000000014
EDDF,2022-01,202,25L,5161.0666666666675,4586.375690021219,574.6909766454352,2.845004834878392
EDDF,2022-01,210,25R,5360.933333333336,4804.696969696966,556.2363636363638,2.6487445887445893
EDDF,2022-01,213,25R,5545.416666666662,4866.07362482367,679.343041842971,3.189403952314418
EDDF,2022-01,15,25R,560.3166666666667,509.125,51.19166666666661,3.4127777777777744
EDDF,2022-01,1,25C,32.06666666666667,0,0,0
EDDF,2022-01,1,25L,50.71666666666667,0,0,0
EDDF,2022-01,2,07C,69.18333333333334,0,0,0
EDDF,2022-01,1,07C,26.066666666666663,0,0,0
EDDF,2022-01,1,07C,28.716666666666665,0,0,0
EDDF,2022-01,1,07L,31.866666666666667,0,0,0
EDDF,2022-01,2,25L,80.06666666666666,0,0,0
EDDF,2022-01,1,07C,0,0,0,0
EDDF,2022-01,1,07C,0,0,0,0
EDDF,2022-01,6,07C,0,0,0,0
EDDF,2022-01,2,07L,0,0,0,0
EDDF,2022-01,4,07L,0,0,0,0
EDDF,2022-01,3,07R,0,0,0,0
EDDF,2022-01,2,07R,0,0,0,0
EDDF,2022-01,1,07R,0,0,0,0
EDDF,2022-01,10,07R,0,0,0,0
EDDF,2022-01,9,25C,0,0,0,0
EDDF,2022-01,1,25C,0,0,0,0
EDDF,2022-01,1,25C,0,0,0,0
EDDF,2022-01,27,25C,0,0,0,0
EDDF,2022-01,16,25L,0,0,0,0
EDDF,2022-01,12,25L,0,0,0,0
EDDF,2022-01,1,25L,0,0,0,0
EDDF,2022-01,6,25L,0,0,0,0
EDDF,2022-01,55,25L,0,0,0,0
EDDF,2022-01,2,25L,0,0,0,0
EDDF,2022-01,10,25R,0,0,0,0
EDDF,2022-01,34,25R,0,0,0,0
EDDF,2022-01,1,25R,0,0,0,0
EDDF,2022-02,1,07C,29.4,25.284895833333337,4.1151041666666615,4.1151041666666615
EDDF,2022-02,24,07L,684.9666666666667,630.2161137440761,54.750552922590835,2.281273038441285
EDDF,2022-02,186,07L,5150.6,4783.270813718908,367.329186281103,1.9748880982855
EDDF,2022-02,80,07R,2316,2125.5639097744324,190.43609022556387,2.3804511278195486
EDDF,2022-02,112,07R,3303.0166666666664,2982.9089005235546,320.1077661431068,2.858105054849168
EDDF,2022-02,1,07R,31.45,33.07333333333333,-1.6233333333333313,-1.6233333333333313
EDDF,2022-02,103,25C,2544.183333333333,2084.462499999997,459.72083333333313,4.463309061488671
EDDF,2022-02,475,25C,11402.200000000015,9276.694199706362,2125.5058002936858,4.474749053249865
EDDF,2022-02,559,25L,13733.899999999992,11479.436087570492,2254.463912429375,4.033030254793157
EDDF,2022-02,15,25L,387.2999999999999,312.97297297297297,74.32702702702704,4.955135135135136
EDDF,2022-02,4,25L,111.2,101.30909090909093,9.890909090909089,2.472727272727272
EDDF,2022-02,539,25L,13665.166666666668,10966.589859594316,2698.5768070722806,5.006636005699964
EDDF,2022-02,1,25L,28.383333333333333,25.583928571428572,2.7994047619047606,2.7994047619047606
EDDF,2022-02,180,25R,4645.883333333332,3779.69285714285,866.190476190476,4.812169312169312
EDDF,2022-02,1003,25R,24948.7333333333,20523.866708125646,4424.866625207296,4.411631730017245
EDDF,2022-02,1,25R,30.783333333333335,26.72701149425287,4.056321839080464,4.056321839080464
EDDF,2022-02,1,07C,20.433333333333337,23.76818181818182,-3.334848484848486,-3.334848484848486
EDDF,2022-02,1,07C,28.266666666666666,24.260169491525424,4.0064971751412415,4.0064971751412415
EDDF,2022-02,15,07L,421.36666666666673,390.14583333333326,31.220833333333324,2.0813888888888883
EDDF,2022-02,50,07L,1393.933333333333,1273.9438731790913,119.98946015424158,2.399789203084832
EDDF,2022-02,63,07R,1787.55,1628.3144391408098,159.23556085918844,2.527548585066483
EDDF,2022-02,2,07R,60.483333333333334,52.48,8.003333333333337,4.001666666666669
EDDF,2022-02,207,07R,5950.883333333332,5403.080749789371,547.8025835439485,2.646389292482843
EDDF,2022-02,2,07R,62.89999999999999,60.166666666666664,2.7333333333333307,1.3666666666666654
EDDF,2022-02,191,25C,5170.533333333331,4067.951822916678,1102.5815104166666,5.7726780650087255
EDDF,2022-02,565,25C,14598.149999999989,11840.40231309377,2757.747686906236,4.88096935735617
EDDF,2022-02,11,25C,309.45000000000005,263.86250000000007,45.587499999999984,4.14431818181818
EDDF,2022-02,291,25L,7797.216666666665,6225.868785714256,1571.3478809523815,5.39982089674358
EDDF,2022-02,15,25L,435.6166666666667,332.82236842105254,102.79429824561402,6.852953216374268
EDDF,2022-02,700,25L,18839.333333333332,14921.931572443757,3917.401760889713,5.596288229842447
EDDF,2022-02,27,25L,838.9,660.1992187499999,178.70078124999998,6.618547453703703
EDDF,2022-02,53,25R,1514.3666666666663,1184.3215517241392,330.04511494252876,6.2272663196703535
EDDF,2022-02,269,25R,7418.483333333338,5796.879117259564,1621.6042160737816,6.028268461240824
EDDF,2022-02,12,25R,349.8833333333334,297.04999999999995,52.833333333333385,4.402777777777782
EDDF,2022-02,1,07C,25.15,21.214957264957267,3.935042735042732,3.935042735042732
EDDF,2022-02,58,07L,1590.6833333333334,1358.6797653958945,232.00356793743896,4.000061516162741
EDDF,2022-02,15,07R,414.7999999999999,346.59821428571416,68.20178571428573,4.546785714285716
EDDF,2022-02,2,07R,66.51666666666667,48.31428571428572,18.202380952380953,9.101190476190476
EDDF,2022-02,148,07R,4073.050000000001,3559.5964012595673,513.4535987404408,3.469281072570546
EDDF,2022-02,88,25C,2706.8666666666663,2034.244444444447,672.6222222222221,7.643434343434342
EDDF,2022-02,471,25C,13290.583333333332,10660.100705218649,2630.482628114717,5.584888807037616
EDDF,2022-02,33,25L,933.5166666666668,766.1403508771931,167.37631578947375,5.072009569377992
EDDF,2022-02,21,25L,622.6166666666667,500.92179487179465,121.69487179487176,5.794993894993894
EDDF,2022-02,3,25L,107.18333333333334,80.96666666666667,26.216666666666665,8.738888888888889
EDDF,2022-02,694,25L,20163.85,15989.021541802103,4174.8284581976095,6.015602965702607
EDDF,2022-02,12,25R,371.18333333333345,297.3842105263157,73.79912280701755,6.149926900584796
EDDF,2022-02,192,25R,5811.083333333334,4471.220817843866,1339.862515489467,6.978450601507639
EDDF,2022-02,1,07C,22.483333333333334,19.32613636363636,3.157196969696976,3.157196969696976
EDDF,2022-02,5,07C,103.9,95.05753968253968,8.842460317460318,1.7684920634920638
EDDF,2022-02,71,07L,1572.0166666666669,1376.712499999999,195.3041666666667,2.750762910798122
EDDF,2022-02,124,07L,2756.1000000000004,2356.036578171091,400.0634218289087,3.22631791797507
EDDF,2022-02,42,07R,955.5666666666666,829.0364035087725,126.53026315789472,3.0126253132832077
EDDF,2022-02,1,07R,27.383333333333333,23.633333333333333,3.75,3.75
EDDF,2022-02,95,07R,2202.1,1843.6767810026372,358.42321899736163,3.772875989445912
EDDF,2022-02,149,25C,4224.983333333334,3617.770442708346,607.2128906249999,4.075254299496644
EDDF,2022-02,256,25C,7189.849999999998,5959.2966183575145,1230.5533816425134,4.806849147041068
EDDF,2022-02,15,25C,563.1333333333333,454.9722222222223,108.16111111111115,7.210740740740744
EDDF,2022-02,336,25L,9390.650000000009,8306.051923076968,1084.5980769230762,3.2279704670329648
EDDF,2022-02,9,25L,268.06666666666666,227.84999999999997,40.21666666666671,4.468518518518524
EDDF,2022-02,2,25L,73.23333333333333,58.116666666666674,15.11666666666666,7.55833333333333
EDDF,2022-02,595,25L,17132.299999999996,14536.116749688596,2596.18325031133,4.363333193800555
EDDF,2022-02,7,25L,236.76666666666668,213.62894736842105,23.137719298245628,3.3053884711779467
EDDF,2022-02,318,25R,8940.816666666668,7939.9878839589965,1000.8287827076216,3.1472603229799425
EDDF,2022-02,362,25R,10616.73333333333,8935.02068604351,1681.7126472898656,4.6456150477620595
EDDF,2022-02,18,25R,630.9,588.8249999999998,42.07500000000003,2.3375000000000017
EDDF,2022-02,23,07L,584.2,482.1594047619049,102.0405952380952,4.436547619047617
EDDF,2022-02,54,07L,1335.5166666666669,1142.9483108108104,192.56835585585583,3.566080663997331
EDDF,2022-02,24,07R,593.1000000000001,515.551724137931,77.54827586206912,3.2311781609195465
EDDF,2022-02,34,07R,841.6666666666664,735.7189655172414,105.94770114942528,3.116108857336038
EDDF,2022-02,69,25C,1779.8166666666666,1529.9791666666654,249.83749999999995,3.6208333333333327
EDDF,2022-02,120,25C,3100.2000000000007,2623.999999999998,476.1999999999999,3.968333333333333
EDDF,2022-02,1,25C,41.46666666666667,30.545833333333334,10.920833333333334,10.920833333333334
EDDF,2022-02,187,25L,4886.099999999998,4336.721794871787,549.3782051282051,2.9378513643219524
EDDF,2022-02,7,25L,200.18333333333337,170.65151515151516,29.531818181818178,4.218831168831168
EDDF,2022-02,155,25L,4110.133333333332,3519.248673036081,590.8846602972397,3.812159098691869
EDDF,2022-02,133,25R,3475.1000000000004,3042.9747474747383,432.1252525252524,3.249062049062048
EDDF,2022-02,217,25R,5830.116666666665,4957.455289139607,872.6613775270332,4.021481002428724
EDDF,2022-02,17,25R,674.25,577.0083333333334,97.24166666666662,5.720098039215683
EDDF,2022-02,1,25C,31.183333333333337,0,0,0
EDDF,2022-02,1,25L,40.983333333333334,0,0,0
EDDF,2022-02,1,07C,33.1,0,0,0
EDDF,2022-02,1,NA,23.866666666666667,0,0,0
EDDF,2022-02,4,07L,0,0,0,0
EDDF,2022-02,17,07L,0,0,0,0
EDDF,2022-02,11,07R,0,0,0,0
EDDF,2022-02,1,07R,0,0,0,0
EDDF,2022-02,2,07R,0,0,0,0
EDDF,2022-02,9,07R,0,0,0,0
EDDF,2022-02,8,25C,0,0,0,0
EDDF,2022-02,37,25C,0,0,0,0
EDDF,2022-02,22,25L,0,0,0,0
EDDF,2022-02,6,25L,0,0,0,0
EDDF,2022-02,3,25L,0,0,0,0
EDDF,2022-02,57,25L,0,0,0,0
EDDF,2022-02,1,25L,0,0,0,0
EDDF,2022-02,9,25R,0,0,0,0
EDDF,2022-02,29,25R,0,0,0,0
EDDF,2022-03,4,07C,105.06666666666666,101.13958333333336,3.9270833333333215,0.9817708333333304
EDDF,2022-03,97,07L,2850.8500000000013,2547.1234597156376,303.72654028436006,3.131201446230516
EDDF,2022-03,1509,07L,43094.95000000004,38806.2132145245,4288.736785474106,2.8421052256289636
EDDF,2022-03,509,07R,15194.40000000001,13523.900375939984,1670.4996240601497,3.2819246052262274
EDDF,2022-03,23,07R,712.1166666666668,601.3372549019606,110.7794117647058,4.816496163682862
EDDF,2022-03,4,07R,139,124.89333333333332,14.10666666666667,3.5266666666666673
EDDF,2022-03,613,07R,18043.56666666669,16326.099607329726,1717.467059336824,2.8017407166995496
EDDF,2022-03,2,07R,80.75,66.14666666666666,14.60333333333334,7.301666666666669
EDDF,2022-03,5,25C,113.73333333333332,101.1875,12.54583333333333,2.5091666666666663
EDDF,2022-03,83,25C,1850.700000000001,1620.9802496328946,229.71975036710697,2.7677078357482765
EDDF,2022-03,67,25L,1519.383333333334,1375.8894774011312,143.4938559322033,2.141699342271691
EDDF,2022-03,4,25L,100.8,83.45945945945945,17.34054054054055,4.335135135135138
EDDF,2022-03,52,25L,1194.7,1058.001248049921,136.69875195007774,2.6288221528861104
EDDF,2022-03,11,25R,255.95,230.98123015873017,24.968769841269825,2.2698881673881655
EDDF,2022-03,157,25R,3692.933333333333,3212.609245439476,480.3240878938645,3.059389094865379
EDDF,2022-03,10,07C,285.65000000000003,237.68181818181824,47.968181818181804,4.79681818181818
EDDF,2022-03,19,07C,514.9833333333335,460.94322033898294,54.04011299435028,2.8442164733868567
EDDF,2022-03,150,07L,4303.5999999999995,3901.4583333333258,402.14166666666654,2.6809444444444437
EDDF,2022-03,545,07L,15555.900000000003,13885.988217652051,1669.911782347902,3.064058316234682
EDDF,2022-03,14,07L,442.16666666666663,407.6499999999999,34.51666666666666,2.4654761904761897
EDDF,2022-03,778,07R,22372.099999999988,20108.39101034188,2263.7089896579173,2.9096516576579914
EDDF,2022-03,16,07R,495.9333333333333,419.8400000000001,76.09333333333333,4.755833333333333
EDDF,2022-03,2,07R,74.56666666666666,58.58333333333333,15.983333333333334,7.991666666666667
EDDF,2022-03,1498,07R,43159.48333333333,39100.55537770255,4058.9279556304487,2.7095647233848124
EDDF,2022-03,27,07R,889.3166666666665,812.2500000000002,77.06666666666668,2.8543209876543214
EDDF,2022-03,32,25C,752.0333333333333,681.5416666666667,70.49166666666672,2.202864583333335
EDDF,2022-03,119,25C,2779.9500000000003,2493.81924824453,286.1307517554723,2.404460098785482
EDDF,2022-03,1,25C,24.566666666666663,23.9875,0.5791666666666657,0.5791666666666657
EDDF,2022-03,59,25L,1372.9666666666662,1262.2895476190497,110.67711904761896,1.8758833736884573
EDDF,2022-03,1,25L,27.716666666666665,22.188157894736843,5.528508771929822,5.528508771929822
EDDF,2022-03,124,25L,2910.8999999999996,2643.313592832868,267.58640716713,2.157954896509113
EDDF,2022-03,5,25L,136.53333333333333,122.25911458333334,14.274218749999996,2.8548437499999992
EDDF,2022-03,16,25R,387.5666666666666,357.53103448275857,30.03563218390804,1.8772270114942524
EDDF,2022-03,45,25R,1083.6333333333332,969.7381422924892,113.89519104084332,2.5310042453520736
EDDF,2022-03,5,07C,149.56666666666666,109.12037037037037,40.446296296296296,8.08925925925926
EDDF,2022-03,13,07C,340,275.7944444444445,64.20555555555552,4.938888888888886
EDDF,2022-03,31,07L,842.3333333333335,736.8274509803919,105.50588235294111,3.4034155597722946
EDDF,2022-03,540,07L,14578.133333333337,12649.777126099563,1928.356207233625,3.571030013395602
EDDF,2022-03,140,07R,3999.800000000001,3234.9166666666597,764.8833333333337,5.463452380952384
EDDF,2022-03,15,07R,421.96666666666664,362.3571428571428,59.60952380952379,3.973968253968253
EDDF,2022-03,4,07R,127.13333333333333,100.56666666666666,26.566666666666663,6.641666666666667
EDDF,2022-03,1062,07R,28712.28333333332,25542.509311740392,3169.7740215924414,2.984721300934502
EDDF,2022-03,10,25C,265.33333333333337,231.1641414141414,34.16919191919194,3.416919191919194
EDDF,2022-03,125,25C,3173.8166666666666,2829.1137752703394,344.7028913963329,2.7576231311706634
EDDF,2022-03,10,25L,265.8666666666667,232.1637426900585,33.7029239766082,3.37029239766082
EDDF,2022-03,3,25L,81.28333333333333,71.56025641025641,9.72307692307692,3.24102564102564
EDDF,2022-03,96,25L,2483.3666666666663,2211.7378501628687,271.6288165038,2.8294668385812503
EDDF,2022-03,4,25R,100.96666666666668,99.1280701754386,1.8385964912280703,0.4596491228070176
EDDF,2022-03,36,25R,959.25,838.3539033457249,120.8960966542751,3.3582249070631973
EDDF,2022-03,11,07C,294.65,212.5874999999999,82.06250000000007,7.46022727272728
EDDF,2022-03,14,07C,291.3833333333334,266.1611111111111,25.22222222222223,1.801587301587302
EDDF,2022-03,1,07C,29.1,23.695833333333333,5.404166666666669,5.404166666666669
EDDF,2022-03,529,07L,11538.666666666675,10257.477640845033,1281.189025821597,2.4219074212128486
EDDF,2022-03,856,07L,19150.750000000007,16264.252507374878,2886.4974926253753,3.372076510076373
EDDF,2022-03,16,07L,465.58333333333326,406.8148148148149,58.76851851851848,3.673032407407405
EDDF,2022-03,610,07R,13934.333333333348,12040.7668128654,1893.5665204678355,3.104207410603009
EDDF,2022-03,12,07R,282.08333333333337,236.33846153846153,45.74487179487185,3.812072649572654
EDDF,2022-03,4,07R,119.63333333333333,94.53333333333332,25.1,6.275
EDDF,2022-03,869,07R,19801.65000000002,16864.790765171892,2936.859234828491,3.379584850205398
EDDF,2022-03,20,07R,583.1333333333333,485.4833333333331,97.6500000000001,4.882500000000006
EDDF,2022-03,24,25C,668.4166666666669,582.7281249999997,85.68854166666668,3.5703559027777785
EDDF,2022-03,63,25C,1709.3000000000002,1466.545652173911,242.7543478260871,3.853243616287097
EDDF,2022-03,2,25C,58.71666666666667,60.66296296296296,-1.9462962962962929,-0.9731481481481464
EDDF,2022-03,41,25L,1127.6833333333332,1013.5360977564096,114.14723557692302,2.7840789165103175
EDDF,2022-03,1,25L,30.2,25.316666666666663,4.883333333333336,4.883333333333336
EDDF,2022-03,1,25L,31.75,29.058333333333337,2.691666666666663,2.691666666666663
EDDF,2022-03,123,25L,3438.716666666667,3004.945143212949,433.7715234537151,3.52659775165622
EDDF,2022-03,53,25R,1458.8499999999997,1323.3313139931745,135.51868600682576,2.556956339751429
EDDF,2022-03,63,25R,1801.2166666666665,1554.9897879025898,246.22687876407448,3.9083631549853086
EDDF,2022-03,1,25R,33.46666666666667,32.7125,0.75416666666667,0.75416666666667
EDDF,2022-03,3,07C,76.18333333333334,62.79090909090909,13.392424242424244,4.464141414141415
EDDF,2022-03,2,07C,52.78333333333333,42.87777777777778,9.905555555555551,4.952777777777776
EDDF,2022-03,121,07L,2917.6666666666665,2536.577738095231,381.08892857142826,3.1494952774498204
EDDF,2022-03,373,07L,9169.333333333332,7894.809628378344,1274.523704954955,3.4169536325870107
EDDF,2022-03,198,07R,4993.433333333329,4253.301724137928,740.1316091954034,3.738038430279815
EDDF,2022-03,3,07R,80.91666666666666,69.64999999999999,11.26666666666667,3.755555555555557
EDDF,2022-03,283,07R,7029.1833333333325,6123.77844827582,905.404885057472,3.1993105479062613
EDDF,2022-03,6,25C,158.83333333333331,133.04166666666666,25.79166666666667,4.298611111111112
EDDF,2022-03,31,25C,804.9833333333332,677.8666666666668,127.11666666666667,4.100537634408602
EDDF,2022-03,16,25L,408.9500000000001,371.0564102564103,37.89358974358976,2.36834935897436
EDDF,2022-03,4,25L,111.4,97.51515151515152,13.884848484848488,3.4712121212121216
EDDF,2022-03,36,25L,937.7333333333332,817.3738853503188,120.35944798301487,3.3433179995281908
EDDF,2022-03,12,25R,313.95,274.5541125541126,39.395887445887446,3.2829906204906205
EDDF,2022-03,38,25R,1018.3499999999996,868.1258110014109,150.22418899858954,3.95326813154183
EDDF,2022-03,2,25R,69.83333333333334,67.88333333333334,1.9499999999999955,0.974999999999998
EDDF,2022-03,1,07L,28.85,0,0,0
EDDF,2022-03,20,07L,731.4,0,0,0
EDDF,2022-03,4,07R,108.2,0,0,0
EDDF,2022-03,1,25R,28.133333333333333,0,0,0
EDDF,2022-03,1,07C,0,0,0,0
EDDF,2022-03,2,07C,0,0,0,0
EDDF,2022-03,2,07C,0,0,0,0
EDDF,2022-03,16,07L,0,0,0,0
EDDF,2022-03,1,07L,0,0,0,0
EDDF,2022-03,86,07L,0,0,0,0
EDDF,2022-03,38,07R,0,0,0,0
EDDF,2022-03,12,07R,0,0,0,0
EDDF,2022-03,10,07R,0,0,0,0
EDDF,2022-03,86,07R,0,0,0,0
EDDF,2022-03,3,07R,0,0,0,0
EDDF,2022-03,4,25C,0,0,0,0
EDDF,2022-03,2,25C,0,0,0,0
EDDF,2022-03,8,25C,0,0,0,0
EDDF,2022-03,1,25L,0,0,0,0
EDDF,2022-03,2,25L,0,0,0,0
EDDF,2022-03,10,25L,0,0,0,0
EDDF,2022-03,2,25R,0,0,0,0
EDDF,2022-03,8,25R,0,0,0,0
EDDF,2022-03,1,25R,0,0,0,0
EDDF,2022-04,3,07C,82.68333333333334,77.30083333333333,5.382499999999997,1.7941666666666656
EDDF,2022-04,4,07C,106.70000000000002,101.13958333333336,5.560416666666651,1.3901041666666627
EDDF,2022-04,102,07L,2914.633333333333,2678.41848341232,236.2148499210109,2.315831861970695
EDDF,2022-04,1554,07L,44254.63333333333,39963.45615332738,4291.1771800044835,2.761375276708162
EDDF,2022-04,343,07R,10192.750000000002,9113.355263157897,1079.3947368421047,3.1469234310265444
EDDF,2022-04,15,07R,466.4333333333333,392.1764705882353,74.25686274509799,4.950457516339866
EDDF,2022-04,3,07R,107.78333333333332,93.67,14.113333333333326,4.704444444444442
EDDF,2022-04,580,07R,17203.516666666652,15447.206806282624,1756.309860383943,3.0281204489378326
EDDF,2022-04,1,07R,34.46666666666667,33.07333333333333,1.393333333333338,1.393333333333338
EDDF,2022-04,11,25C,248.05,222.61250000000004,25.437499999999993,2.3124999999999996
EDDF,2022-04,136,25C,3080.9833333333336,2656.0640234948564,424.9193098384726,3.1244066899887692
