ICAO,MOF,PHASE,CAP,PK_THRU,CAP70,SHARE_TIME_ABOVE,SHARE_DIFF,MVT_DIFF
EGLL,2021-08,ARR,11,8,7.699999999999999,0.08111762054979721,-0.2727272727272727,-3
EGLL,2021-09,ARR,11,9,7.699999999999999,0.15205479452054796,-0.18181818181818182,-2
EGLL,2021-10,ARR,11,9,7.699999999999999,0.20275066548358472,-0.18181818181818182,-2
EGLL,2021-11,ARR,11,10,7.699999999999999,0.29847182425978985,-0.09090909090909091,-1
EGLL,2021-12,ARR,11,10,7.699999999999999,0.30458465728551976,-0.09090909090909091,-1
EGLL,2022-01,ARR,11,9,7.699999999999999,0.22418879056047197,-0.18181818181818182,-2
EGLL,2022-02,ARR,11,9,7.699999999999999,0.19745222929936307,-0.18181818181818182,-2
EGLL,2022-03,ARR,11,10,7.699999999999999,0.3911272068809416,-0.09090909090909091,-1
EGLL,2022-04,ARR,11,10,7.699999999999999,0.5649843680214381,-0.09090909090909091,-1
EGLL,2022-05,ARR,11,11,7.699999999999999,0.6269565217391304,0,0
EGLL,2022-06,ARR,11,11,7.699999999999999,0.6143790849673203,0,0
EGLL,2022-07,ARR,11,11,7.699999999999999,0.5533898305084746,0,0
EGLL,2022-08,ARR,11,11,7.699999999999999,0.5657266811279826,0,0
EGLL,2022-09,ARR,11,11,7.699999999999999,0.5628318584070796,0,0
EGLL,2022-10,ARR,11,11,7.699999999999999,0.6026921406860617,0,0
EGLL,2022-11,ARR,11,11,7.699999999999999,0.6604630049931911,0,0
EGLL,2022-12,ARR,11,11,7.699999999999999,0.6004338394793927,0,0
EHAM,2019-01,ARR,17,17,11.899999999999999,0.20572100313479624,0,0
EHAM,2019-02,ARR,17,17,11.899999999999999,0.23415265200517466,0,0
EHAM,2019-03,ARR,17,17,11.899999999999999,0.1984732824427481,0,0
EHAM,2019-04,ARR,17,17,11.899999999999999,0.26979813664596275,0,0
EHAM,2019-05,ARR,17,17,11.899999999999999,0.26671565025716387,0,0
EHAM,2019-06,ARR,17,18,11.899999999999999,0.26497346474601974,0.058823529411764705,1
EHAM,2019-07,ARR,17,18,11.899999999999999,0.2544674767691208,0.058823529411764705,1
EHAM,2019-08,ARR,17,18,11.899999999999999,0.26113505747126436,0.058823529411764705,1
EHAM,2019-09,ARR,17,17,11.899999999999999,0.26994328922495275,0,0
EHAM,2019-10,ARR,17,18,11.899999999999999,0.26973438084549195,0.058823529411764705,1
EHAM,2019-11,ARR,17,17,11.899999999999999,0.23356472029399755,0,0
EHAM,2019-12,ARR,17,17,11.899999999999999,0.21752617293524623,0,0
EHAM,2020-01,ARR,17,17,11.899999999999999,0.22086614173228347,0,0
EHAM,2020-02,ARR,17,16,11.899999999999999,0.19933416562630046,-0.058823529411764705,-1
EHAM,2020-03,ARR,17,16,11.899999999999999,0.12412891986062717,-0.058823529411764705,-1
EHAM,2020-04,ARR,17,4,11.899999999999999,0,-0.7647058823529411,-13
EHAM,2020-05,ARR,17,5,11.899999999999999,0,-0.7058823529411765,-12
EHAM,2020-06,ARR,17,7,11.899999999999999,0.0021108179419525065,-0.5882352941176471,-10
EHAM,2020-07,ARR,17,9,11.899999999999999,0.019317714755445952,-0.47058823529411764,-8
EHAM,2020-08,ARR,17,12,11.899999999999999,0.06946107784431138,-0.29411764705882354,-5
EHAM,2020-09,ARR,17,13,11.899999999999999,0.08184143222506395,-0.23529411764705882,-4
EHAM,2020-10,ARR,17,12,11.899999999999999,0.05057865409344192,-0.29411764705882354,-5
EHAM,2020-11,ARR,17,10,11.899999999999999,0.026467757459095284,-0.4117647058823529,-7
EHAM,2020-12,ARR,17,10,11.899999999999999,0.03546430237984134,-0.4117647058823529,-7
EHAM,2021-01,ARR,17,10,11.899999999999999,0.029537875178656504,-0.4117647058823529,-7
EHAM,2021-02,ARR,17,7,11.899999999999999,0.008820286659316428,-0.5882352941176471,-10
EHAM,2021-03,ARR,17,8,11.899999999999999,0.010299166257969592,-0.5294117647058824,-9
EHAM,2021-04,ARR,17,9,11.899999999999999,0.017292490118577076,-0.47058823529411764,-8
EHAM,2021-05,ARR,17,10,11.899999999999999,0.02312925170068027,-0.4117647058823529,-7
EHAM,2021-06,ARR,17,12,11.899999999999999,0.06136560069144339,-0.29411764705882354,-5
EHAM,2021-07,ARR,17,15,11.899999999999999,0.1206181681115718,-0.11764705882352941,-2
EHAM,2021-08,ARR,17,16,11.899999999999999,0.13619541080680977,-0.058823529411764705,-1
EHAM,2021-09,ARR,17,16,11.899999999999999,0.15017598748533437,-0.058823529411764705,-1
EHAM,2021-10,ARR,17,16,11.899999999999999,0.1419893697798026,-0.058823529411764705,-1
EHAM,2021-11,ARR,17,15,11.899999999999999,0.1404399323181049,-0.11764705882352941,-2
EHAM,2021-12,ARR,17,15,11.899999999999999,0.14071370640713707,-0.11764705882352941,-2
EHAM,2022-01,ARR,17,13,11.899999999999999,0.09011988424968996,-0.23529411764705882,-4
EHAM,2022-02,ARR,17,13,11.899999999999999,0.08818181818181818,-0.23529411764705882,-4
EHAM,2022-03,ARR,17,15,11.899999999999999,0.1420966420966421,-0.11764705882352941,-2
EHAM,2022-04,ARR,17,15,11.899999999999999,0.12444623439387838,-0.11764705882352941,-2
EHAM,2022-05,ARR,17,16,11.899999999999999,0.19650323071075637,-0.058823529411764705,-1
EHAM,2022-06,ARR,17,16,11.899999999999999,0.18089271730618636,-0.058823529411764705,-1
EHAM,2022-07,ARR,17,14,11.899999999999999,0.15016562384983437,-0.17647058823529413,-3
EHAM,2022-08,ARR,17,15,11.899999999999999,0.16867910720819612,-0.11764705882352941,-2
EHAM,2022-09,ARR,17,15,11.899999999999999,0.19184466019417476,-0.11764705882352941,-2
EHAM,2022-10,ARR,17,15,11.899999999999999,0.17214043035107587,-0.11764705882352941,-2
EHAM,2022-11,ARR,17,14,11.899999999999999,0.12636439966414778,-0.17647058823529413,-3
EHAM,2022-12,ARR,17,13,11.899999999999999,0.11151368760064412,-0.23529411764705882,-4
LEMD,2019-01,ARR,12,12,8.399999999999999,0.300116776956014,0,0
LEMD,2019-02,ARR,12,12,8.399999999999999,0.3064935064935065,0,0
LEMD,2019-03,ARR,12,11,8.399999999999999,0.3147364370911889,-0.08333333333333333,-1
LEMD,2019-04,ARR,12,12,8.399999999999999,0.35767569689831175,0,0
LEMD,2019-05,ARR,12,13,8.399999999999999,0.3790076335877863,0.08333333333333333,1
LEMD,2019-06,ARR,12,13,8.399999999999999,0.4003831417624521,0.08333333333333333,1
LEMD,2019-07,ARR,12,13,8.399999999999999,0.38638899219040534,0.08333333333333333,1
LEMD,2019-08,ARR,12,12,8.399999999999999,0.33791310805792796,0,0
LEMD,2019-09,ARR,12,13,8.399999999999999,0.38494373302289486,0.08333333333333333,1
LEMD,2019-10,ARR,12,13,8.399999999999999,0.37844036697247707,0.08333333333333333,1
LEMD,2019-11,ARR,12,12,8.399999999999999,0.3369429404414827,0,0
LEMD,2019-12,ARR,12,12,8.399999999999999,0.3192862566438876,0,0
LEMD,2020-01,ARR,12,12,8.399999999999999,0.29903288201160544,0,0
LEMD,2020-02,ARR,12,12,8.399999999999999,0.30061855670103094,0,0
LEMD,2020-03,ARR,12,11,8.399999999999999,0.16776937618147447,-0.08333333333333333,-1
LEMD,2020-04,ARR,12,2,8.399999999999999,0,-0.8333333333333334,-10
LEMD,2020-05,ARR,12,2,8.399999999999999,0,-0.8333333333333334,-10
LEMD,2020-06,ARR,12,3,8.399999999999999,0,-0.75,-9
LEMD,2020-07,ARR,12,6,8.399999999999999,0.005326876513317191,-0.5,-6
LEMD,2020-08,ARR,12,8,8.399999999999999,0.03507992895204263,-0.3333333333333333,-4
LEMD,2020-09,ARR,12,7,8.399999999999999,0.020289855072463767,-0.4166666666666667,-5
LEMD,2020-10,ARR,12,7,8.399999999999999,0.007736943907156673,-0.4166666666666667,-5
LEMD,2020-11,ARR,12,7,8.399999999999999,0.008390141583639224,-0.4166666666666667,-5
LEMD,2020-12,ARR,12,7,8.399999999999999,0.017037387600567912,-0.4166666666666667,-5
LEMD,2021-01,ARR,12,6,8.399999999999999,0.009947643979057591,-0.5,-6
LEMD,2021-02,ARR,12,7,8.399999999999999,0.01435670900055218,-0.4166666666666667,-5
LEMD,2021-03,ARR,12,7,8.399999999999999,0.017543859649122806,-0.4166666666666667,-5
LEMD,2021-04,ARR,12,8,8.399999999999999,0.039525691699604744,-0.3333333333333333,-4
LEMD,2021-05,ARR,12,8,8.399999999999999,0.04522381172127365,-0.3333333333333333,-4
LEMD,2021-06,ARR,12,9,8.399999999999999,0.07766990291262135,-0.25,-3
LEMD,2021-07,ARR,12,11,8.399999999999999,0.14108910891089108,-0.08333333333333333,-1
LEMD,2021-08,ARR,12,11,8.399999999999999,0.1497564935064935,-0.08333333333333333,-1
LEMD,2021-09,ARR,12,11,8.399999999999999,0.15145140933950357,-0.08333333333333333,-1
LEMD,2021-10,ARR,12,11,8.399999999999999,0.1362530413625304,-0.08333333333333333,-1
LEMD,2021-11,ARR,12,11,8.399999999999999,0.1387738193869097,-0.08333333333333333,-1
LEMD,2021-12,ARR,12,11,8.399999999999999,0.14854639585822382,-0.08333333333333333,-1
LEMD,2022-01,ARR,12,11,8.399999999999999,0.13562091503267973,-0.08333333333333333,-1
LEMD,2022-02,ARR,12,11,8.399999999999999,0.13383726100489107,-0.08333333333333333,-1
LEMD,2022-03,ARR,12,11,8.399999999999999,0.16461232604373757,-0.08333333333333333,-1
LEMD,2022-04,ARR,12,11,8.399999999999999,0.2052401746724891,-0.08333333333333333,-1
LEMD,2022-05,ARR,12,12,8.399999999999999,0.22128313484441028,0,0
LEMD,2022-06,ARR,12,12,8.399999999999999,0.21922626025791325,0,0
LEMD,2022-07,ARR,12,12,8.399999999999999,0.23482849604221637,0,0
LEMD,2022-08,ARR,12,12,8.399999999999999,0.2298937784522003,0,0
LEMD,2022-09,ARR,12,12,8.399999999999999,0.23380855397148675,0,0
LEMD,2022-10,ARR,12,12,8.399999999999999,0.23846153846153847,0,0
LEMD,2022-11,ARR,12,12,8.399999999999999,0.26533929297033726,0,0
LEMD,2022-12,ARR,12,12,8.399999999999999,0.25787631271878647,0,0
LFPG,2019-01,ARR,16,15,11.2,0.13909056171188383,-0.0625,-1
LFPG,2019-02,ARR,16,15,11.2,0.1505922165820643,-0.0625,-1
LFPG,2019-03,ARR,16,15,11.2,0.16794478527607362,-0.0625,-1
LFPG,2019-04,ARR,16,16,11.2,0.24158183241973374,0,0
LFPG,2019-05,ARR,16,16,11.2,0.23036253776435045,0,0
LFPG,2019-06,ARR,16,16,11.2,0.24990328820116053,0,0
LFPG,2019-07,ARR,16,16,11.2,0.25662739322533135,0,0
LFPG,2019-08,ARR,16,16,11.2,0.2597877789974387,0,0
LFPG,2019-09,ARR,16,16,11.2,0.25984555984555985,0,0
LFPG,2019-10,ARR,16,16,11.2,0.22672672672672672,0,0
LFPG,2019-11,ARR,16,15,11.2,0.1669316375198728,-0.0625,-1
LFPG,2019-12,ARR,16,14,11.2,0.15307305759567066,-0.125,-2
LFPG,2020-01,ARR,16,14,11.2,0.1442862639476722,-0.125,-2
LFPG,2020-02,ARR,16,14,11.2,0.14525368248772505,-0.125,-2
LFPG,2020-03,ARR,16,12,11.2,0.059230436662343275,-0.25,-4
LFPG,2020-04,ARR,16,3,11.2,0,-0.8125,-13
LFPG,2020-05,ARR,16,4,11.2,0,-0.75,-12
LFPG,2020-06,ARR,16,5,11.2,0,-0.6875,-11
LFPG,2020-07,ARR,16,8,11.2,0,-0.5,-8
LFPG,2020-08,ARR,16,9,11.2,0.008386581469648562,-0.4375,-7
LFPG,2020-09,ARR,16,9,11.2,0.010865022983702465,-0.4375,-7
LFPG,2020-10,ARR,16,7,11.2,4.1476565740356696e-4,-0.5625,-9
LFPG,2020-11,ARR,16,6,11.2,0,-0.625,-10
LFPG,2020-12,ARR,16,6,11.2,8.576329331046312e-4,-0.625,-10
LFPG,2021-01,ARR,16,7,11.2,0,-0.5625,-9
LFPG,2021-02,ARR,16,6,11.2,0,-0.625,-10
LFPG,2021-03,ARR,16,7,11.2,0.0012536564981195152,-0.5625,-9
LFPG,2021-04,ARR,16,7,11.2,4.399472063352398e-4,-0.5625,-9
LFPG,2021-05,ARR,16,7,11.2,0.001271725307333616,-0.5625,-9
LFPG,2021-06,ARR,16,8,11.2,0.008240626287597858,-0.5,-8
LFPG,2021-07,ARR,16,10,11.2,0.03117782909930716,-0.375,-6
LFPG,2021-08,ARR,16,11,11.2,0.048554913294797684,-0.3125,-5
LFPG,2021-09,ARR,16,11,11.2,0.046987951807228916,-0.3125,-5
LFPG,2021-10,ARR,16,12,11.2,0.05824088748019018,-0.25,-4
LFPG,2021-11,ARR,16,12,11.2,0.05818181818181818,-0.25,-4
LFPG,2021-12,ARR,16,12,11.2,0.06538007089405277,-0.25,-4
LFPG,2022-01,ARR,16,11,11.2,0.03697749196141479,-0.3125,-5
LFPG,2022-02,ARR,16,11,11.2,0.04077159140727751,-0.3125,-5
LFPG,2022-03,ARR,16,12,11.2,0.07025117739403454,-0.25,-4
LFPG,2022-04,ARR,16,14,11.2,0.11673306772908366,-0.125,-2
LFPG,2022-05,ARR,16,14,11.2,0.13886733902249807,-0.125,-2
LFPG,2022-06,ARR,16,14,11.2,0.12637362637362637,-0.125,-2
LFPG,2022-07,ARR,16,13,11.2,0.1328006088280061,-0.1875,-3
LFPG,2022-08,ARR,16,14,11.2,0.14209726443768997,-0.125,-2
LFPG,2022-09,ARR,16,14,11.2,0.12372748629600626,-0.125,-2
LFPG,2022-10,ARR,16,14,11.2,0.1189922480620155,-0.125,-2
LFPG,2022-11,ARR,16,13,11.2,0.10257441673370878,-0.1875,-3
LFPG,2022-12,ARR,16,13,11.2,0.08663558663558664,-0.1875,-3
LIRF,2019-01,ARR,13,10,9.1,0.08951406649616368,-0.23076923076923078,-3
LIRF,2019-02,ARR,13,11,9.1,0.09234338747099768,-0.15384615384615385,-2
LIRF,2019-03,ARR,13,11,9.1,0.09838846480067855,-0.15384615384615385,-2
LIRF,2019-04,ARR,13,11,9.1,0.1388295600170867,-0.15384615384615385,-2
LIRF,2019-05,ARR,13,11,9.1,0.1392931392931393,-0.15384615384615385,-2
LIRF,2019-06,ARR,13,12,9.1,0.1572799332498957,-0.07692307692307693,-1
LIRF,2019-07,ARR,13,12,9.1,0.15308933490751672,-0.07692307692307693,-1
LIRF,2019-08,ARR,13,12,9.1,0.15131321050568405,-0.07692307692307693,-1
LIRF,2019-09,ARR,13,11,9.1,0.14244186046511628,-0.15384615384615385,-2
LIRF,2019-10,ARR,13,11,9.1,0.12937783271528636,-0.15384615384615385,-2
LIRF,2019-11,ARR,13,10,9.1,0.07183037646040676,-0.23076923076923078,-3
LIRF,2019-12,ARR,13,10,9.1,0.06908171861836562,-0.23076923076923078,-3
LIRF,2020-01,ARR,13,10,9.1,0.05987261146496815,-0.23076923076923078,-3
LIRF,2020-02,ARR,13,10,9.1,0.05647382920110193,-0.23076923076923078,-3
LIRF,2020-03,ARR,13,8,9.1,0.021963824289405683,-0.38461538461538464,-5
LIRF,2020-04,ARR,13,3,9.1,0,-0.7692307692307693,-10
LIRF,2020-05,ARR,13,3,9.1,0,-0.7692307692307693,-10
LIRF,2020-06,ARR,13,3,9.1,0,-0.7692307692307693,-10
LIRF,2020-07,ARR,13,5,9.1,0,-0.6153846153846154,-8
LIRF,2020-08,ARR,13,6,9.1,0.0015182186234817814,-0.5384615384615384,-7
LIRF,2020-09,ARR,13,6,9.1,0.0038888888888888888,-0.5384615384615384,-7
LIRF,2020-10,ARR,13,6,9.1,5.621135469364812e-4,-0.5384615384615384,-7
LIRF,2020-11,ARR,13,4,9.1,0,-0.6923076923076923,-9
LIRF,2020-12,ARR,13,4,9.1,0,-0.6923076923076923,-9
LIRF,2021-01,ARR,13,4,9.1,0,-0.6923076923076923,-9
LIRF,2021-02,ARR,13,4,9.1,0,-0.6923076923076923,-9
LIRF,2021-03,ARR,13,4,9.1,0,-0.6923076923076923,-9
LIRF,2021-04,ARR,13,5,9.1,0.0026058631921824105,-0.6153846153846154,-8
LIRF,2021-05,ARR,13,5,9.1,0.001226241569589209,-0.6153846153846154,-8
LIRF,2021-06,ARR,13,6,9.1,0.0027218290691344584,-0.5384615384615384,-7
LIRF,2021-07,ARR,13,7,9.1,9.186954524575103e-4,-0.46153846153846156,-6
LIRF,2021-08,ARR,13,7,9.1,0.007849978194505015,-0.46153846153846156,-6
LIRF,2021-09,ARR,13,7,9.1,0.006460544531610522,-0.46153846153846156,-6
LIRF,2021-10,ARR,13,6,9.1,4.4033465433729633e-4,-0.5384615384615384,-7
LIRF,2021-11,ARR,13,6,9.1,0.0013972985561248254,-0.5384615384615384,-7
LIRF,2021-12,ARR,13,7,9.1,0.0018001800180018,-0.46153846153846156,-6
LIRF,2022-01,ARR,13,6,9.1,0,-0.5384615384615384,-7
LIRF,2022-02,ARR,13,6,9.1,5.268703898840885e-4,-0.5384615384615384,-7
LIRF,2022-03,ARR,13,6,9.1,9.095043201455207e-4,-0.5384615384615384,-7
LIRF,2022-04,ARR,13,8,9.1,0.006355932203389831,-0.38461538461538464,-5
LIRF,2022-05,ARR,13,8,9.1,0.007689194658033185,-0.38461538461538464,-5
LIRF,2022-06,ARR,13,8,9.1,0.013726281792490917,-0.38461538461538464,-5
LIRF,2022-07,ARR,13,8,9.1,0.012790697674418604,-0.38461538461538464,-5
LSZH,2019-01,ARR,10,9,7,0.2014388489208633,-0.1,-1
LSZH,2019-02,ARR,10,10,7,0.199679658302189,0,0
LSZH,2019-03,ARR,10,9,7,0.1912464319695528,-0.1,-1
LSZH,2019-04,ARR,10,10,7,0.25109702584105315,0,0
LSZH,2019-05,ARR,10,10,7,0.24396020843202273,0,0
LSZH,2019-06,ARR,10,10,7,0.31076473453482706,0,0
LSZH,2019-07,ARR,10,10,7,0.2858481724461106,0,0
LSZH,2019-08,ARR,10,10,7,0.27845149253731344,0,0
LSZH,2019-09,ARR,10,10,7,0.25968992248062017,0,0
LSZH,2019-10,ARR,10,10,7,0.24515824279641002,0,0
LSZH,2019-11,ARR,10,9,7,0.1805835010060362,-0.1,-1
LSZH,2019-12,ARR,10,9,7,0.16626036079960996,-0.1,-1
LSZH,2020-01,ARR,10,9,7,0.17712895377128954,-0.1,-1
LSZH,2020-02,ARR,10,9,7,0.14241486068111456,-0.1,-1
LSZH,2020-03,ARR,10,8,7,0.06809583858764187,-0.2,-2
LSZH,2020-04,ARR,10,3,7,0,-0.7,-7
LSZH,2020-05,ARR,10,3,7,0,-0.7,-7
LSZH,2020-06,ARR,10,4,7,0.0029895366218236174,-0.6,-6
LSZH,2020-07,ARR,10,6,7,0.01770890979524073,-0.4,-4
LSZH,2020-08,ARR,10,6,7,0.024004364429896344,-0.4,-4
LSZH,2020-09,ARR,10,6,7,0.00816326530612245,-0.4,-4
LSZH,2020-10,ARR,10,5,7,0.009389671361502348,-0.5,-5
LSZH,2020-11,ARR,10,4,7,6.997900629811056e-4,-0.6,-6
LSZH,2020-12,ARR,10,5,7,0.00333555703802535,-0.5,-5
LSZH,2021-01,ARR,10,4,7,0.0021645021645021645,-0.6,-6
LSZH,2021-02,ARR,10,4,7,7.880220646178094e-4,-0.6,-6
LSZH,2021-03,ARR,10,4,7,0.001998667554963358,-0.6,-6
LSZH,2021-04,ARR,10,5,7,0.00327653997378768,-0.5,-5
LSZH,2021-05,ARR,10,5,7,0.011343283582089553,-0.5,-5
LSZH,2021-06,ARR,10,7,7,0.034482758620689655,-0.3,-3
LSZH,2021-07,ARR,10,9,7,0.1082184788157223,-0.1,-1
LSZH,2021-08,ARR,10,9,7,0.1189873417721519,-0.1,-1
LSZH,2021-09,ARR,10,9,7,0.1268421052631579,-0.1,-1
LSZH,2021-10,ARR,10,9,7,0.11522842639593908,-0.1,-1
LSZH,2021-11,ARR,10,9,7,0.10291689598238855,-0.1,-1
LSZH,2021-12,ARR,10,9,7,0.10845295055821372,-0.1,-1
LSZH,2022-01,ARR,10,8,7,0.08586956521739131,-0.2,-2
LSZH,2022-02,ARR,10,8,7,0.07606132075471699,-0.2,-2
LSZH,2022-03,ARR,10,9,7,0.10204081632653061,-0.1,-1
LSZH,2022-04,ARR,10,9,7,0.1304568527918782,-0.1,-1
LSZH,2022-05,ARR,10,9,7,0.17971014492753623,-0.1,-1
LSZH,2022-06,ARR,10,9,7,0.16839506172839505,-0.1,-1
LSZH,2022-07,ARR,10,10,7,0.17494089834515367,0,0
LSZH,2022-08,ARR,10,9,7,0.16104513064133016,-0.1,-1
LSZH,2022-09,ARR,10,9,7,0.1796759941089838,-0.1,-1
LSZH,2022-10,ARR,10,10,7,0.1681710213776722,0,0
LSZH,2022-11,ARR,10,9,7,0.14184755174154468,-0.1,-1
LSZH,2022-12,ARR,10,9,7,0.1124031007751938,-0.1,-1
EDDF,2019-01,DEP,15,15,10.5,0.3922029121653358,0,0
EDDF,2019-02,DEP,15,16,10.5,0.47943779281624155,0.06666666666666667,1
EDDF,2019-03,DEP,15,16,10.5,0.48907484890748487,0.06666666666666667,1
EDDF,2019-04,DEP,15,16,10.5,0.5376598768356229,0.06666666666666667,1
EDDF,2019-05,DEP,15,16,10.5,0.5630099728014506,0.06666666666666667,1
EDDF,2019-06,DEP,15,16,10.5,0.5649953574744662,0.06666666666666667,1
EDDF,2019-07,DEP,15,16,10.5,0.5708483754512635,0.06666666666666667,1
EDDF,2019-08,DEP,15,16,10.5,0.5527615626403233,0.06666666666666667,1
EDDF,2019-09,DEP,15,16,10.5,0.604967197750703,0.06666666666666667,1
EDDF,2019-10,DEP,15,16,10.5,0.5605646630236795,0.06666666666666667,1
EDDF,2019-11,DEP,15,16,10.5,0.4532304725168756,0.06666666666666667,1
EDDF,2019-12,DEP,15,15,10.5,0.37786259541984735,0,0
EDDF,2020-01,DEP,15,15,10.5,0.37589328251548354,0,0
EDDF,2020-02,DEP,15,15,10.5,0.41821841972823354,0,0
EDDF,2020-03,DEP,15,14,10.5,0.17453069507864027,-0.06666666666666667,-1
EDDF,2020-04,DEP,15,4,10.5,0,-0.7333333333333333,-11
EDDF,2020-05,DEP,15,5,10.5,0,-0.6666666666666666,-10
EDDF,2020-06,DEP,15,6,10.5,5.707762557077625e-4,-0.6,-9
EDDF,2020-07,DEP,15,9,10.5,0.010721247563352826,-0.4,-6
EDDF,2020-08,DEP,15,9,10.5,0.010941960038058992,-0.4,-6
EDDF,2020-09,DEP,15,9,10.5,0.010789602746444336,-0.4,-6
EDDF,2020-10,DEP,15,9,10.5,0.015458937198067632,-0.4,-6
EDDF,2020-11,DEP,15,8,10.5,0.0048205677557579,-0.4666666666666667,-7
EDDF,2020-12,DEP,15,8,10.5,0.012658227848101266,-0.4666666666666667,-7
EDDF,2021-01,DEP,15,8,10.5,0.009693053311793215,-0.4666666666666667,-7
EDDF,2021-02,DEP,15,8,10.5,0.007211538461538462,-0.4666666666666667,-7
EDDF,2021-03,DEP,15,8,10.5,0.018907563025210083,-0.4666666666666667,-7
EDDF,2021-04,DEP,15,9,10.5,0.020855057351407715,-0.4,-6
EDDF,2021-05,DEP,15,9,10.5,0.02156469408224674,-0.4,-6
EDDF,2021-06,DEP,15,11,10.5,0.06768023540951447,-0.26666666666666666,-4
EDDF,2021-07,DEP,15,13,10.5,0.1543747136967476,-0.13333333333333333,-2
EDDF,2021-08,DEP,15,13,10.5,0.18298261665141813,-0.13333333333333333,-2
EDDF,2021-09,DEP,15,14,10.5,0.19279962103268594,-0.06666666666666667,-1
EDDF,2021-10,DEP,15,14,10.5,0.2149404216315307,-0.06666666666666667,-1
EDDF,2021-11,DEP,15,13,10.5,0.22754195459032575,-0.13333333333333333,-2
EDDF,2021-12,DEP,15,13,10.5,0.19306692344727974,-0.13333333333333333,-2
EDDF,2022-01,DEP,15,12,10.5,0.12812960235640647,-0.2,-3
EDDF,2022-02,DEP,15,12,10.5,0.09306078536847767,-0.2,-3
EDDF,2022-03,DEP,15,12,10.5,0.14449213161659513,-0.2,-3
EDDF,2022-04,DEP,15,14,10.5,0.25344745601521634,-0.06666666666666667,-1
EDDF,2022-05,DEP,15,14,10.5,0.3083560399636694,-0.06666666666666667,-1
EDDF,2022-06,DEP,15,14,10.5,0.29818857408267535,-0.06666666666666667,-1
EDDF,2022-07,DEP,15,14,10.5,0.24717066545948393,-0.06666666666666667,-1
EDDF,2022-08,DEP,15,14,10.5,0.2538671519563239,-0.06666666666666667,-1
EDDF,2022-09,DEP,15,13,10.5,0.2523364485981308,-0.13333333333333333,-2
EDDF,2022-10,DEP,15,13,10.5,0.2720219078046554,-0.13333333333333333,-2
EDDF,2022-11,DEP,15,14,10.5,0.2929342492639843,-0.06666666666666667,-1
EDDF,2022-12,DEP,15,13,10.5,0.1991404011461318,-0.13333333333333333,-2
EDDM,2019-01,DEP,14,14,9.799999999999999,0.2524886877828054,0,0
EDDM,2019-02,DEP,14,15,9.799999999999999,0.2994974874371859,0.07142857142857142,1
EDDM,2019-03,DEP,14,15,9.799999999999999,0.3066906151773687,0.07142857142857142,1
EDDM,2019-04,DEP,14,15,9.799999999999999,0.31794871794871793,0.07142857142857142,1
EDDM,2019-05,DEP,14,15,9.799999999999999,0.3654019873532069,0.07142857142857142,1
EDDM,2019-06,DEP,14,15,9.799999999999999,0.36414048059149723,0.07142857142857142,1
EDDM,2019-07,DEP,14,15,9.799999999999999,0.3605533244087461,0.07142857142857142,1
EDDM,2019-08,DEP,14,15,9.799999999999999,0.32112550245645377,0.07142857142857142,1
EDDM,2019-09,DEP,14,15,9.799999999999999,0.41612301957129544,0.07142857142857142,1
EDDM,2019-10,DEP,14,15,9.799999999999999,0.3689452240832956,0.07142857142857142,1
EDDM,2019-11,DEP,14,14,9.799999999999999,0.28986197049024276,0,0
EDDM,2019-12,DEP,14,14,9.799999999999999,0.2568933823529412,0,0
EDDM,2020-01,DEP,14,14,9.799999999999999,0.2493150684931507,0,0
EDDM,2020-02,DEP,14,14,9.799999999999999,0.2802197802197802,0,0
EDDM,2020-03,DEP,14,12,9.799999999999999,0.1186161449752883,-0.14285714285714285,-2
EDDM,2020-04,DEP,14,2,9.799999999999999,0,-0.8571428571428571,-12
EDDM,2020-05,DEP,14,3,9.799999999999999,0,-0.7857142857142857,-11
EDDM,2020-06,DEP,14,4,9.799999999999999,0,-0.7142857142857143,-10
EDDM,2020-07,DEP,14,6,9.799999999999999,0.0026939655172413795,-0.5714285714285714,-8
EDDM,2020-08,DEP,14,7,9.799999999999999,0.001017293997965412,-0.5,-7
EDDM,2020-09,DEP,14,7,9.799999999999999,0.0036250647332988087,-0.5,-7
EDDM,2020-10,DEP,14,6,9.799999999999999,0.00414722654224987,-0.5714285714285714,-8
EDDM,2020-11,DEP,14,5,9.799999999999999,0.001936733376371853,-0.6428571428571429,-9
EDDM,2020-12,DEP,14,4,9.799999999999999,0,-0.7142857142857143,-10
EDDM,2021-01,DEP,14,4,9.799999999999999,0,-0.7142857142857143,-10
EDDM,2021-02,DEP,14,3,9.799999999999999,0,-0.7857142857142857,-11
EDDM,2021-03,DEP,14,4,9.799999999999999,0,-0.7142857142857143,-10
EDDM,2021-04,DEP,14,5,9.799999999999999,0,-0.6428571428571429,-9
EDDM,2021-05,DEP,14,6,9.799999999999999,5.861664712778429e-4,-0.5714285714285714,-8
EDDM,2021-06,DEP,14,8,9.799999999999999,0.028937117417918753,-0.42857142857142855,-6
EDDM,2021-07,DEP,14,9,9.799999999999999,0.04246913580246914,-0.35714285714285715,-5
EDDM,2021-08,DEP,14,9,9.799999999999999,0.04849660523763336,-0.35714285714285715,-5
EDDM,2021-09,DEP,14,10,9.799999999999999,0.06316812439261418,-0.2857142857142857,-4
