APT,PHASE,MOF,MVTS,ADD_TIME,AVG_ADD_TIME
SBCF,ARR,2019-02,3806,7178.990000000002,1.886229637414609
SBCF,ARR,2019-03,3997,7217.3499999999995,1.8056917688266199
SBCF,ARR,2019-04,3875,6314.029999999999,1.6294270967741933
SBCF,ARR,2019-05,4002,5776.6500000000005,1.4434407796101951
SBCF,ARR,2019-06,3961,5781.43,1.4595884877556173
SBCF,ARR,2019-07,2314,3225.1400000000003,1.393751080380294
SBCF,ARR,2019-08,4228,10546.799999999997,2.4945127719962152
SBCF,ARR,2019-09,4076,6522.94,1.6003287536800783
SBCF,ARR,2019-10,4236,8580.350000000002,2.0255783758262518
SBCF,ARR,2019-11,3975,5360.2300000000005,1.348485534591195
SBCF,ARR,2019-12,4104,7905.299999999999,1.9262426900584793
SBCF,ARR,2020-01,4272,12224.78,2.8616058052434457
SBCF,ARR,2020-02,3766,5094.46,1.3527509293680298
SBCF,ARR,2020-03,2816,3863.5,1.3719815340909092
SBCF,ARR,2020-04,496,760.1999999999999,1.5326612903225805
SBCF,ARR,2020-05,290,430.80000000000007,1.4855172413793105
SBCF,ARR,2020-06,334,310.77000000000004,0.9304491017964073
SBCF,ARR,2020-07,472,478.0099999999998,1.0127330508474572
SBCF,ARR,2020-08,746,758.0600000000001,1.0161662198391421
SBCF,ARR,2020-09,1147,1245.9600000000003,1.0862772449869227
SBCF,ARR,2020-10,1814,2212.9000000000005,1.219900771775083
SBCF,ARR,2020-11,2249,2882.8399999999997,1.2818319253001333
SBCF,ARR,2020-12,2743,3510.7,1.2798760481224936
SBCF,ARR,2021-01,3018,4506.410000000001,1.493177601060305
SBCF,ARR,2021-02,2149,3177.8800000000006,1.4787715216379713
SBCF,ARR,2021-03,2161,2784.67,1.2886024988431282
SBCF,ARR,2021-04,1681,1764.5700000000002,1.0497144556811422
SBCF,ARR,2021-05,1919,2013.5700000000002,1.0492808754559668
SBCF,ARR,2021-06,2113,2351.57,1.1129058211074303
SBCF,ARR,2021-07,2761,3374.1300000000006,1.2220680912712787
SBCF,ARR,2021-08,2760,3030.749999999999,1.0980978260869563
SBCF,ARR,2021-09,2998,3576.36,1.192915276851234
SBCF,ARR,2021-10,3067,7127.98,2.3240886860123897
SBCF,ARR,2021-11,3097,5197.259999999999,1.6781595092024537
SBCF,ARR,2021-12,3588,5483.450000000001,1.52827480490524
SBCF,ARR,2022-01,3385,3814.7999999999993,1.1269719350073852
SBCF,ARR,2022-02,2799,4163.130000000001,1.4873633440514473
SBCF,ARR,2022-03,3210,4110.48,1.2805233644859813
SBCF,ARR,2022-04,3426,4436.31,1.2948949211908933
SBCF,ARR,2022-05,3728,4650.309999999999,1.247400751072961
SBCF,ARR,2022-06,3605,4489.33,1.2453065187239944
SBCF,ARR,2022-07,4131,5334.4800000000005,1.2913289760348585
SBCF,ARR,2022-08,3907,5877.42,1.5043306885078065
SBCF,ARR,2022-09,3863,5870.66,1.5197152472171886
SBCF,ARR,2022-10,4067,6287.7699999999995,1.5460462257192031
SBCF,ARR,2022-11,3846,6354.79,1.6523114924596984
SBCF,ARR,2022-12,4089,7092.460000000001,1.7345218879921744
SBCT,ARR,2019-01,2445,4461.29,1.8246584867075664
SBCT,ARR,2019-02,2390,4475.97,1.8727907949790796
SBCT,ARR,2019-03,2491,4722.39,1.8957808109193097
SBCT,ARR,2019-04,2396,3361.249999999999,1.4028589315525872
SBCT,ARR,2019-05,2392,3365.11,1.4068185618729097
SBCT,ARR,2019-06,2306,3048.1099999999997,1.3218169991326971
SBCT,ARR,2019-07,1320,1854.52,1.404939393939394
SBCT,ARR,2019-08,2575,6630.19,2.574831067961165
SBCT,ARR,2019-09,2589,4584.03,1.770579374275782
SBCT,ARR,2019-10,2668,7124.379999999998,2.670307346326836
SBCT,ARR,2019-11,2605,3475.309999999999,1.3340921305182338
SBCT,ARR,2019-12,2673,6064.520000000001,2.2688065843621406
SBCT,ARR,2020-01,2582,8946.77,3.465054221533695
SBCT,ARR,2020-02,2278,3040.580000000001,1.3347585601404746
SBCT,ARR,2020-03,1703,2171.42,1.2750557839107457
SBCT,ARR,2020-04,268,391.93999999999994,1.462462686567164
SBCT,ARR,2020-05,144,128.9,0.8951388888888889
SBCT,ARR,2020-06,218,284.99,1.3072935779816515
SBCT,ARR,2020-07,251,688.44,2.742788844621514
SBCT,ARR,2020-08,344,503.03000000000003,1.462296511627907
SBCT,ARR,2020-09,506,675.3099999999998,1.3346047430830037
SBCT,ARR,2020-10,904,872.1199999999999,0.9647345132743361
SBCT,ARR,2020-11,1098,1216.7800000000002,1.1081785063752279
SBCT,ARR,2020-12,1202,1319.5600000000006,1.0978036605657244
SBCT,ARR,2021-01,1193,1489.98,1.2489354568315172
SBCT,ARR,2021-02,962,952.5399999999997,0.9901663201663199
SBCT,ARR,2021-03,754,842.8599999999999,1.1178514588859416
SBCT,ARR,2021-04,519,496.09,0.9558574181117533
SBCT,ARR,2021-05,708,775.5500000000001,1.095409604519774
SBCT,ARR,2021-06,903,1073.6799999999998,1.1890143964562567
SBCT,ARR,2021-07,1100,1293.7900000000002,1.1761727272727274
SBCT,ARR,2021-08,1219,1284.5399999999997,1.053765381460213
SBCT,ARR,2021-09,1487,2184.72,1.469213180901143
SBCT,ARR,2021-10,1508,2122.23,1.407314323607427
SBCT,ARR,2021-11,1688,1740.18,1.0309123222748815
SBCT,ARR,2021-12,1807,2008.6100000000008,1.111571665744328
SBCT,ARR,2022-01,1548,1781.7300000000002,1.1509883720930234
SBCT,ARR,2022-02,1393,1515.6100000000001,1.088018664752333
SBCT,ARR,2022-03,1785,2152.8300000000004,1.2060672268907566
SBCT,ARR,2022-04,1970,2200.3100000000004,1.1169086294416246
SBCT,ARR,2022-05,2248,2899.4900000000002,1.2898087188612102
SBCT,ARR,2022-06,2073,2410.1899999999996,1.162657983598649
SBCT,ARR,2022-07,2237,2600.8799999999997,1.1626642825212337
SBCT,ARR,2022-08,2219,2714.74,1.2234069400630914
SBCT,ARR,2022-09,2132,2441.1699999999996,1.145014071294559
SBCT,ARR,2022-10,2219,2739.54,1.2345831455610636
SBCT,ARR,2022-11,2203,2182.67,0.9907716749886518
SBCT,ARR,2022-12,2167,2564.5499999999997,1.1834563913244116
SBGL,ARR,2019-01,4440,16164.889999999996,3.6407409909909902
SBGL,ARR,2019-02,3490,14496.850000000002,4.153825214899714
SBGL,ARR,2019-03,3676,17592.079999999998,4.785658324265506
SBGL,ARR,2019-04,3001,9810.52,3.269083638787071
SBGL,ARR,2019-05,3023,8269.169999999998,2.7354184584849484
SBGL,ARR,2019-06,2906,8288.330000000002,2.8521438403303514
SBGL,ARR,2019-07,1904,5689.100000000001,2.987972689075631
SBGL,ARR,2019-08,4250,19418.379999999994,4.569030588235293
SBGL,ARR,2019-09,5704,14808.009999999997,2.596074684431977
SBGL,ARR,2019-10,3545,17891.230000000003,5.046891396332864
SBGL,ARR,2019-11,3507,12061.720000000001,3.439327060165384
SBGL,ARR,2019-12,3966,13563.780000000002,3.4200151285930414
SBGL,ARR,2020-01,3485,16606.200000000004,4.765050215208036
SBGL,ARR,2020-02,3109,8792.84,2.828189128337086
SBGL,ARR,2020-03,2066,4751.24,2.29972894482091
SBGL,ARR,2020-04,247,302.15,1.2232793522267205
SBGL,ARR,2020-05,159,191.42,1.2038993710691823
SBGL,ARR,2020-06,280,363.82000000000005,1.299357142857143
SBGL,ARR,2020-07,472,583.54,1.2363135593220338
SBGL,ARR,2020-08,709,942.25,1.3289844851904091
SBGL,ARR,2020-09,753,1025.2099999999998,1.361500664010624
SBGL,ARR,2020-10,1039,1824.22,1.7557459095283927
SBGL,ARR,2020-11,876,1431.4400000000003,1.6340639269406396
SBGL,ARR,2020-12,1135,1990.2600000000002,1.7535330396475772
SBGL,ARR,2021-01,1150,1859.4400000000003,1.6169043478260872
SBGL,ARR,2021-02,744,1117.1999999999998,1.5016129032258063
SBGL,ARR,2021-03,533,731.4500000000002,1.3723264540337714
SBGL,ARR,2021-04,400,821.2,2.053
SBGL,ARR,2021-05,614,994.5500000000002,1.6197882736156355
SBGL,ARR,2021-06,685,1161.58,1.6957372262773722
SBGL,ARR,2021-07,1208,2079.8100000000004,1.72169701986755
SBGL,ARR,2021-08,1173,1805.1000000000001,1.5388746803069056
SBGL,ARR,2021-09,1429,2275.2799999999997,1.59221833449965
SBGL,ARR,2021-10,1335,2145.3299999999995,1.6069887640449434
SBGL,ARR,2021-11,1357,2190.3999999999996,1.6141488577745022
SBGL,ARR,2021-12,1709,2838.57,1.6609537741369222
SBGL,ARR,2022-01,1786,2919.18,1.6344792833146695
SBGL,ARR,2022-02,1439,2696.03,1.873544127866574
SBGL,ARR,2022-03,1476,2958.91,2.004681571815718
SBGL,ARR,2022-04,1008,2172.1600000000003,2.1549206349206353
SBGL,ARR,2022-05,1009,2919.0899999999997,2.8930525272547074
SBGL,ARR,2022-06,982,1974.58,2.010773930753564
SBGL,ARR,2022-07,1148,2330.26,2.029843205574913
SBGL,ARR,2022-08,1130,2725.3100000000004,2.411778761061947
SBGL,ARR,2022-09,1210,2667.35,2.2044214876033057
SBGL,ARR,2022-10,1248,2631.61,2.108661858974359
SBGL,ARR,2022-11,1292,2770.729999999999,2.144527863777089
SBGL,ARR,2022-12,1569,3608.19,2.2996749521988527
SBGR,ARR,2019-01,11953,49746.89000000001,4.161874843135615
SBGR,ARR,2019-02,10440,47522.960000000014,4.55200766283525
SBGR,ARR,2019-03,11106,50452.899999999994,4.54285071132721
SBGR,ARR,2019-04,10350,36959.14000000001,3.570931400966184
SBGR,ARR,2019-05,9489,29748.569999999992,3.1350584887764774
SBGR,ARR,2019-06,9571,28969.049999999996,3.0267526904189737
SBGR,ARR,2019-07,5769,16446.2,2.8507886982145956
SBGR,ARR,2019-08,11052,42733.920000000006,3.866623235613464
SBGR,ARR,2019-09,10967,31419.690000000002,2.8649302452812986
SBGR,ARR,2019-10,11057,46082.29000000001,4.167702812697839
SBGR,ARR,2019-11,10845,32959.18,3.0391129552789304
SBGR,ARR,2019-12,12244,57915.11000000001,4.730080855929436
SBGR,ARR,2020-01,11242,71528.94,6.362652552926526
SBGR,ARR,2020-02,9900,27467.59,2.7745040404040404
SBGR,ARR,2020-03,7864,19512.649999999998,2.481262716174974
SBGR,ARR,2020-04,2464,3791.0900000000015,1.5385917207792215
SBGR,ARR,2020-05,1512,2397.27,1.5854960317460318
SBGR,ARR,2020-06,1847,2718.4900000000002,1.4718408229561453
SBGR,ARR,2020-07,2860,3765.6,1.3166433566433566
SBGR,ARR,2020-08,3865,4930.17,1.2755937904269081
SBGR,ARR,2020-09,4793,6689.370000000003,1.395654078865012
SBGR,ARR,2020-10,5879,8460.519999999999,1.4391086919544138
SBGR,ARR,2020-11,6262,10572.300000000001,1.6883264132864901
SBGR,ARR,2020-12,7391,16577.329999999998,2.242907590312542
SBGR,ARR,2021-01,7414,14997.899999999996,2.022916104666846
SBGR,ARR,2021-02,5783,9400.82,1.6255957115683901
SBGR,ARR,2021-03,4948,7484.819999999998,1.5126960388035566
SBGR,ARR,2021-04,3905,5464.370000000001,1.3993265044814343
SBGR,ARR,2021-05,5005,7769.36,1.5523196803196802
SBGR,ARR,2021-06,5684,9338.99,1.6430313159746657
SBGR,ARR,2021-07,7286,12209.829999999996,1.6757933022234417
SBGR,ARR,2021-08,6780,11268.399999999996,1.6620058997050142
SBGR,ARR,2021-09,7129,12585.04,1.765330340861271
SBGR,ARR,2021-10,7362,13949.59,1.894809834284162
SBGR,ARR,2021-11,7953,15889.859999999997,1.9979705771407013
SBGR,ARR,2021-12,8709,20016,2.2983120909404064
SBGR,ARR,2022-01,8227,18593.06,2.260004862039626
SBGR,ARR,2022-02,7019,14727.49,2.0982319418720614
SBGR,ARR,2022-03,7638,17652.829999999998,2.3111848651479443
SBGR,ARR,2022-04,7212,14997.859999999999,2.0795701608430393
SBGR,ARR,2022-05,7663,15615.289999999999,2.037751533342033
SBGR,ARR,2022-06,7528,16336.18,2.1700557917109458
SBGR,ARR,2022-07,8999,20857.43,2.317749749972219
SBGR,ARR,2022-08,9057,21151.219999999998,2.335345036987965
SBGR,ARR,2022-09,8647,21743.910000000007,2.5146189429860075
SBGR,ARR,2022-10,8913,23141.010000000002,2.5963211040053857
SBGR,ARR,2022-11,8719,25652.64999999999,2.942155063654088
SBGR,ARR,2022-12,9571,28393.080000000005,2.966574025702644
SBKP,ARR,2019-01,4731,11605.789999999999,2.4531367575565417
SBKP,ARR,2019-02,4394,11065.55,2.518331816112881
SBKP,ARR,2019-03,4605,11735.559999999998,2.54843865363735
SBKP,ARR,2019-04,4576,11093.529999999999,2.424285402097902
SBKP,ARR,2019-05,4680,11907.86,2.54441452991453
SBKP,ARR,2019-06,4511,11993.690000000002,2.658765240523166
SBKP,ARR,2019-07,2486,7346.01,2.954951729686243
SBKP,ARR,2019-08,4768,11966.949999999999,2.509846895973154
SBKP,ARR,2019-09,4532,11180.279999999997,2.466963812886142
SBKP,ARR,2019-10,4673,10265.580000000002,2.1967857907126045
SBKP,ARR,2019-11,4314,9790.72,2.269522484932777
SBKP,ARR,2019-12,4221,9522.3,2.2559346126510302
SBKP,ARR,2020-01,4158,10399.630000000001,2.5011135161135165
SBKP,ARR,2020-02,3818,9502.45,2.4888554216867473
SBKP,ARR,2020-03,2817,7058.409999999999,2.5056478523251684
SBKP,ARR,2020-04,1303,2623.1499999999996,2.013161933998465
SBKP,ARR,2020-05,815,1437.4099999999994,1.7636932515337416
SBKP,ARR,2020-06,595,908.56,1.5269915966386554
SBKP,ARR,2020-07,778,829.2500000000001,1.0658740359897174
SBKP,ARR,2020-08,948,1789.1199999999997,1.8872573839662443
SBKP,ARR,2020-09,1995,4986.98,2.499739348370927
SBKP,ARR,2020-10,3289,8410.79,2.557248403770143
SBKP,ARR,2020-11,3754,9129.669999999998,2.431984549813532
SBKP,ARR,2020-12,3972,10002.92,2.5183585095669687
SBKP,ARR,2021-01,4051,9847.370000000003,2.4308491730436934
SBKP,ARR,2021-02,3443,7711.200000000003,2.2396747022945114
SBKP,ARR,2021-03,3688,8636.8,2.341865509761388
SBKP,ARR,2021-04,3054,5533.740000000001,1.81196463654224
SBKP,ARR,2021-05,3571,7079.049999999999,1.9823718846261549
SBKP,ARR,2021-06,3774,6959.9000000000005,1.844170641229465
SBKP,ARR,2021-07,4173,7058.090000000002,1.691370716510904
SBKP,ARR,2021-08,4600,9412.349999999999,2.0461630434782605
SBKP,ARR,2021-09,4347,9317.899999999998,2.1435242696112256
SBKP,ARR,2021-10,4561,9957.359999999999,2.1831528173646126
SBKP,ARR,2021-11,4516,9642.23,2.1351262178919397
SBKP,ARR,2021-12,4614,10741.06,2.3279280450801907
SBKP,ARR,2022-01,3816,8448.92,2.214077568134172
SBKP,ARR,2022-02,4127,8840.720000000001,2.142166222437606
SBKP,ARR,2022-03,4738,10512.94,2.218856057408189
SBKP,ARR,2022-04,4975,11809.44,2.373756783919598
SBKP,ARR,2022-05,5473,13881.759999999998,2.536407820208295
SBKP,ARR,2022-06,4821,11635.400000000001,2.413482679941921
SBKP,ARR,2022-07,5228,11236.989999999998,2.1493859984697776
SBKP,ARR,2022-08,5498,12406.4,2.2565296471444163
SBKP,ARR,2022-09,5438,12846.220000000001,2.3623059948510483
SBKP,ARR,2022-10,5696,13501.48,2.3703441011235955
SBKP,ARR,2022-11,5432,13214.519999999999,2.4327172312223855
SBKP,ARR,2022-12,5610,15668.249999999996,2.792914438502673
SBPA,ARR,2019-01,2806,6207.0999999999995,2.2120812544547395
SBPA,ARR,2019-02,2626,6492.44,2.472368621477532
SBPA,ARR,2019-03,2645,5692.6,2.1522117202268434
SBPA,ARR,2019-04,2594,6270.270000000001,2.417220508866616
SBPA,ARR,2019-05,2581,6544.299999999999,2.5355676094537
SBPA,ARR,2019-06,2514,5245.980000000001,2.086706443914082
SBPA,ARR,2019-07,1478,2989.05,2.022361299052774
SBPA,ARR,2019-08,2886,9295.970000000003,3.2210568260568273
SBPA,ARR,2019-09,2768,5749.409999999999,2.077098988439306
SBPA,ARR,2019-10,2892,8665.92,2.9965145228215766
SBPA,ARR,2019-11,2764,4403.6,1.5931982633863966
SBPA,ARR,2019-12,3020,7467.279999999999,2.4726092715231784
SBPA,ARR,2020-01,2935,10962.180000000002,3.7349846678023857
SBPA,ARR,2020-02,2581,3396.019999999999,1.3157768306857804
SBPA,ARR,2020-03,1914,2651.980000000001,1.3855694879832816
SBPA,ARR,2020-04,302,470.65999999999997,1.5584768211920528
SBPA,ARR,2020-05,157,189.22000000000003,1.205222929936306
SBPA,ARR,2020-06,226,325.2299999999999,1.4390707964601765
SBPA,ARR,2020-07,357,391.14000000000016,1.0956302521008408
SBPA,ARR,2020-08,398,468.5799999999999,1.1773366834170853
SBPA,ARR,2020-09,640,701.7199999999999,1.0964375
SBPA,ARR,2020-10,1075,1269.1599999999999,1.180613953488372
SBPA,ARR,2020-11,1402,1668.2,1.1898716119828816
SBPA,ARR,2020-12,1703,2280.689999999999,1.339219025249559
SBPA,ARR,2021-01,1781,2275.66,1.2777428411005052
SBPA,ARR,2021-02,1316,1360.08,1.0334954407294832
SBPA,ARR,2021-03,1035,1185.7700000000002,1.1456714975845412
SBPA,ARR,2021-04,687,882.93,1.2851965065502182
SBPA,ARR,2021-05,930,1138.5800000000002,1.2242795698924733
SBPA,ARR,2021-06,1265,1803.67,1.4258260869565218
SBPA,ARR,2021-07,1662,2406.2999999999997,1.4478339350180505
SBPA,ARR,2021-08,1822,2382.4100000000003,1.3075795828759607
SBPA,ARR,2021-09,1798,2366.4800000000005,1.316173526140156
SBPA,ARR,2021-10,1826,2026.23,1.1096549835706462
SBPA,ARR,2021-11,2214,2872.38,1.2973712737127372
SBPA,ARR,2021-12,2423,2954.7,1.2194387123400743
SBPA,ARR,2022-01,2229,2913.9700000000003,1.3072992373261554
SBPA,ARR,2022-02,1798,2050.6,1.1404894327030033
SBPA,ARR,2022-03,2090,2520.9599999999996,1.206200956937799
SBPA,ARR,2022-04,2206,2790.8699999999994,1.2651269265639162
SBPA,ARR,2022-05,2466,3623.1,1.4692214111922142
SBPA,ARR,2022-06,2300,3323.94,1.4451913043478262
SBPA,ARR,2022-07,2514,3603.9,1.4335322195704057
SBPA,ARR,2022-08,2315,2955.059999999999,1.276483801295896
SBPA,ARR,2022-09,2212,2798.2799999999997,1.2650452079566001
SBPA,ARR,2022-10,2325,3066.35,1.3188602150537634
SBPA,ARR,2022-11,2421,3062.5200000000004,1.2649814126394054
SBPA,ARR,2022-12,2516,3450.44,1.3713990461049286
SBRJ,ARR,2019-01,3715,6894.730000000001,1.8559165545087486
SBRJ,ARR,2019-02,3362,6473.270000000001,1.9254223676383109
SBRJ,ARR,2019-03,3562,6829.049999999999,1.9171953958450307
SBRJ,ARR,2019-04,3605,7049.1,1.955367545076283
SBRJ,ARR,2019-05,3655,6182.329999999999,1.6914719562243499
SBRJ,ARR,2019-06,3289,3945.5700000000006,1.1996260261477654
SBRJ,ARR,2019-07,1851,2127.2,1.149216639654241
SBRJ,ARR,2019-08,2851,9709.220000000001,3.4055489301999304
SBRJ,ARR,2019-09,1574,1916.18,1.2173951715374842
SBRJ,ARR,2019-10,4117,11782.88,2.8620063152781148
SBRJ,ARR,2019-11,4060,5635.93,1.3881600985221676
SBRJ,ARR,2019-12,4388,11590.990000000002,2.641520054694622
SBRJ,ARR,2020-01,4567,18856.379999999997,4.12883293190278
SBRJ,ARR,2020-02,4047,5911.399999999999,1.460686928589078
SBRJ,ARR,2020-03,2898,3631.620000000001,1.2531469979296068
SBRJ,ARR,2020-04,378,248.54,0.6575132275132275
SBRJ,ARR,2020-05,236,120.29,0.5097033898305084
SBRJ,ARR,2020-06,370,237.66,0.6423243243243243
SBRJ,ARR,2020-07,613,486.2500000000001,0.7932300163132139
SBRJ,ARR,2020-08,831,767.41,0.9234777376654633
SBRJ,ARR,2020-09,1439,1698.4400000000003,1.180291869353718
SBRJ,ARR,2020-10,2042,2339.4599999999996,1.1456709108716943
SBRJ,ARR,2020-11,2332,3011.4799999999996,1.2913722126929672
SBRJ,ARR,2020-12,2839,3844.500000000001,1.3541740049313142
SBRJ,ARR,2021-01,2809,3698.400000000001,1.3166251334994663
SBRJ,ARR,2021-02,2154,2804.1999999999994,1.3018570102135558
SBRJ,ARR,2021-03,1837,1864.4399999999996,1.0149373979314096
SBRJ,ARR,2021-04,1320,1262.29,0.956280303030303
SBRJ,ARR,2021-05,1757,1759.2,1.0012521343198635
SBRJ,ARR,2021-06,2036,2037.9899999999996,1.000977406679764
SBRJ,ARR,2021-07,2591,2982.3100000000004,1.151026630644539
SBRJ,ARR,2021-08,2649,3253.6900000000005,1.2282710456776145
SBRJ,ARR,2021-09,2847,3412.3400000000006,1.1985739374780473
SBRJ,ARR,2021-10,2881,3717.2000000000003,1.290246442207567
SBRJ,ARR,2021-11,3141,4493.820000000001,1.430697230181471
SBRJ,ARR,2021-12,3452,5077.589999999998,1.4709125144843564
SBRJ,ARR,2022-01,3065,4321.5999999999985,1.4099836867862965
SBRJ,ARR,2022-02,2761,3762.0199999999995,1.3625570445490762
SBRJ,ARR,2022-03,3352,4627.9800000000005,1.3806622911694513
SBRJ,ARR,2022-04,3868,6590.670000000001,1.7038960703205794
SBRJ,ARR,2022-05,4251,6851.17,1.611660785697483
SBRJ,ARR,2022-06,3923,6089.75,1.5523196533265358
SBRJ,ARR,2022-07,4326,6440.4,1.48876560332871
SBRJ,ARR,2022-08,4368,6928.29,1.586146978021978
SBRJ,ARR,2022-09,4272,6565.94,1.5369709737827715
SBRJ,ARR,2022-10,4508,7007.630000000002,1.554487577639752
SBRJ,ARR,2022-11,4604,9543.55,2.072882276281494
SBRJ,ARR,2022-12,4712,9735.830000000002,2.0661778438030565
SBSP,ARR,2019-01,7756,18594.589999999997,2.3974458483754506
SBSP,ARR,2019-02,6901,19160.48,2.776478771192581
SBSP,ARR,2019-03,7302,17366.89,2.37837441796768
SBSP,ARR,2019-04,7151,14325.159999999998,2.0032387078730243
SBSP,ARR,2019-05,7181,11754.640000000003,1.6369085085642672
SBSP,ARR,2019-06,6552,8946.68,1.3654884004884005
SBSP,ARR,2019-07,3686,4527.2300000000005,1.2282230059685297
SBSP,ARR,2019-08,7091,21077.469999999998,2.9724256099280777
SBSP,ARR,2019-09,7326,9426.19,1.2866762216762218
SBSP,ARR,2019-10,7565,24966.76,3.3002987442167875
SBSP,ARR,2019-11,7440,13246.789999999999,1.7804825268817204
SBSP,ARR,2019-12,7658,22898.059999999994,2.990083572734395
SBSP,ARR,2020-01,7819,37724.579999999994,4.824732062923647
SBSP,ARR,2020-02,7045,11313.35,1.6058694109297376
SBSP,ARR,2020-03,5029,7136.15,1.4189998011533107
SBSP,ARR,2020-04,112,44.80000000000001,0.4000000000000001
SBSP,ARR,2020-05,31,15.219999999999999,0.4909677419354838
SBSP,ARR,2020-06,344,223.11000000000004,0.648575581395349
SBSP,ARR,2020-07,619,341.64,0.5519224555735056
SBSP,ARR,2020-08,514,2200.5499999999997,4.281225680933852
SBSP,ARR,2020-09,886,792.1300000000001,0.8940519187358917
SBSP,ARR,2020-10,1924,1666.96,0.8664033264033264
SBSP,ARR,2020-11,2449,2250.8,0.9190690077582687
SBSP,ARR,2020-12,2989,3439.9100000000003,1.150856473737036
SBSP,ARR,2021-01,3442,3670.06,1.0662579895409645
SBSP,ARR,2021-02,2607,2199.42,0.8436593785960875
SBSP,ARR,2021-03,2124,1610.22,0.7581073446327684
SBSP,ARR,2021-04,1157,695.5999999999999,0.601210025929127
SBSP,ARR,2021-05,1728,995.1099999999999,0.5758738425925926
SBSP,ARR,2021-06,2136,1556.6800000000003,0.7287827715355807
SBSP,ARR,2021-07,3361,2919.8100000000013,0.8687325200833089
SBSP,ARR,2021-08,3221,2640.2799999999993,0.8197081651660972
SBSP,ARR,2021-09,3747,3559.1299999999997,0.9498612223111822
SBSP,ARR,2021-10,4068,4320.25,1.0620083579154376
SBSP,ARR,2021-11,4411,4243.76,0.9620856948537747
SBSP,ARR,2021-12,5225,5731.830000000001,1.0970009569377992
SBSP,ARR,2022-01,5264,7614.479999999997,1.4465197568389052
SBSP,ARR,2022-02,4108,4393.07,1.0693938656280428
SBSP,ARR,2022-03,4581,5346.189999999999,1.1670355817507092
SBSP,ARR,2022-04,5608,6240.719999999999,1.1128245363766047
SBSP,ARR,2022-05,6412,7210.0700000000015,1.1244650655021837
SBSP,ARR,2022-06,5995,7276.2699999999995,1.2137231025854878
SBSP,ARR,2022-07,6627,7450.069999999999,1.1241994869473364
SBSP,ARR,2022-08,6428,7560.170000000004,1.1761309894212826
SBSP,ARR,2022-09,6168,7815.379999999999,1.2670849546044096
SBSP,ARR,2022-10,6613,7681.920000000001,1.161639195523968
SBSP,ARR,2022-11,7201,12751.48,1.7707929454242466
SBSP,ARR,2022-12,7542,13306.06,1.7642614691063379
SBSV,ARR,2019-01,2899,9269.499999999998,3.1974818903070017
SBSV,ARR,2019-02,2270,9271.589999999998,4.084400881057268
SBSV,ARR,2019-03,2454,11147.009999999998,4.542383863080684
SBSV,ARR,2019-04,1946,7751.84,3.9834737923946557
SBSV,ARR,2019-05,1725,4551.78,2.6387130434782606
SBSV,ARR,2019-06,1804,4430.31,2.455825942350333
SBSV,ARR,2019-07,1270,2683.2,2.112755905511811
SBSV,ARR,2019-08,2178,7357.63,3.3781588613406797
SBSV,ARR,2019-09,2124,4544.65,2.139665725047081
SBSV,ARR,2019-10,2265,6588.770000000001,2.908949227373069
SBSV,ARR,2019-11,2405,3897.4799999999996,1.6205738045738043
SBSV,ARR,2019-12,2685,6360.72,2.368983240223464
SBSV,ARR,2020-01,2737,9270.060000000001,3.386941907197662
SBSV,ARR,2020-02,2441,4601.57,1.8851167554281032
SBSV,ARR,2020-03,1770,3992.03,2.2553841807909607
SBSV,ARR,2020-04,324,599.8800000000001,1.8514814814814817
SBSV,ARR,2020-05,208,475.59999999999997,2.2865384615384614
SBSV,ARR,2020-06,230,376.30000000000007,1.6360869565217395
SBSV,ARR,2020-07,404,499.11000000000007,1.2354207920792082
SBSV,ARR,2020-08,525,552.7900000000001,1.0529333333333335
SBSV,ARR,2020-09,835,1065.7,1.2762874251497007
SBSV,ARR,2020-10,1363,2301.77,1.6887527512839324
SBSV,ARR,2020-11,1478,4323.039999999999,2.9249255751014878
SBSV,ARR,2020-12,2022,3287.23,1.6257319485657764
SBSV,ARR,2021-01,2396,3465.5499999999997,1.4463898163606008
SBSV,ARR,2021-02,1657,2242.29,1.3532226916113457
SBSV,ARR,2021-03,1456,2434.7499999999995,1.6722184065934063
SBSV,ARR,2021-04,861,3955.8,4.594425087108014
SBSV,ARR,2021-05,1080,2545.199999999999,2.3566666666666656
SBSV,ARR,2021-06,1424,2025.7300000000002,1.4225632022471912
SBSV,ARR,2021-07,1945,2933.95,1.5084575835475578
SBSV,ARR,2021-08,1715,2302.49,1.3425597667638483
SBSV,ARR,2021-09,1949,2947.4900000000002,1.5123088763468446
SBSV,ARR,2021-10,2021,3092.7900000000004,1.5303265710044534
SBSV,ARR,2021-11,2129,3473.4300000000003,1.631484264913105
SBSV,ARR,2021-12,2602,4115.539999999999,1.5816833205226746
SBSV,ARR,2022-01,2595,4023.9700000000007,1.5506628131021198
SBSV,ARR,2022-02,2065,2714.6400000000003,1.3145956416464892
SBSV,ARR,2022-03,2313,3503.080000000001,1.5145179420665806
SBSV,ARR,2022-04,2154,3320.9299999999994,1.5417502321262764
SBSV,ARR,2022-05,2074,3203.6200000000003,1.5446576663452267
SBSV,ARR,2022-06,1984,3360.73,1.6939163306451612
SBSV,ARR,2022-07,2088,3342.4300000000003,1.6007806513409963
SBSV,ARR,2022-08,2072,2855.3500000000004,1.378064671814672
